Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
ca6a5958-8d61-462e-ba98-11748f800b8b,[],0.015891979972366244,0,N/A,3,False,N/A,N/A,False,1.642385004030075,N/A,N/A,1.6658268919563852,17,7.459399057552218e-05,0.06368350697448477
bead83d8-2878-4ee8-84ca-52e975b48346,['!(!(sideSense_1 & sideSense_0) & !sideSense_0 & !(obstacle_1 & obstacle_0) & !sideSense_1 & obstacle_1 & !obstacle_0)'],3.400834191998001,1,ca6a5958-8d61-462e-ba98-11748f800b8b,1,False,N/A,N/A,False,1.5986610759864561,N/A,N/A,1.6498560099862516,33,7.01089738868177e-05,0.04344918899005279
f91c25b5-3146-420f-a137-8e9676af15fd,['G(F(!(!steer_0 & eNV_CONSTRAINT_0_respondsTo_responded & !(sideSense_1 & sideSense_0) & !sideSense_0 & !(obstacle_1 & obstacle_0) & !throttle_0 & !sideSense_1 & throttle_1 & !steer_1 & obstacle_1 & !obstacle_0)))'],3.400851280952338,1,ca6a5958-8d61-462e-ba98-11748f800b8b,0,True,True,True,True,1.6241961769992486,1.663391760957893,1.6140547079849057,N/A,N/A,N/A,N/A
95d315c0-8df1-4a0f-945f-d60a9125e127,['G(!(!(sideSense_1 & sideSense_0) & !sideSense_0 & !(obstacle_1 & obstacle_0) & !sideSense_1 & obstacle_1 & !obstacle_0))'],3.4008585719857365,1,ca6a5958-8d61-462e-ba98-11748f800b8b,3,False,N/A,N/A,False,1.6538706669816747,N/A,N/A,1.6366633400321007,17,6.0211983509361744e-05,0.1087951940135099
57d9e2c7-98ad-4d62-a56e-144bf5ef4e50,"['!(!(sideSense_1 & sideSense_0) & !sideSense_0 & !(obstacle_1 & obstacle_0) & !sideSense_1 & obstacle_1 & !obstacle_0)', 'G(F(!(throttle_1)))']",6.699941241997294,2,bead83d8-2878-4ee8-84ca-52e975b48346,0,True,True,True,True,1.6555432309978642,1.5906982180313207,1.627593564975541,N/A,N/A,N/A,N/A
34088763-b026-45af-9be5-ce5197f5150f,"['G(!(!(sideSense_1 & sideSense_0) & !sideSense_0 & !(obstacle_1 & obstacle_0) & !sideSense_1 & obstacle_1 & !obstacle_0))', 'G(!(!sideSense_0 & !(!obstacle_0 & !sideSense_1 & !sideSense_0 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & obstacle_1) & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1 & sideSense_1))']",15.014203397964593,2,95d315c0-8df1-4a0f-945f-d60a9125e127,3,False,N/A,N/A,False,1.6780757020460442,N/A,N/A,1.680469572020229,17,7.015903247520328e-05,0.19218459399417043
44af1c53-5aa5-4260-8234-72be1749e905,"['G(!(!(sideSense_1 & sideSense_0) & !sideSense_0 & !(obstacle_1 & obstacle_0) & !sideSense_1 & obstacle_1 & !obstacle_0))', 'G(F(!(!sideSense_0 & !(!obstacle_0 & !sideSense_1 & !sideSense_0 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & obstacle_1) & eNV_CONSTRAINT_0_respondsTo_responded & !obstacle_0 & !(obstacle_1 & obstacle_0) & !throttle_1 & !steer_1 & !(sideSense_1 & sideSense_0) & obstacle_1 & sideSense_1 & steer_0 & throttle_0)))']",15.01422133599408,2,95d315c0-8df1-4a0f-945f-d60a9125e127,3,False,N/A,N/A,False,1.6371642510057427,N/A,N/A,1.8121433479827829,49,5.86929963901639e-05,0.18447174597531557
db8665ce-5320-402e-933d-8eb53919c809,"['!(!sideSense_0 & !(!obstacle_0 & !sideSense_1 & !sideSense_0 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & obstacle_1) & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1 & sideSense_1)', 'G(!(!(sideSense_1 & sideSense_0) & !sideSense_0 & !(obstacle_1 & obstacle_0) & !sideSense_1 & obstacle_1 & !obstacle_0))']",15.01422944496153,2,95d315c0-8df1-4a0f-945f-d60a9125e127,1,False,N/A,N/A,False,1.580614291015081,N/A,N/A,1.549290771014057,33,5.176704144105315e-05,0.03000624099513516
6b0ee3d8-cc4c-4522-a1bc-c29170b4557f,"['G(!(!(sideSense_1 & sideSense_0) & !sideSense_0 & !(obstacle_1 & obstacle_0) & !sideSense_1 & obstacle_1 & !obstacle_0))', 'G(!(!obstacle_0 & !(!(!obstacle_0 & !sideSense_1 & !sideSense_0 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & obstacle_1) & !sideSense_0 & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1 & sideSense_1) & obstacle_1 & sideSense_0 & !(!obstacle_0 & !sideSense_1 & !sideSense_0 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & obstacle_1) & !(obstacle_1 & obstacle_0) & !sideSense_1 & !(sideSense_1 & sideSense_0)))', 'G(!(!sideSense_0 & !(!obstacle_0 & !sideSense_1 & !sideSense_0 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & obstacle_1) & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1 & sideSense_1))']",23.452854611969087,3,34088763-b026-45af-9be5-ce5197f5150f,0,True,True,True,True,1.6309403349878266,1.5918994520325214,1.6155818450497463,N/A,N/A,N/A,N/A
062bd884-6036-4236-9f1f-053fe4300909,"['G(!(!(sideSense_1 & sideSense_0) & !sideSense_0 & !(obstacle_1 & obstacle_0) & !sideSense_1 & obstacle_1 & !obstacle_0))', 'G(!(!sideSense_0 & !(!obstacle_0 & !sideSense_1 & !sideSense_0 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & obstacle_1) & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1 & sideSense_1))', 'G(F(!(!steer_1 & !steer_0 & !obstacle_0 & !(!(!obstacle_0 & !sideSense_1 & !sideSense_0 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & obstacle_1) & !sideSense_0 & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1 & sideSense_1) & throttle_0 & !throttle_1 & obstacle_1 & sideSense_0 & eNV_CONSTRAINT_0_respondsTo_responded & !(!obstacle_0 & !sideSense_1 & !sideSense_0 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & obstacle_1) & !(obstacle_1 & obstacle_0) & !sideSense_1 & !(sideSense_1 & sideSense_0))))']",23.45287294499576,3,34088763-b026-45af-9be5-ce5197f5150f,0,True,True,True,True,1.5821926219505258,1.5454881650512107,1.5953532859566621,N/A,N/A,N/A,N/A
