Id,Refinement,ElapsedTime,Timestamp,TimestampRealizabilityCheck,Length,Parent,NumChildren,IsYSat,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeYSatCheck,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
44681013-2d13-4d79-bce5-17269ec127ab,[],0.10361926000041422,0,0,0,N/A,2,True,False,N/A,N/A,False,0.042165067003224976,0.3027851799997734,N/A,N/A,0.03181188100279542,2,8.94109980436042e-05,0.04252495199762052
db707a0d-effc-4ba9-84e9-0ce4bb952c4a,['!(heading_0 & button_0)'],0.322270008000487,0.10237237899855245,0.19929571399552515,1,44681013-2d13-4d79-bce5-17269ec127ab,2,True,False,N/A,N/A,False,0.06668721700407332,0.024252361996332183,N/A,N/A,0.02791356800298672,2,8.869500015862286e-05,0.0654885080002714
858a9c0a-8f43-4add-8ad5-6a21530f3a0c,['G(!(heading_0 & button_0))'],0.5311570699996082,0.10239314399950672,0.44044952699914575,1,44681013-2d13-4d79-bce5-17269ec127ab,2,True,False,N/A,N/A,False,0.09221980599977542,0.021163794001040515,N/A,N/A,0.02435307699488476,2,7.317500421777368e-05,0.039975437000975944
ec04eb96-9578-4b50-a166-55467a5eed3d,"['!(heading_0 & button_0)', 'G(!(button_0 & heading_1))']",0.6972781500007841,0.3209998109959997,0.6066720059970976,2,db707a0d-effc-4ba9-84e9-0ce4bb952c4a,2,True,False,N/A,N/A,False,0.049484399998618755,0.01979884400498122,N/A,N/A,0.023109747002308723,2,7.591400208184496e-05,0.040482119999069255
63d3bdf2-55b4-4f00-801e-1c88d4cd16bc,"['!(button_0 & heading_1)', '!(heading_0 & button_0)']",0.8478977129998384,0.3210168719961075,0.7615662449970841,2,db707a0d-effc-4ba9-84e9-0ce4bb952c4a,2,True,False,N/A,N/A,False,0.040351634997932706,0.01906840499577811,N/A,N/A,0.019859436994011048,2,7.364200428128242e-05,0.04030798400344793
fbfdccd4-f533-458c-adb1-eddbb28c95b8,"['G(!(button_0 & heading_1))', 'G(!(heading_0 & button_0))']",0.969281225996383,0.5286435029993299,0.8933542480008327,2,858a9c0a-8f43-4add-8ad5-6a21530f3a0c,2,True,False,N/A,N/A,False,0.027428581997810397,0.012598358996910974,N/A,N/A,0.016863331002241466,2,7.838399324100465e-05,0.039030191001074854
bfeb5dc0-9d4c-40fd-b424-42be805614ef,"['!(button_0 & heading_1)', 'G(!(heading_0 & button_0))']",1.0951803239950095,0.5286588949966244,1.017808544995205,2,858a9c0a-8f43-4add-8ad5-6a21530f3a0c,2,True,False,N/A,N/A,False,0.029836023997631855,0.013512768004147802,N/A,N/A,0.012585422002302948,2,7.415500294882804e-05,0.03950636500667315
d9ce667e-3e07-4db6-b317-5d4b2358fc5b,"['!(heading_0 & button_0)', 'G(!(button_0 & heading_1))', 'G(!(heading_2 & button_0))']",1.2659616939999978,0.6960048929977347,1.2247431590003544,3,ec04eb96-9578-4b50-a166-55467a5eed3d,0,True,True,True,False,True,0.10452499199891463,0.01982977599982405,0.01257609899766976,0.02728529700107174,N/A,N/A,N/A,N/A
46509d72-55c9-424a-a2c4-678b131e6d52,"['!(heading_0 & button_0)', '!(heading_2 & button_0)', 'G(!(button_0 & heading_1))']",1.3350849639973603,0.6960216269944794,1.3121458940004231,3,ec04eb96-9578-4b50-a166-55467a5eed3d,0,True,True,True,False,True,0.025384432999999262,0.01472071999887703,0.008039535998250358,0.013287790003232658,N/A,N/A,N/A,N/A
e7d9c0a6-4422-47b6-9e5b-c0ece4b5e113,"['!(button_0 & heading_1)', '!(heading_0 & button_0)', 'G(!(heading_2 & button_0))']",1.4094540649966802,0.8466418509997311,1.3858631969997077,3,63d3bdf2-55b4-4f00-801e-1c88d4cd16bc,0,True,True,True,False,True,0.030628042004536837,0.014827528997557238,0.008266158001788426,0.013817685998219531,N/A,N/A,N/A,N/A
fc391e97-adf2-4718-8496-9e49a65939ae,"['!(button_0 & heading_1)', '!(heading_0 & button_0)', '!(heading_2 & button_0)']",1.4836676839986467,0.8466568660005578,1.4558043079960044,3,63d3bdf2-55b4-4f00-801e-1c88d4cd16bc,0,True,True,True,False,True,0.025300583001808263,0.0157942229998298,0.00786648199573392,0.01874211100221146,N/A,N/A,N/A,N/A
6861dc55-1ace-4527-9764-e24f962ad0c2,"['G(!(button_0 & heading_1))', 'G(!(heading_0 & button_0))', 'G(!(heading_2 & button_0))']",1.5208923299942398,0.9678622329956852,N/A,3,fbfdccd4-f533-458c-adb1-eddbb28c95b8,0,True,N/A,N/A,N/A,N/A,0.02108875900012208,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9580e98a-9af8-4515-be4f-396333aa254f,"['!(heading_2 & button_0)', 'G(!(button_0 & heading_1))', 'G(!(heading_0 & button_0))']",1.578706059997785,0.967880359996343,1.5534492070000852,3,fbfdccd4-f533-458c-adb1-eddbb28c95b8,0,True,True,True,False,True,0.017351112997857854,0.010510933003388345,0.007449318996805232,0.016564842997468077,N/A,N/A,N/A,N/A
0404a99f-7e8e-4e08-9826-2fb1daba4396,"['!(button_0 & heading_1)', 'G(!(heading_0 & button_0))', 'G(!(heading_2 & button_0))']",1.6499038149995613,1.0938252720006858,1.6217425399954664,3,bfeb5dc0-9d4c-40fd-b424-42be805614ef,0,True,True,True,False,True,0.02141559200390475,0.016699862004315946,0.0096817879966693,0.016937886997766327,N/A,N/A,N/A,N/A
548fe495-543d-4a5f-85f9-0ba0940848a6,"['!(button_0 & heading_1)', '!(heading_2 & button_0)', 'G(!(heading_0 & button_0))']",1.7125138330011396,1.0938414949996513,1.6889735879958607,3,bfeb5dc0-9d4c-40fd-b424-42be805614ef,0,True,True,True,False,True,0.02128851699671941,0.01211862300260691,0.008981756000139285,0.012974395998753607,N/A,N/A,N/A,N/A
