Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables,ContainsAux,d1,d2,nummaxentropysccs,d3,NumAssumptions
2e3c5239-8613-40d6-9c1b-a15882712564,[],0.0021360529935918,0,,10,False,,,False,1.235262807982508,,,1.314818434009794,50.0,6.584700895473361e-05,0.1057505800272338,,False,,,,,
9490109f-ade5-4803-a120-6d4ce9b827f6,['G((!hburst1 & !hburst0 & !hlock0 & !hready & !hbusreq0) -> X(!(!hburst1 & !hlock0 & !hburst0 & hbusreq0 & !hready)))'],2.667913092009257,1,2e3c5239-8613-40d6-9c1b-a15882712564,0,False,,,False,1.1447522200178355,,,1.4080506369937211,54.0,3.09955794364214e-07,0.2053894270211458,5,False,,,,,1.0
464ea781-5b07-4ee4-8f40-4b52c87b7bc8,['G((!hburst1 & !hlock0 & !hburst0 & hbusreq0 & !hready) -> X(!(hbusreq0 & !hburst1 & !hburst0 & !hlock0 & hready)))'],2.6679230350418948,1,2e3c5239-8613-40d6-9c1b-a15882712564,0,False,,,False,1.442715231969487,,,1.5756847690208815,50.0,4.069879651069641e-07,0.205586388008669,5,False,,,,,1.0
a2a12437-8fac-4d7f-aceb-a5725c322b6a,['G((!hlock0 & !hburst1 & hready & !hburst0 & hbusreq0) -> X(!(!hready & !hburst1 & !hbusreq0 & !hburst0 & !hlock0)))'],2.667927597009111,1,2e3c5239-8613-40d6-9c1b-a15882712564,0,False,,,False,1.4403760790009985,,,1.532008366950322,50.0,2.880115061998368e-07,0.2203186620026826,5,False,,,,,1.0
39feffbb-ea0a-452e-8b6e-e013611777c0,['G((!hready & !hburst1 & !hbusreq0 & !hburst0 & !hlock0) -> X(!(!hburst0 & !hburst1 & !hlock0 & !hready & !hbusreq0)))'],2.6679315860383213,1,2e3c5239-8613-40d6-9c1b-a15882712564,0,False,,,False,1.4186966819688678,,,1.51051529700635,51.0,2.890010364353657e-07,0.0647448629606515,5,False,,,,,1.0
e53057b4-dbbc-4bde-ad0b-c57823063624,['G((hbusreq0 & !hburst1 & !hburst0 & !hlock0 & hready) -> X(!(!hready & !hburst1 & !hburst0 & hbusreq0 & !hlock0)))'],2.6679352840292268,1,2e3c5239-8613-40d6-9c1b-a15882712564,0,False,,,False,1.3663239990128204,,,1.5118396950419992,54.0,4.629837349057198e-07,0.2019856600090861,5,False,,,,,1.0
0a7b034b-e012-49f6-a971-515386203c21,['G(!(!hburst0 & !hburst1 & !hlock0 & !hready & !hbusreq0))'],2.667939108039718,1,2e3c5239-8613-40d6-9c1b-a15882712564,1,False,,,False,1.3722366910078565,,,1.4965211020316929,50.0,7.231399649754167e-05,0.0580920530483126,5,False,,,,,1.0
3ad7e483-142e-4a3f-9bc9-35f4e7da5d6f,['G((!hready & !hburst1 & !hburst0 & hbusreq0 & !hlock0) -> X(!(!hlock0 & !hburst1 & hready & !hburst0 & hbusreq0)))'],2.6679427300114185,1,2e3c5239-8613-40d6-9c1b-a15882712564,0,False,,,False,1.3722421990241855,,,1.5617098330403678,50.0,3.570457920432091e-07,0.1859961110167205,5,False,,,,,1.0
6c85c3b4-4c45-48bd-9cbb-4d17eb6db4cf,['!(!hburst0 & !hbusreq0 & !hready & hlock0 & !hburst1)'],2.667946287023369,1,2e3c5239-8613-40d6-9c1b-a15882712564,0,True,True,True,True,1.3460824739886448,1.2934278859756887,1.2217171380179934,,,,,5,False,,,,,1.0
a1dfa5a8-123e-4cd3-991a-1ddfc106a39d,['G((!hburst0 & !hbusreq0 & !hready & hlock0 & !hburst1) -> X(!(hready & !hburst1 & !hlock0 & !hbusreq0 & !hburst0)))'],2.667949891998433,1,2e3c5239-8613-40d6-9c1b-a15882712564,0,False,,,False,1.314341560995672,,,1.3012631600140594,50.0,2.880115061998368e-07,0.2002708459622226,5,False,,,,,1.0
b54e3875-e2a4-4bf5-8eea-79e9e7acccee,['G((hready & !hburst1 & !hlock0 & !hbusreq0 & !hburst0) -> X(!(!hburst1 & !hburst0 & !hlock0 & !hready & !hbusreq0)))'],2.667953454016242,1,2e3c5239-8613-40d6-9c1b-a15882712564,0,False,,,False,1.3536257250234485,,,1.4751513600349426,50.0,2.7299392968416214e-07,0.228052319958806,5,False,,,,,1.0
955e06fd-2592-4745-984a-f082e6f4fc67,"['FALSE', 'G(!(!hburst0 & !hburst1 & !hlock0 & !hready & !hbusreq0))']",20.8881267280085,2,0a7b034b-e012-49f6-a971-515386203c21,0,True,False,,False,1.273569994024001,1.308124585018959,,,,,,6,False,,,,,2.0
