Id;UniqueRefinement;NumVariables;Timestamp;Length;Parent;NumChildren;IsRealizable;IsSatisfiable;IsSolution;TimeRealizabilityCheck;TimeSatisfiabilityCheck;TimeCounterstrategy;CounterstrategyNumStates;TimeRefine;TimeGenerationMethod
59dd9fe0-3bee-40db-8acb-b1e2fffd7882;['G(!(!ack_ver_0 & !color_1))', 'G(!(!ack_ver_0 & !color_2))', 'G(!(!color_1 & !ack_hor_0))', 'G(!(!color_2 & !ack_hor_0))'];12;28.12073069700091;4;75b27949-7485-4616-a4cd-873a127be42b;0;True;True;True;1.2030168090004736;1.2286908049991325;N/A;N/A;N/A;N/A;
46f7165e-4fbe-4754-9e14-ba0401702c2a;['!(!ack_ver_0 & !color_1)', 'G(!(!ack_ver_0 & !color_2))', 'G(!(!color_1 & !ack_hor_0))', 'G(!(!color_1 & !ack_ver_0))', 'G(!(!color_2 & !ack_hor_0))'];14;58.911204338999596;5;db6a6258-4a14-4a16-bdfb-8434f8ba4eed;0;True;True;True;1.20977957300056;1.2303955010011123;N/A;N/A;N/A;N/A;
173e7340-3399-45d6-8909-d9fc8d8b7e99;['!(!ack_ver_0 & !color_1)', 'G(!(!ack_ver_0 & !color_2))', 'G(!(!color_1 & !ack_hor_0))', 'G(!(!color_2 & !ack_hor_0))', 'G((color_2 & color_1 & ((!color_0 | !color_2) | !color_1)) -> X(!(!color_1 & !ack_ver_0)))'];17;58.91122652100057;5;db6a6258-4a14-4a16-bdfb-8434f8ba4eed;0;True;True;True;1.2353803789992526;1.2204535839991877;N/A;N/A;N/A;N/A;
8b438d43-c177-46c7-91ab-52e343bd48a9;['!(!ack_ver_0 & !color_1)', '!(color_2 & color_1 & ((!color_0 | !color_2) | !color_1))', 'G(!(!ack_ver_0 & !color_2))', 'G(!(!color_1 & !ack_hor_0))', 'G(!(!color_2 & !ack_hor_0))'];14;58.91124050799954;5;db6a6258-4a14-4a16-bdfb-8434f8ba4eed;0;True;True;True;1.2031218569991324;1.2252781179995509;N/A;N/A;N/A;N/A;
893b6c1e-086c-44cd-a509-ef288b5a1630;['!(!color_1 & !ack_hor_0)', 'G(!(!ack_ver_0 & !color_1))', 'G(!(!ack_ver_0 & !color_2))', 'G(!(!color_2 & !ack_hor_0))', 'G((color_2 & color_1 & ((!color_0 | !color_2) | !color_1)) -> X(!(!color_1 & !ack_hor_0)))'];17;62.471923895000145;5;5663a090-38d7-4af5-8217-3890ed85eb58;0;True;True;True;1.205202608000036;1.2313962839998567;N/A;N/A;N/A;N/A;
a24e616a-3fef-456b-97b5-b2b502909213;['!(!color_1 & !ack_hor_0)', '!(color_2 & color_1 & ((!color_0 | !color_2) | !color_1))', 'G(!(!ack_ver_0 & !color_1))', 'G(!(!ack_ver_0 & !color_2))', 'G(!(!color_2 & !ack_hor_0))'];14;62.471957518000636;5;5663a090-38d7-4af5-8217-3890ed85eb58;0;True;True;True;1.229905514001075;1.2274181410011806;N/A;N/A;N/A;N/A;
910f1b6e-ab6d-4978-a2cb-b9138b34210b;['!(!color_1 & !ack_hor_0)', 'G(!(!ack_ver_0 & !color_1))', 'G(!(!ack_ver_0 & !color_2))', 'G(!(!color_1 & !ack_hor_0))', 'G(!(!color_2 & !ack_hor_0))'];14;62.47197761700045;5;5663a090-38d7-4af5-8217-3890ed85eb58;0;True;True;True;1.2060649420000118;1.224355165999441;N/A;N/A;N/A;N/A;
ba8266f3-cb8b-4fed-a57e-783261af8820;['!(!ack_ver_0 & !color_1)', '!(!color_1 & !ack_hor_0)', '!(color_2 & color_1 & ((!color_0 | !color_2) | !color_1))', 'G(!(!ack_ver_0 & !color_2))', 'G(!(!color_2 & !ack_hor_0))'];13;66.00336650999998;5;c4296b8c-437d-426b-b735-d84d47a74882;0;True;True;True;1.2211276569996699;1.2112499799986836;N/A;N/A;N/A;N/A;
0558b506-7023-4b34-a654-41256fd6e54f;['!(!ack_ver_0 & !color_2)', 'G(!(!ack_ver_0 & !color_1))', 'G(!(!color_1 & !ack_hor_0))', 'G(!(!color_2 & !ack_hor_0))', 'G(!(!color_2 & !ack_ver_0))'];14;69.59305668700108;5;d8857dd1-e9e6-4bf2-8da5-b4d6e95b2689;0;True;True;True;1.2189300040008675;1.2365618059993722;N/A;N/A;N/A;N/A;
815d61a0-6e67-4a9d-9cf6-00972cc3890f;['!(!ack_ver_0 & !color_2)', '!(color_2 & color_1 & ((!color_0 | !color_2) | !color_1))', 'G(!(!ack_ver_0 & !color_1))', 'G(!(!color_1 & !ack_hor_0))', 'G(!(!color_2 & !ack_hor_0))'];14;69.59307752700079;5;d8857dd1-e9e6-4bf2-8da5-b4d6e95b2689;0;True;True;True;1.2205315960000007;1.2531079450000107;N/A;N/A;N/A;N/A;
