Id;UniqueRefinement;NumVariables;Timestamp;Length;Parent;NumChildren;IsRealizable;IsSatisfiable;IsSolution;TimeRealizabilityCheck;TimeSatisfiabilityCheck;TimeCounterstrategy;CounterstrategyNumStates;TimeRefine;TimeGenerationMethod
7b58d8ec-53c4-4f90-8b9a-3a54220f3f0b;['G(!(!ack_bot_0 & !ack_hor_0))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];6;9.903123713000241;2;83210d9c-ae80-4c6e-97e1-2a9dd75dd4f9;0;True;True;True;1.243571973998769;1.2451536429998669;N/A;N/A;N/A;N/A;
d1da51d6-9573-41f2-97b6-356fa4ac3f09;['G((!horMot_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G(F(!(horMot_0)))'];8;20.175834337000197;2;59caeb5d-2851-4da1-adff-d3124ba6852c;0;True;True;True;1.2617537919995812;1.3495882900006109;N/A;N/A;N/A;N/A;
2ac83e61-217b-4538-a333-4c139d22cbe1;['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];11;40.7369937429994;3;96ae3e54-c276-4099-8f53-0c24dfe7168d;0;True;True;True;1.2431777699985105;1.2087301289993775;N/A;N/A;N/A;N/A;
999dcdde-88cb-405f-9739-4ad091953313;['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];11;52.45569934500054;3;9265b93c-0a86-4893-a122-36b31f214c76;0;True;True;True;1.2691421489998902;1.2276071550004417;N/A;N/A;N/A;N/A;
ec631f1b-1e98-492d-ace8-7c2e3c73534c;['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];11;57.37822607700036;3;ea89b5bb-62e3-435a-9401-ab9ba2a568e8;0;True;True;True;1.2582053460009774;1.2272699049990479;N/A;N/A;N/A;N/A;
48913aed-9997-4cd7-b894-b398503b6556;['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];11;68.43741465399944;3;72efb8b0-aa92-42ef-9ef7-6e334eea858b;0;True;True;True;1.2242916310005967;1.2376137170012953;N/A;N/A;N/A;N/A;
ea218ab4-5942-403e-98bd-ba25cb976e7d;['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];11;78.47691419500006;3;4faac2d1-025e-490c-b76c-26804e696799;0;True;True;True;1.242130148000797;1.248622056999011;N/A;N/A;N/A;N/A;
1b2778d8-39be-4d67-92dc-d98b456d509c;['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];11;83.23548806100007;3;70c9972a-b242-4e7f-bd20-e4cdae84a58b;0;True;True;True;1.2541732650006452;1.2447508489985921;N/A;N/A;N/A;N/A;
2d0f3e51-0044-4fde-b779-7afa2227a46c;['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_hor_0 & !ack_bot_0)))'];16;98.01828450500034;4;fbd8e04c-a2a6-4d5e-9a10-87a71ff21190;0;True;True;True;1.243881753000096;1.2699586340004316;N/A;N/A;N/A;N/A;
bd0bf31d-d9fb-459e-b306-56bc40c57a0c;['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0 & horMot_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_hor_0 & !ack_bot_0)))'];17;102.85933251400093;4;4b2a2699-1a09-4f02-8c71-f5c217c18610;0;True;True;True;1.2117402819985728;1.2288726750011847;N/A;N/A;N/A;N/A;
a21731e7-c72f-49a7-b3e3-476b7fe85be0;['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_hor_0 & !ack_bot_0)))'];16;107.76468721700076;4;85a2f1fa-5f79-4b71-af72-d4828b6c4909;0;True;True;True;1.2377112710000802;1.2281070339995495;N/A;N/A;N/A;N/A;
203f6ea4-7008-41fa-964a-bd6716e79810;['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!horMot_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((horMot_0 & !ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))'];17;115.23031628900026;4;83b5503f-ff77-4623-88d4-846b0e146c01;0;True;True;True;1.228993728000205;1.2581234740009677;N/A;N/A;N/A;N/A;
