Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
bac2f14a-c004-4a97-aad2-59e60e7319f3,[],0.002400728000793606,0,N/A,5,False,N/A,False,1.2608838540036231,N/A,1.3798871610197239,80,5.501898704096675e-05,1.3493810829822905
dd207a54-2b18-4db8-a234-409b385d18a7,['G((!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_0) -> X(!(!bluetoothCmd_1 & !bluetoothCmd_2 & !bluetoothCmd_0)))'],4.005526968976483,1,bac2f14a-c004-4a97-aad2-59e60e7319f3,0,True,True,True,1.2305102930404246,1.256022371002473,N/A,N/A,N/A,N/A
7ec6bfef-f38f-4835-a50f-67793fd687fd,['G((!bluetoothCmd_1 & !bluetoothCmd_0 & !balancer_2 & !bluetoothCmd_2) -> X(!(!bluetoothCmd_2 & !bluetoothCmd_1 & !bluetoothCmd_0)))'],4.005540086014662,1,bac2f14a-c004-4a97-aad2-59e60e7319f3,0,True,True,True,1.3700468750321306,1.221058619034011,N/A,N/A,N/A,N/A
57608214-f675-45f8-adb9-4fa99f0eb384,['G((!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0 & !bluetoothCmd_1) -> X(!(!bluetoothCmd_1 & !bluetoothCmd_0 & !bluetoothCmd_2)))'],4.0055445519974455,1,bac2f14a-c004-4a97-aad2-59e60e7319f3,0,True,True,True,1.2455085290130228,1.3327993899583817,N/A,N/A,N/A,N/A
ea9a5393-9b4d-41b5-bf42-9144e07684a9,['G((!bluetoothCmd_1 & !bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0) -> X(!(!bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1)))'],4.005548342014663,1,bac2f14a-c004-4a97-aad2-59e60e7319f3,0,True,True,True,1.2686018189997412,1.3265105669852346,N/A,N/A,N/A,N/A
8e682b0c-943c-4bcf-9ce2-054491bcada0,['G(F(!(!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0 & !bluetoothCmd_1) & !(!bluetoothCmd_1 & !bluetoothCmd_0 & !balancer_2 & !bluetoothCmd_2) & !(!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_0) & !(!bluetoothCmd_1 & !bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0)))'],4.005551928014029,1,bac2f14a-c004-4a97-aad2-59e60e7319f3,12,False,N/A,False,1.2695157420239411,N/A,1.3365272140363231,96,7.109699072316289e-05,1.2277379599981941
675f2831-73c4-4131-8913-476ce8674dc3,"['G((!bluetoothCmd_1 & !bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0) -> X(!(!bluetoothCmd_0 & !bluetoothCmd_2 & !bluetoothCmd_1)))', 'G(F(!(!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0 & !bluetoothCmd_1) & !(!bluetoothCmd_1 & !bluetoothCmd_0 & !balancer_2 & !bluetoothCmd_2) & !(!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_0) & !(!bluetoothCmd_1 & !bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0)))']",18.128976410022005,2,8e682b0c-943c-4bcf-9ce2-054491bcada0,0,True,True,True,1.2330445130355656,1.2285738000064157,N/A,N/A,N/A,N/A
7f961973-5bbe-48b2-8c69-0b9d752bbd62,"['G(F(!(!bluetoothCmd_0 & !bluetoothCmd_2 & !bluetoothCmd_1 & !balancer_2) & !(!bluetoothCmd_1 & !bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0) & !(!balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_2 & !bluetoothCmd_0) & !(!bluetoothCmd_0 & balancer_1 & !bluetoothCmd_2 & !bluetoothCmd_1) & !(!bluetoothCmd_0 & !balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_2) & !(!bluetoothCmd_0 & !bluetoothCmd_1 & balancer_1 & !bluetoothCmd_2) & !(!bluetoothCmd_2 & !bluetoothCmd_1 & !balancer_2 & !bluetoothCmd_0) & !(!bluetoothCmd_2 & !bluetoothCmd_1 & !bluetoothCmd_0 & balancer_1) & !(!balancer_2 & !bluetoothCmd_0 & !bluetoothCmd_2 & !bluetoothCmd_1)))', 'G(F(!(!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0 & !bluetoothCmd_1) & !(!bluetoothCmd_1 & !bluetoothCmd_0 & !balancer_2 & !bluetoothCmd_2) & !(!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_0) & !(!bluetoothCmd_1 & !bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0)))']",18.128986636991613,2,8e682b0c-943c-4bcf-9ce2-054491bcada0,1,False,N/A,False,1.235277742962353,N/A,1.3471345510333776,112,6.19350466877222e-05,1.1773585319751874
5e71109f-6d0f-481d-9dad-a08c1bc3dcd4,"['G((!bluetoothCmd_2 & !bluetoothCmd_1 & !bluetoothCmd_0 & balancer_1) -> X(!(!bluetoothCmd_0 & !bluetoothCmd_1 & !bluetoothCmd_2)))', 'G(F(!(!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0 & !bluetoothCmd_1) & !(!bluetoothCmd_1 & !bluetoothCmd_0 & !balancer_2 & !bluetoothCmd_2) & !(!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_0) & !(!bluetoothCmd_1 & !bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0)))']",18.128990896977484,2,8e682b0c-943c-4bcf-9ce2-054491bcada0,0,True,True,True,1.2266187790082768,1.2119929650216363,N/A,N/A,N/A,N/A
2355d286-a3bf-4d5c-b77d-b59fb5680687,"['G((!balancer_2 & !bluetoothCmd_0 & !bluetoothCmd_2 & !bluetoothCmd_1) -> X(!(!bluetoothCmd_0 & !bluetoothCmd_1 & !bluetoothCmd_2)))', 'G(F(!(!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0 & !bluetoothCmd_1) & !(!bluetoothCmd_1 & !bluetoothCmd_0 & !balancer_2 & !bluetoothCmd_2) & !(!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_0) & !(!bluetoothCmd_1 & !bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0)))']",18.128994623024482,2,8e682b0c-943c-4bcf-9ce2-054491bcada0,0,True,True,True,1.2717062719748355,1.202021107019391,N/A,N/A,N/A,N/A
a88ee8a5-520e-4d1c-8bda-c76e6d30ebe3,"['G((!bluetoothCmd_0 & !bluetoothCmd_2 & !bluetoothCmd_1 & !balancer_2) -> X(!(!bluetoothCmd_1 & !bluetoothCmd_2 & !bluetoothCmd_0)))', 'G(F(!(!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0 & !bluetoothCmd_1) & !(!bluetoothCmd_1 & !bluetoothCmd_0 & !balancer_2 & !bluetoothCmd_2) & !(!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_0) & !(!bluetoothCmd_1 & !bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_0)))']",18.128998172003776,2,8e682b0c-943c-4bcf-9ce2-054491bcada0,0,True,True,True,1.1612226290162653,1.2451548819663003,N/A,N/A,N/A,N/A
