Id;UniqueRefinement;NumVariables;Timestamp;Length;Parent;NumChildren;IsRealizable;IsSatisfiable;IsSolution;TimeRealizabilityCheck;TimeSatisfiabilityCheck;TimeCounterstrategy;CounterstrategyNumStates;TimeRefine;TimeGenerationMethod
08faf3d4-ba6b-4474-b25e-63d7de1dd991;[];0;0.004313300014473498;0;N/A;2;False;N/A;False;8.6004912800272;N/A;16.64149744802853;29;0.0001976609928533435;8.19681265403051;
e48aca54-300f-4da5-b22d-c7f4e0d90460;['G(((ack_ver_0 | spec_dropping) & !ack_hor_0 & !ack_bot_0 & !ack_ver_0) -> X(!(ack_bot_0 & pREV_aux_6 & ack_hor_0 & ack_ver_0 & pREV_aux_7)))'];8;33.54879055102356;1;08faf3d4-ba6b-4474-b25e-63d7de1dd991;2;False;N/A;False;7.689198883017525;N/A;20.50333935004892;32;0.00011764798546209931;7.283437699021306;
bb7f630b-6439-405b-a7aa-501f791b011b;['G(!(ack_bot_0 & pREV_aux_6 & ack_hor_0 & ack_ver_0 & pREV_aux_7))'];6;33.54882420197828;1;08faf3d4-ba6b-4474-b25e-63d7de1dd991;2;False;N/A;False;6.357170659000985;N/A;25.257945154968183;38;8.209003135561943e-05;7.349740220990498;
d7c29eda-616f-446d-91a2-2be9950b03af;['G((!ack_ver_0 & (ack_ver_0 | spec_dropping) & !pREV_aux_4 & !ack_hor_0) -> X(!(pREV_aux_6 & pREV_aux_7 & ack_ver_0 & ack_bot_0 & ack_hor_0)))', 'G(((ack_ver_0 | spec_dropping) & !ack_hor_0 & !ack_bot_0 & !ack_ver_0) -> X(!(ack_bot_0 & pREV_aux_6 & ack_hor_0 & ack_ver_0 & pREV_aux_7)))'];17;69.0421229780186;2;e48aca54-300f-4da5-b22d-c7f4e0d90460;2;False;N/A;False;6.853885056974832;N/A;24.490587617037818;38;0.00013704801676794887;9.001519519020803;
1530ebfb-7afa-4261-a119-e6733432049d;['G(!(pREV_aux_6 & pREV_aux_7 & ack_ver_0 & ack_bot_0 & ack_hor_0))', 'G(((ack_ver_0 | spec_dropping) & !ack_hor_0 & !ack_bot_0 & !ack_ver_0) -> X(!(ack_bot_0 & pREV_aux_6 & ack_hor_0 & ack_ver_0 & pREV_aux_7)))'];14;69.04215885401936;2;e48aca54-300f-4da5-b22d-c7f4e0d90460;2;False;N/A;False;7.989537206012756;N/A;27.929717567982152;38;0.00011966598685830832;7.462796606007032;
75d77949-55c8-4e6a-a608-5f894c77a888;['G(!(ack_bot_0 & pREV_aux_6 & ack_hor_0 & ack_ver_0 & pREV_aux_7))', 'G((!sYS_CONSTRAINT_0_respondsTo_responded) -> X(!(!sYS_CONSTRAINT_0_respondsTo_responded)))'];9;108.04002558300272;2;bb7f630b-6439-405b-a7aa-501f791b011b;0;True;False;False;8.570462158008013;8.142542874033097;N/A;N/A;N/A;N/A;
1e90c7ee-09c5-4301-a45c-2d6e28e20e2e;['G(!(ack_bot_0 & pREV_aux_6 & ack_hor_0 & ack_ver_0 & pREV_aux_7))', 'G(F(!(!sYS_CONSTRAINT_0_respondsTo_responded)))'];9;108.04005350900115;2;bb7f630b-6439-405b-a7aa-501f791b011b;5;False;N/A;False;10.72102505597286;N/A;61.33785617904505;115;0.00016947899712249637;16.65858801896684;
d8f0b31b-41d7-4278-ad5f-89d878d3cd89;['G((!ack_ver_0 & (ack_ver_0 | spec_dropping) & !pREV_aux_4 & !ack_hor_0) -> X(!(pREV_aux_6 & pREV_aux_7 & ack_ver_0 & ack_bot_0 & ack_hor_0)))', 'G((!sYS_CONSTRAINT_0_respondsTo_responded) -> X(!(!sYS_CONSTRAINT_0_respondsTo_responded)))', 'G(((ack_ver_0 | spec_dropping) & !ack_hor_0 & !ack_bot_0 & !ack_ver_0) -> X(!(ack_bot_0 & pREV_aux_6 & ack_hor_0 & ack_ver_0 & pREV_aux_7)))'];20;148.43547826900613;3;d7c29eda-616f-446d-91a2-2be9950b03af;0;True;False;False;9.50650111399591;7.024601839017123;N/A;N/A;N/A;N/A;
df7dc4b9-802c-49b9-8f16-b21900eefced;['G((!ack_ver_0 & (ack_ver_0 | spec_dropping) & !pREV_aux_4 & !ack_hor_0) -> X(!(pREV_aux_6 & pREV_aux_7 & ack_ver_0 & ack_bot_0 & ack_hor_0)))', 'G(((ack_ver_0 | spec_dropping) & !ack_hor_0 & !ack_bot_0 & !ack_ver_0) -> X(!(ack_bot_0 & pREV_aux_6 & ack_hor_0 & ack_ver_0 & pREV_aux_7)))', 'G(F(!(!sYS_CONSTRAINT_0_respondsTo_responded)))'];20;148.4355238749995;3;d7c29eda-616f-446d-91a2-2be9950b03af;5;False;N/A;False;10.299502802023198;N/A;64.86888349300716;115;0.00023932300973683596;23.294246421020944;
eb8ec7a9-c7b6-4a3a-8fb1-f4e7db99ce3d;['G(!(pREV_aux_6 & pREV_aux_7 & ack_ver_0 & ack_bot_0 & ack_hor_0))', 'G((!sYS_CONSTRAINT_0_respondsTo_responded) -> X(!(!sYS_CONSTRAINT_0_respondsTo_responded)))', 'G(((ack_ver_0 | spec_dropping) & !ack_hor_0 & !ack_bot_0 & !ack_ver_0) -> X(!(ack_bot_0 & pREV_aux_6 & ack_hor_0 & ack_ver_0 & pREV_aux_7)))'];17;191.9079137070221;3;1530ebfb-7afa-4261-a119-e6733432049d;0;True;False;False;11.43938396597514;9.283892981999088;N/A;N/A;N/A;N/A;
7d61cf0a-d377-4a7b-9953-5a604b641d45;['G(!(pREV_aux_6 & pREV_aux_7 & ack_ver_0 & ack_bot_0 & ack_hor_0))', 'G(((ack_ver_0 | spec_dropping) & !ack_hor_0 & !ack_bot_0 & !ack_ver_0) -> X(!(ack_bot_0 & pREV_aux_6 & ack_hor_0 & ack_ver_0 & pREV_aux_7)))', 'G(F(!(!sYS_CONSTRAINT_0_respondsTo_responded)))'];17;191.90795242897002;3;1530ebfb-7afa-4261-a119-e6733432049d;5;False;N/A;False;10.648730020970106;N/A;80.0071227690205;115;0.0003985100192949176;19.05479926499538;
931c0aaa-39b9-4861-82ff-83d6617b39cc;['G(!(ack_bot_0 & pREV_aux_6 & ack_hor_0 & ack_ver_0 & pREV_aux_7))', 'G(!(ack_ver_0))', 'G(F(!(!sYS_CONSTRAINT_0_respondsTo_responded)))'];11;297.388839747;3;1e90c7ee-09c5-4301-a45c-2d6e28e20e2e;0;True;False;False;10.596144340990577;8.647931704996154;N/A;N/A;N/A;N/A;
56358dc3-68c3-468e-b5bf-8e565c09c4db;['G(!(ack_bot_0 & pREV_aux_6 & ack_hor_0 & ack_ver_0 & pREV_aux_7))', 'G((ack_ver_0 & spec_dropping) -> X(!(!ack_bot_0)))', 'G(F(!(!sYS_CONSTRAINT_0_respondsTo_responded)))'];14;297.38887588400394;3;1e90c7ee-09c5-4301-a45c-2d6e28e20e2e;0;True;False;False;10.724632192985155;8.882940992014483;N/A;N/A;N/A;N/A;
6640c289-3f94-4684-b227-3cead850438e;['G(!(ack_bot_0 & pREV_aux_6 & ack_hor_0 & ack_ver_0 & pREV_aux_7))', 'G((spec_dropping) -> X(!(!color_2)))', 'G(F(!(!sYS_CONSTRAINT_0_respondsTo_responded)))'];13;297.3888970609987;3;1e90c7ee-09c5-4301-a45c-2d6e28e20e2e;1;False;N/A;False;11.136595484043937;N/A;53.729673210997134;115;7.230002665892243e-05;23.115372990025207;
