Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
14c6e57b-efe1-4a95-9925-041703133381,[],0.002472247986588627,0,N/A,3,False,N/A,False,2.4377203169860877,N/A,2.599891945021227,46,8.019199594855309e-05,2.617356007976923
657f59e0-2837-4fa7-917f-6ed1656d0f71,['G((!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0) -> X(!(!sideSense_0 & !obstacle_0 & !parkResult_0)))'],7.670059394964483,1,14c6e57b-efe1-4a95-9925-041703133381,2,False,N/A,False,2.607208656030707,N/A,2.913759932969697,54,6.296101491898298e-05,2.2730920720496215
32b3bc73-ea7d-417c-adad-1994879dcf68,['G(!(!sideSense_0 & !obstacle_0 & !parkResult_0))'],7.6700754960183986,1,14c6e57b-efe1-4a95-9925-041703133381,0,False,N/A,False,2.608537519001402,N/A,2.791697443986777,59,1.1869706213474274e-06,2.524118372006342
7e3e50f6-9825-4d05-985c-13125af2ccae,['!(!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0)'],7.670082853001077,1,14c6e57b-efe1-4a95-9925-041703133381,3,False,N/A,False,2.7383259639609605,N/A,2.635024400020484,56,8.015899220481515e-05,2.585358250013087
a838f145-6ef8-453e-940d-8c849390852f,"['G(!(!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0))', 'G((!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0) -> X(!(!sideSense_0 & !obstacle_0 & !parkResult_0)))']",15.472025355964433,2,657f59e0-2837-4fa7-917f-6ed1656d0f71,0,False,N/A,False,2.330947566020768,N/A,1.9258327090064995,47,8.919741958379745e-07,1.9518528900225647
46660db8-7233-4f80-bf63-23e7d5975a43,"['!(!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0)', 'G((!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0) -> X(!(!sideSense_0 & !obstacle_0 & !parkResult_0)))']",15.472040085005574,2,657f59e0-2837-4fa7-917f-6ed1656d0f71,3,False,N/A,False,2.202491713978816,N/A,1.855231105000712,100,5.9565005358308554e-05,1.9431783519685268
e07c231a-cffd-4340-b78e-5e994faab23d,"['!(!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0)', '!(!obstacle_0 & sideSense_1 & !sideSense_0 & !parkResult_0)']",31.37476165301632,2,7e3e50f6-9825-4d05-985c-13125af2ccae,0,False,N/A,False,1.862716230971273,N/A,2.0420701029943302,70,7.700291462242603e-07,1.694593055988662
2ee0e61a-6bc0-497e-befe-bcf3925ec264,"['!(!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0)', 'G((!obstacle_0 & sideSense_1 & !sideSense_0 & !parkResult_0) -> X(!(!sideSense_0 & !parkResult_0 & !obstacle_0)))']",31.374777733988594,2,7e3e50f6-9825-4d05-985c-13125af2ccae,0,False,N/A,False,1.793078795017209,N/A,2.3078805829863995,100,9.899958968162537e-07,1.7071085519855842
376bc807-01f7-4edd-ab7a-9656c67c20e0,"['!(!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0)', 'G(!(!sideSense_0 & !parkResult_0 & !obstacle_0))']",31.37478542898316,2,7e3e50f6-9825-4d05-985c-13125af2ccae,0,False,N/A,False,1.8825664939940907,N/A,2.0062147839926183,59,9.370269253849983e-07,1.7409563480177894
e15562d9-188f-4b09-9fe3-450e3a2ebeac,"['!(!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0)', '!(!obstacle_0 & sideSense_1 & !sideSense_0 & !parkResult_0)', 'G((!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0) -> X(!(!sideSense_0 & !obstacle_0 & !parkResult_0)))']",43.60573015001137,3,46660db8-7233-4f80-bf63-23e7d5975a43,0,False,N/A,False,1.9483594839693978,N/A,2.1996857339981943,60,8.600181899964809e-07,2.126439443032723
321b86f3-9519-4f9a-9e0f-5a26b77fa66f,"['!(!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0)', 'G((!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0) -> X(!(!sideSense_0 & !obstacle_0 & !parkResult_0)))', 'G((!obstacle_0 & sideSense_1 & !sideSense_0 & !parkResult_0) -> X(!(!sideSense_0 & !parkResult_0 & !obstacle_0)))']",43.60574240796268,3,46660db8-7233-4f80-bf63-23e7d5975a43,0,False,N/A,False,1.850598790042568,N/A,2.316698793962132,73,8.720089681446552e-07,2.1762178689823486
a5b55291-7e9f-45a5-9290-12c00f5ec239,"['!(!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0)', 'G(!(!sideSense_0 & !parkResult_0 & !obstacle_0))', 'G((!obstacle_0 & !sideSense_1 & !sideSense_0 & !parkResult_0) -> X(!(!sideSense_0 & !obstacle_0 & !parkResult_0)))']",43.60574706597254,3,46660db8-7233-4f80-bf63-23e7d5975a43,0,False,N/A,False,2.312920160999056,N/A,2.0701985039631836,59,7.2503462433815e-07,2.0245466390042566
