Id;UniqueRefinement;NumVariables;Timestamp;Length;Parent;NumChildren;IsRealizable;IsSatisfiable;IsSolution;TimeRealizabilityCheck;TimeSatisfiabilityCheck;TimeCounterstrategy;CounterstrategyNumStates;TimeRefine;TimeGenerationMethod
6608bbfb-72d3-4b2e-bd75-b7b3fa9eb18d;[];0;0.010490724991541356;0;N/A;9;False;N/A;False;9.165965931024402;N/A;11.637457914010156;80;0.0003985589719377458;8.812743379035965;
8d624239-b1bb-4863-9d6a-f38f77e81d7f;['G((!balancer_2 & !bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1) -> X(!(!bluetoothCmd_0 & !bluetoothCmd_1 & !bluetoothCmd_2)))'];6;29.6826551380218;1;6608bbfb-72d3-4b2e-bd75-b7b3fa9eb18d;0;True;True;True;9.794902163965162;6.795454403967597;N/A;N/A;N/A;N/A;
a23da1cd-2a3e-40ea-8d9a-a08a9afe0847;['G(F(!(!bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1 & balancer_1) & !(!bluetoothCmd_0 & balancer_1 & !bluetoothCmd_1 & !bluetoothCmd_2) & !(!balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_0 & !bluetoothCmd_2) & !(!bluetoothCmd_0 & !balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_2) & !(!balancer_2 & !bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1) & !(!bluetoothCmd_2 & !bluetoothCmd_1 & !balancer_2 & !bluetoothCmd_0) & !(!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_0)))'];7;29.68271713500144;1;6608bbfb-72d3-4b2e-bd75-b7b3fa9eb18d;1;False;N/A;False;8.01925571000902;N/A;8.634391476982273;96;8.34219972603023e-05;8.868097752972972;
6ccae049-166e-45b4-88a2-34eef89b1c09;['G((!bluetoothCmd_0 & balancer_1 & !bluetoothCmd_1 & !bluetoothCmd_2) -> X(!(!bluetoothCmd_1 & !bluetoothCmd_0 & !bluetoothCmd_2)))'];6;29.68274186900817;1;6608bbfb-72d3-4b2e-bd75-b7b3fa9eb18d;0;True;True;True;8.912805888976436;10.183368840022013;N/A;N/A;N/A;N/A;
cd4820d3-187c-4a06-835f-e8522090a482;['G((!bluetoothCmd_0 & balancer_1 & !bluetoothCmd_1 & !bluetoothCmd_2) -> X(!(!bluetoothCmd_2 & !bluetoothCmd_1 & !bluetoothCmd_0)))'];6;29.682763925986364;1;6608bbfb-72d3-4b2e-bd75-b7b3fa9eb18d;0;True;True;True;8.66573080298258;10.490434617036954;N/A;N/A;N/A;N/A;
74e18701-68e3-409f-8e25-ff28de45b91f;['G((!bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1 & balancer_1) -> X(!(!bluetoothCmd_0 & !bluetoothCmd_1 & !bluetoothCmd_2)))'];6;29.682785592973232;1;6608bbfb-72d3-4b2e-bd75-b7b3fa9eb18d;0;True;True;True;7.878154595033266;8.664245082996786;N/A;N/A;N/A;N/A;
b1f4b0fa-799c-42dd-8de2-717968ab15fd;['G((!balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_0 & !bluetoothCmd_2) -> X(!(!bluetoothCmd_2 & !bluetoothCmd_1 & !bluetoothCmd_0)))'];6;29.68280731100822;1;6608bbfb-72d3-4b2e-bd75-b7b3fa9eb18d;0;True;True;True;8.107429786992725;7.465608071011957;N/A;N/A;N/A;N/A;
5afc2558-c3bd-4be6-81e1-98442363ea16;['G((!bluetoothCmd_0 & !balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_2) -> X(!(!bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1)))'];6;29.682829105004203;1;6608bbfb-72d3-4b2e-bd75-b7b3fa9eb18d;0;True;True;True;8.820503998023923;8.537484021042474;N/A;N/A;N/A;N/A;
ab8eac65-1abe-455c-b3a8-ad3fd95a9f8e;['G((!bluetoothCmd_2 & !bluetoothCmd_1 & !balancer_2 & !bluetoothCmd_0) -> X(!(!bluetoothCmd_0 & !bluetoothCmd_1 & !bluetoothCmd_2)))'];6;29.682850803015754;1;6608bbfb-72d3-4b2e-bd75-b7b3fa9eb18d;0;True;True;True;7.005049913015682;6.440001697978005;N/A;N/A;N/A;N/A;
9f97cd67-e15a-4c08-b104-c140ec1efc10;['G((!bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_0) -> X(!(!bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1)))'];6;29.68287167197559;1;6608bbfb-72d3-4b2e-bd75-b7b3fa9eb18d;0;True;True;True;6.114665161992889;5.505117413005792;N/A;N/A;N/A;N/A;
