Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
2716dd61-a985-4192-90c5-73d99af43486,[],0.0025755440583452582,0,N/A,2,False,N/A,False,1.3071505969855934,N/A,1.188413823954761,1,9.396194946020842e-05,1.0976310179103166
1cd2ff55-1e7a-4df6-be00-a925db71c92f,['G(!(heading_2 & button_0))'],3.60780285007786,1,2716dd61-a985-4192-90c5-73d99af43486,2,False,N/A,False,1.407306356006302,N/A,1.1751740640029311,1,3.3068936318159103e-05,1.1018949010176584
0673e2c8-612f-489d-bba3-8cbbf1cfb194,['!(heading_2 & button_0)'],3.6078259740024805,1,2716dd61-a985-4192-90c5-73d99af43486,2,False,N/A,False,1.2546488670632243,N/A,1.1268098769942299,1,4.6267989091575146e-05,1.1190151559421793
c70d2ef4-a51a-43d3-9c9e-1731060d1abb,"['!(heading_1 & button_0)', 'G(!(heading_2 & button_0))']",7.30261336104013,2,1cd2ff55-1e7a-4df6-be00-a925db71c92f,2,False,N/A,False,1.1818687139311805,N/A,1.174570424016565,1,5.04619674757123e-05,1.1972124390304089
954397eb-1c22-4a58-8faf-0b2d143e0430,"['G(!(heading_1 & button_0))', 'G(!(heading_2 & button_0))']",7.302623376017436,2,1cd2ff55-1e7a-4df6-be00-a925db71c92f,2,False,N/A,False,1.240498292958364,N/A,1.2184560239547864,1,5.2061048336327076e-05,1.1300673020305112
abe8a15f-d7be-4007-bfe8-018ccc728014,"['!(heading_1 & button_0)', '!(heading_2 & button_0)']",10.81059303204529,2,0673e2c8-612f-489d-bba3-8cbbf1cfb194,2,False,N/A,False,1.2344917349983007,N/A,1.1939055379480124,1,5.0366041250526905e-05,1.0902763919439167
c76efaa8-d4a4-45d0-8c75-bcae8ef5f45e,"['!(heading_2 & button_0)', 'G(!(heading_1 & button_0))']",10.810604506055824,2,0673e2c8-612f-489d-bba3-8cbbf1cfb194,2,False,N/A,False,1.2035318450070918,N/A,1.18069376796484,1,0.00011079991236329079,1.1226726239547133
f2e23af8-a6fb-4d0c-a8cf-45c08389cc78,"['!(heading_1 & button_0)', 'G(!(heading_0 & button_0))', 'G(!(heading_2 & button_0))']",14.371481301030144,3,c70d2ef4-a51a-43d3-9c9e-1731060d1abb,0,True,True,True,1.3074337469879538,1.2478093119570985,N/A,N/A,N/A,N/A
ece9490d-f5ec-4d7f-bb91-822211d604dc,"['!(heading_0 & button_0)', '!(heading_1 & button_0)', 'G(!(heading_2 & button_0))']",14.371491446043365,3,c70d2ef4-a51a-43d3-9c9e-1731060d1abb,0,True,True,True,1.2535953930346295,1.1612458020681515,N/A,N/A,N/A,N/A
4598549c-bb42-41e3-b271-5736b4486852,"['G(!(heading_0 & button_0))', 'G(!(heading_1 & button_0))', 'G(!(heading_2 & button_0))']",17.968562875059433,3,954397eb-1c22-4a58-8faf-0b2d143e0430,0,True,True,True,1.1755176360020414,1.2516370880184695,N/A,N/A,N/A,N/A
9f387d16-71d1-41ae-b1a0-559fdb5be9aa,"['!(heading_0 & button_0)', 'G(!(heading_1 & button_0))', 'G(!(heading_2 & button_0))']",17.96857359004207,3,954397eb-1c22-4a58-8faf-0b2d143e0430,0,True,True,True,1.1803784710355103,1.1995709880720824,N/A,N/A,N/A,N/A
c4c5ae8a-c4ee-4c8c-95f2-9541bb3b6bbe,"['!(heading_1 & button_0)', '!(heading_2 & button_0)', 'G(!(heading_0 & button_0))']",21.49521518801339,3,abe8a15f-d7be-4007-bfe8-018ccc728014,0,True,True,True,1.2072124880505726,1.1658033390995115,N/A,N/A,N/A,N/A
c5d0244d-7d29-41af-b874-9151f790fbed,"['!(heading_0 & button_0)', '!(heading_1 & button_0)', '!(heading_2 & button_0)']",21.49522522301413,3,abe8a15f-d7be-4007-bfe8-018ccc728014,0,True,True,True,1.2705577519955114,1.188264605938457,N/A,N/A,N/A,N/A
786fd4cb-6c03-4aa8-8a4a-498723673d97,"['!(heading_2 & button_0)', 'G(!(heading_0 & button_0))', 'G(!(heading_1 & button_0))']",25.010136686032638,3,c76efaa8-d4a4-45d0-8c75-bcae8ef5f45e,0,True,True,True,1.2024429029552266,1.1658795929979533,N/A,N/A,N/A,N/A
8e430755-fa62-45e2-965f-3fb6de3b6cfc,"['!(heading_0 & button_0)', '!(heading_2 & button_0)', 'G(!(heading_1 & button_0))']",25.010161072015762,3,c76efaa8-d4a4-45d0-8c75-bcae8ef5f45e,0,True,True,True,1.2199745050165802,1.2837547949748114,N/A,N/A,N/A,N/A
