Id;UniqueRefinement;NumVariables;Timestamp;Length;Parent;NumChildren;IsRealizable;IsSatisfiable;IsSolution;TimeRealizabilityCheck;TimeSatisfiabilityCheck;TimeCounterstrategy;CounterstrategyNumStates;TimeRefine;TimeGenerationMethod
29356e88-8cdc-4d92-9825-dea593c2a510;[];0;0.007191249984316528;0;N/A;2;False;N/A;False;9.62953260797076;N/A;11.200308643979952;1;0.00018982496112585068;8.328003663977142;
45c05cad-9497-44b3-929b-f3489493b044;['!(button_0 & heading_2)'];2;29.20463779201964;1;29356e88-8cdc-4d92-9825-dea593c2a510;2;False;N/A;False;7.19994050700916;N/A;7.093481158022769;1;9.09679802134633e-05;5.897073800035287;
ac0f6d21-c8b7-48a2-aee2-d32abcddf548;['G(!(button_0 & heading_2))'];3;29.204667553014588;1;29356e88-8cdc-4d92-9825-dea593c2a510;2;False;N/A;False;6.206045946048107;N/A;7.099572186998557;1;8.44899914227426e-05;5.417960059014149;
eca148a9-e5af-4281-b020-ec42e9d402bc;['!(button_0 & heading_1)', '!(button_0 & heading_2)'];4;49.424742511007935;2;45c05cad-9497-44b3-929b-f3489493b044;2;False;N/A;False;4.909763676987495;N/A;4.9779089679941535;1;9.35370335355401e-05;3.8283478139783256;
f8e4c588-dba0-43c3-a07d-33bedf750fcb;['!(button_0 & heading_2)', 'G(!(button_0 & heading_1))'];5;49.42476746800821;2;45c05cad-9497-44b3-929b-f3489493b044;2;False;N/A;False;3.86634468997363;N/A;3.8770951970363967;1;9.356497321277857e-05;3.0981463850475848;
384ee654-bcd0-482e-8f21-bc5cf150aaa3;['!(button_0 & heading_1)', 'G(!(button_0 & heading_2))'];5;68.18722568801604;2;ac0f6d21-c8b7-48a2-aee2-d32abcddf548;2;False;N/A;False;3.838237660995219;N/A;3.7141183970379643;1;8.27140174806118e-05;3.1740611979621463;
940d3299-bb96-4674-bc3b-c48e82a823be;['G(!(button_0 & heading_1))', 'G(!(button_0 & heading_2))'];6;68.18724935798673;2;ac0f6d21-c8b7-48a2-aee2-d32abcddf548;2;False;N/A;False;3.365280564990826;N/A;3.274333043023944;1;0.00011265400098636746;3.3075806390261278;
c22d12f3-8247-429a-b41c-bdb529c1762b;['!(button_0 & heading_0)', '!(button_0 & heading_1)', '!(button_0 & heading_2)'];6;81.91362024698174;3;eca148a9-e5af-4281-b020-ec42e9d402bc;0;True;True;True;3.4772020259988494;3.594424862996675;N/A;N/A;N/A;N/A;
42e5ea0a-6894-4a29-90aa-633f67940b87;['!(button_0 & heading_1)', '!(button_0 & heading_2)', 'G(!(button_0 & heading_0))'];7;81.91364988900023;3;eca148a9-e5af-4281-b020-ec42e9d402bc;0;True;True;True;2.9344310350134037;3.165665660984814;N/A;N/A;N/A;N/A;
4185be47-c09b-41f0-b44b-ddf1369349e4;['!(button_0 & heading_0)', '!(button_0 & heading_2)', 'G(!(button_0 & heading_1))'];7;92.76537380798254;3;f8e4c588-dba0-43c3-a07d-33bedf750fcb;0;True;True;True;3.198361718968954;2.9740584089886397;N/A;N/A;N/A;N/A;
862d50cc-5b88-4e72-a06d-b02a1161f3ff;['!(button_0 & heading_2)', 'G(!(button_0 & heading_0))', 'G(!(button_0 & heading_1))'];8;92.76540140801808;3;f8e4c588-dba0-43c3-a07d-33bedf750fcb;0;True;True;True;2.2561088770162314;2.4515361370285973;N/A;N/A;N/A;N/A;
55749d06-4a2d-4b00-a474-48e49c1c34d8;['!(button_0 & heading_0)', '!(button_0 & heading_1)', 'G(!(button_0 & heading_2))'];7;103.5024014050141;3;384ee654-bcd0-482e-8f21-bc5cf150aaa3;0;True;True;True;2.3270320229930803;2.6086983070126735;N/A;N/A;N/A;N/A;
f9693778-8beb-4c69-a46f-64106c30a9e5;['!(button_0 & heading_1)', 'G(!(button_0 & heading_0))', 'G(!(button_0 & heading_2))'];8;103.50242916098796;3;384ee654-bcd0-482e-8f21-bc5cf150aaa3;0;True;True;True;2.495647937001195;2.5783417350030504;N/A;N/A;N/A;N/A;
ce0b74d9-1fa2-4e71-9043-07e7bf31b4f9;['!(button_0 & heading_0)', 'G(!(button_0 & heading_1))', 'G(!(button_0 & heading_2))'];8;113.47452602698468;3;940d3299-bb96-4674-bc3b-c48e82a823be;0;True;True;True;2.247538005991373;2.2420652249711566;N/A;N/A;N/A;N/A;
66aab5e0-5596-4ae8-8c95-08b599946599;['G(!(button_0 & heading_0))', 'G(!(button_0 & heading_1))', 'G(!(button_0 & heading_2))'];9;113.4745616579894;3;940d3299-bb96-4674-bc3b-c48e82a823be;0;True;True;True;2.0561462519690394;2.0951013620360754;N/A;N/A;N/A;N/A;
