Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
b9c757f0-346a-4ce9-84af-1e722a91f3f2,[],0.0021152179688215256,0,N/A,5,False,N/A,N/A,False,1.9503760349471122,N/A,N/A,2.4617661610245705,113,8.584198076277971e-05,0.11755284108221531
bef958f2-4764-4b21-b53c-ef63e9b462e9,['G((bluetoothCmd_0 & balancer_1 & bluetoothCmd_2 & ((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0)) -> X(!(!frontDistSense_0 & ((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0) & bluetoothCmd_0 & bluetoothCmd_2)))'],6.5840366969350725,1,b9c757f0-346a-4ce9-84af-1e722a91f3f2,11,False,N/A,N/A,False,1.9332756880903617,N/A,N/A,2.3347141849808395,117,0.00010970793664455414,0.10655930603388697
b0c4061a-ba04-4baf-ba14-53ae9be48944,['G((((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0) & eNV_CONSTRAINT_1_respondsTo_responded & bluetoothCmd_2 & balancer_0 & bluetoothCmd_0) -> X(!(((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0) & bluetoothCmd_0 & bluetoothCmd_2)))'],6.58405042195227,1,b9c757f0-346a-4ce9-84af-1e722a91f3f2,0,True,True,False,True,1.9115206620190293,1.8858284290181473,1.811135426047258,N/A,N/A,N/A,N/A
d2faac0c-5b8e-4f50-8969-2770cd787998,['G(F(!(((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0) & eNV_CONSTRAINT_1_respondsTo_responded & bluetoothCmd_2 & balancer_0 & bluetoothCmd_0) & !(((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0) & bluetoothCmd_0 & balancer_0 & bluetoothCmd_2) & !(!frontDistSense_0 & ((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0) & bluetoothCmd_0 & bluetoothCmd_2) & !(bluetoothCmd_0 & balancer_1 & bluetoothCmd_2 & ((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0))))'],6.584057833999395,1,b9c757f0-346a-4ce9-84af-1e722a91f3f2,1,False,N/A,N/A,False,1.8909591420087963,N/A,N/A,2.338169841095805,129,7.874600123614073e-05,0.05238544393796474
19a89a3b-0136-4850-9a0d-a399df873ac4,['G((((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0) & bluetoothCmd_0 & balancer_0 & bluetoothCmd_2) -> X(!(bluetoothCmd_0 & bluetoothCmd_2 & ((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0))))'],6.5840643889969215,1,b9c757f0-346a-4ce9-84af-1e722a91f3f2,0,True,True,False,True,1.8739562979899347,1.8348088840721175,1.9027222939766943,N/A,N/A,N/A,N/A
9f6be356-bcf0-46b7-90ee-bfd9ab0e7db1,['G((!frontDistSense_0 & ((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0) & bluetoothCmd_0 & bluetoothCmd_2) -> X(!(((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0) & bluetoothCmd_2 & bluetoothCmd_0)))'],6.584071061923169,1,b9c757f0-346a-4ce9-84af-1e722a91f3f2,10,False,N/A,N/A,False,1.9539498549420387,N/A,N/A,2.2324376120232046,93,0.00012293201871216297,0.09803857596125454
8b2b915b-b075-4c4b-961a-2fde3a97371a,"['G((bluetoothCmd_0 & balancer_1 & bluetoothCmd_2 & ((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0)) -> X(!(!frontDistSense_0 & ((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0) & bluetoothCmd_0 & bluetoothCmd_2)))', 'G((bluetoothCmd_2 & isReady & !bluetoothCmd_1 & bluetoothCmd_0) -> X(!(isReady & bluetoothCmd_2 & frontDistSense_0 & bluetoothCmd_0 & !bluetoothCmd_1)))']",12.847447010921314,2,bef958f2-4764-4b21-b53c-ef63e9b462e9,0,True,True,False,True,1.8582381140440702,1.864405339001678,2.007253797026351,N/A,N/A,N/A,N/A
aea6feaf-21b4-49d9-be01-94b31c75af6b,"['G((bluetoothCmd_0 & balancer_1 & bluetoothCmd_2 & ((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0)) -> X(!(!frontDistSense_0 & ((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0) & bluetoothCmd_0 & bluetoothCmd_2)))', 'G((isReady & bluetoothCmd_2 & frontDistSense_0 & bluetoothCmd_0 & !bluetoothCmd_1) -> X(!(!bluetoothCmd_1 & bluetoothCmd_0 & bluetoothCmd_2)))']",12.847461348981597,2,bef958f2-4764-4b21-b53c-ef63e9b462e9,0,True,True,False,True,1.9960606070235372,1.9798230120213702,1.9395877269562334,N/A,N/A,N/A,N/A
fdecc555-0fdc-4437-86a7-dfb758c95779,"['G((bluetoothCmd_0 & balancer_1 & bluetoothCmd_2 & ((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0)) -> X(!(!frontDistSense_0 & ((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0) & bluetoothCmd_0 & bluetoothCmd_2)))', 'G((isReady & !bluetoothCmd_1 & bluetoothCmd_0 & bluetoothCmd_2 & frontDistSense_0 & spec_blockedState_1) -> X(!(!bluetoothCmd_1 & bluetoothCmd_2 & bluetoothCmd_0)))']",12.847470473963767,2,bef958f2-4764-4b21-b53c-ef63e9b462e9,0,True,True,False,True,1.9359070360660553,1.8844811570597813,1.8924412269843742,N/A,N/A,N/A,N/A
2fae31cb-e767-49b5-9f7b-b334972dd394,"['G((!bluetoothCmd_1 & bluetoothCmd_0 & bluetoothCmd_2) -> X(!(isReady & !bluetoothCmd_1 & bluetoothCmd_0 & bluetoothCmd_2 & frontDistSense_0)))', 'G((bluetoothCmd_0 & balancer_1 & bluetoothCmd_2 & ((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0)) -> X(!(!frontDistSense_0 & ((!bluetoothCmd_1 | !bluetoothCmd_2) | !bluetoothCmd_0) & bluetoothCmd_0 & bluetoothCmd_2)))']",12.84747759194579,2,bef958f2-4764-4b21-b53c-ef63e9b462e9,0,True,True,False,True,1.8024926099460572,1.8033057460561395,1.9334053960628808,N/A,N/A,N/A,N/A
