Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
d2118c78-a00a-4afb-aad1-a0e2a9a2e7bb,[],0.002115981886163354,0,N/A,4,False,N/A,N/A,False,1.9535655020736158,N/A,N/A,1.8696419730549678,5,6.952998228371143e-05,0.04766511300113052
fcb878ce-ef6f-4e27-bba0-431cbb62dc67,['G((!heading_0 & !button_0) -> X(!(!heading_0)))'],5.82895876490511,1,d2118c78-a00a-4afb-aad1-a0e2a9a2e7bb,0,True,True,False,True,1.8977630860172212,1.927086659008637,1.836328287026845,N/A,N/A,N/A,N/A
202148a6-5e66-4a95-8518-9f0acb883c46,['G((!heading_0 & !button_0 & noise_0) -> X(!(!heading_0 & !button_0)))'],5.8289726038929075,1,d2118c78-a00a-4afb-aad1-a0e2a9a2e7bb,1,False,N/A,N/A,False,1.9736477209953591,N/A,N/A,2.24641425604932,206,5.963398143649101e-05,0.04142919695004821
81d17941-b18d-4482-ab42-fc300ac732ba,['!(!heading_0 & !button_0 & noise_0)'],5.8289795379387215,1,d2118c78-a00a-4afb-aad1-a0e2a9a2e7bb,4,False,N/A,N/A,False,1.8767106030136347,N/A,N/A,1.883356719976291,9,8.844793774187565e-05,0.038924332009628415
d5327619-b898-40d2-9975-5d93529f5769,['G(!(!heading_0))'],5.828986426931806,1,d2118c78-a00a-4afb-aad1-a0e2a9a2e7bb,0,True,True,False,True,1.9998928559944034,1.9844181450316682,1.8367548109963536,N/A,N/A,N/A,N/A
5f0f06b9-d3c4-428b-8b05-4ecd79bb1e56,"['G((!heading_0 & !button_0 & noise_0) -> X(!(!heading_0 & !button_0)))', 'G(F(!(spec_nextMoveMode_0) & !(spec_nextMoveMode_1)))']",18.11124978098087,2,202148a6-5e66-4a95-8518-9f0acb883c46,0,True,True,False,True,1.9053896449040622,1.9941773219034076,1.9844592401059344,N/A,N/A,N/A,N/A
6735b9a3-3055-4174-85e6-8b240d242ad0,"['!(!heading_0 & !button_0 & noise_0)', 'G(!(!heading_0))']",23.85250857891515,2,81d17941-b18d-4482-ab42-fc300ac732ba,0,True,True,False,True,2.048241459997371,1.9519372440408915,1.9391499069752172,N/A,N/A,N/A,N/A
c452c1c4-6ac6-4230-8d93-48f059eee15e,"['!(!heading_0 & !button_0 & noise_0)', 'G((!heading_0 & noise_0 & !button_0) -> X(!(!heading_0)))']",23.852530048927292,2,81d17941-b18d-4482-ab42-fc300ac732ba,1,False,N/A,N/A,False,2.050143326050602,N/A,N/A,2.119704846991226,206,6.314297206699848e-05,0.04260010994039476
287650ed-d557-4d75-b969-04afa4b7847b,"['!(!heading_0 & !button_0 & noise_0)', 'G((!button_0) -> X(!(!heading_0 & noise_0 & !button_0)))']",23.85253922699485,2,81d17941-b18d-4482-ab42-fc300ac732ba,7,False,N/A,N/A,False,2.0221763560548425,N/A,N/A,2.219181876978837,246,8.296000305563211e-05,0.08770606690086424
af6dd10f-7997-498b-bb4c-3df73f5e0a8c,"['!(!button_0)', '!(!heading_0 & !button_0 & noise_0)']",23.852546079899184,2,81d17941-b18d-4482-ab42-fc300ac732ba,8,False,N/A,N/A,False,2.0529324560193345,N/A,N/A,2.254505380988121,278,0.00011373101733624935,0.0651233879616484
ee4fd2d4-4f16-4812-8d93-cac04797b69b,"['!(!heading_0 & !button_0 & noise_0)', 'G((!heading_0 & noise_0 & !button_0) -> X(!(!heading_0)))', 'G(F(!(spec_nextMoveMode_0) & !(spec_nextMoveMode_1)))']",47.97935211996082,3,c452c1c4-6ac6-4230-8d93-48f059eee15e,0,True,True,False,True,2.0159957469440997,2.0038182620191947,1.8449546470073983,N/A,N/A,N/A,N/A
