Id,UniqueRefinement,Timestamp,TimestampRealizabilityCheck,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
28410ffe-fa4d-46e7-be3b-fcdd2e812f91,[],0,0,0,N/A,6,False,N/A,N/A,False,0.2469365089200437,N/A,N/A,0.04951711092144251,33,7.567997090518475e-05,0.07490618410520256
e7206d86-83b8-425e-8202-a3cefd809812,['G((!isReady & !bluetoothCmd_1 & !bluetoothCmd_2 & !bluetoothCmd_0) -> X(!(!bluetoothCmd_1 & !bluetoothCmd_2 & !isReady & !bluetoothCmd_0)))'],0.15121894609183073,0.19085137592628598,1,28410ffe-fa4d-46e7-be3b-fcdd2e812f91,8,False,N/A,N/A,False,0.033145861933007836,N/A,N/A,0.029915350023657084,50,9.687896817922592e-05,0.0549653391353786
10f66f63-3439-462b-a9bd-6c43cb8871d1,['G((!bluetoothCmd_1 & !bluetoothCmd_2 & !isReady & !bluetoothCmd_0) -> X(!(!bluetoothCmd_2 & !bluetoothCmd_1 & !bluetoothCmd_0)))'],0.15122936991974711,0.32506950106471777,1,28410ffe-fa4d-46e7-be3b-fcdd2e812f91,0,True,True,False,True,0.024903248995542526,0.007268873974680901,0.006923862965777516,N/A,N/A,N/A,N/A
85228c4e-8cc8-44d6-a987-dd6c350d4c3d,['!(!bluetoothCmd_1 & !bluetoothCmd_2 & !isReady & !bluetoothCmd_0)'],0.15123514202423394,0.3641332839615643,1,28410ffe-fa4d-46e7-be3b-fcdd2e812f91,0,True,False,N/A,False,0.019390054047107697,0.00391643401235342,N/A,N/A,N/A,N/A,N/A
ef38c7b1-c98d-4a3e-89b5-5a1457182845,['G(F(!(!isReady & !bluetoothCmd_1 & !bluetoothCmd_2 & !bluetoothCmd_0) & !(!bluetoothCmd_2 & !bluetoothCmd_1 & !bluetoothCmd_0 & !balancer_2) & !(!bluetoothCmd_1 & !bluetoothCmd_2 & !isReady & !bluetoothCmd_0) & !(!bluetoothCmd_2 & !bluetoothCmd_0 & !isReady & !bluetoothCmd_1)))'],0.1512401420623064,0.39025134104304016,1,28410ffe-fa4d-46e7-be3b-fcdd2e812f91,1,False,N/A,N/A,False,0.017445586854591966,N/A,N/A,0.04407681920565665,41,7.547391578555107e-05,0.045980487018823624
6961d92f-d3f5-4584-9df5-654401ef7ed9,['G((!bluetoothCmd_2 & !bluetoothCmd_0 & !isReady & !bluetoothCmd_1) -> X(!(!isReady & !bluetoothCmd_1 & !bluetoothCmd_2 & !bluetoothCmd_0)))'],0.1512448259163648,0.5190843830350786,1,28410ffe-fa4d-46e7-be3b-fcdd2e812f91,6,False,N/A,N/A,False,0.019230789970606565,N/A,N/A,0.02936043287627399,50,9.340280666947365e-05,0.05185286118648946
845800e7-0b81-42df-b204-7a3d91587b69,['G((!bluetoothCmd_2 & !bluetoothCmd_1 & !bluetoothCmd_0 & !balancer_2) -> X(!(!bluetoothCmd_2 & !bluetoothCmd_0 & !isReady & !bluetoothCmd_1)))'],0.15124969300813973,0.6397205009125173,1,28410ffe-fa4d-46e7-be3b-fcdd2e812f91,0,True,True,False,True,0.01601633708924055,0.0036351378075778484,0.0037268258165568113,N/A,N/A,N/A,N/A
76b1a3f8-18f3-4896-8cb8-cfb98d4d0cce,"['G((!bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1 & !isReady) -> X(!(!bluetoothCmd_0 & !bluetoothCmd_2)))', 'G((!isReady & !bluetoothCmd_1 & !bluetoothCmd_2 & !bluetoothCmd_0) -> X(!(!bluetoothCmd_1 & !bluetoothCmd_2 & !isReady & !bluetoothCmd_0)))']",0.29357670806348324,0.6666179839521646,2,e7206d86-83b8-425e-8202-a3cefd809812,0,True,True,False,True,0.01409095898270607,0.0034045190550386906,0.0037019439041614532,N/A,N/A,N/A,N/A
ddd24cbe-f134-40d3-b49f-cc4e623f4cdc,"['G((!bluetoothCmd_0 & !bluetoothCmd_2 & !balancer_2 & !bluetoothCmd_1) -> X(!(!bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1 & !isReady)))', 'G((!isReady & !bluetoothCmd_1 & !bluetoothCmd_2 & !bluetoothCmd_0) -> X(!(!bluetoothCmd_1 & !bluetoothCmd_2 & !isReady & !bluetoothCmd_0)))']",0.29359021806158125,0.6939140069298446,2,e7206d86-83b8-425e-8202-a3cefd809812,0,True,True,False,True,0.014744159067049623,0.004064281936734915,0.0037715279031544924,N/A,N/A,N/A,N/A
3a6475f9-de71-4078-9cf1-da5bcd83674c,"['G((!bluetoothCmd_0 & !balancer_2 & !bluetoothCmd_1 & !bluetoothCmd_2) -> X(!(!bluetoothCmd_1 & !bluetoothCmd_0 & !isReady & !bluetoothCmd_2)))', 'G((!isReady & !bluetoothCmd_1 & !bluetoothCmd_2 & !bluetoothCmd_0) -> X(!(!bluetoothCmd_1 & !bluetoothCmd_2 & !isReady & !bluetoothCmd_0)))']",0.2935963829513639,0.7221067929640412,2,e7206d86-83b8-425e-8202-a3cefd809812,0,True,True,False,True,0.014878291171044111,0.0032222988083958626,0.0033400619868189096,N/A,N/A,N/A,N/A
