Id,UniqueRefinement,Timestamp,TimestampRealizabilityCheck,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
480fffc2-f357-41f6-9063-5a1e9c8f08ac,[],0,0,0,N/A,4,False,N/A,N/A,False,0.3091783330310136,N/A,N/A,0.02864928892813623,7,6.915489211678505e-05,0.08374126185663044
4e5f50e2-e237-4f14-9fd4-595d7c247e4a,['G((!(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !inputMoveMode_0 & inputMoveMode_1 & inputMoveMode_2 & !button_0 & !obstacle_0 & !(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0)) -> X(!(obstacle_0 & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !inputMoveMode_1 & !button_0 & !inputMoveMode_2 & !inputMoveMode_0 & !(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0))))'],0.1468220050446689,0.2206006720662117,1,480fffc2-f357-41f6-9063-5a1e9c8f08ac,0,False,N/A,N/A,False,0.06517454795539379,N/A,N/A,0.02913785120472312,7,2.391170710325241e-07,0.2442818230483681
4cb6216d-b6d2-44c6-82e8-f0beccf4ca0e,['G((obstacle_0 & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !inputMoveMode_1 & !button_0 & !inputMoveMode_2 & !inputMoveMode_0 & !(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0)) -> X(!(!(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0) & !inputMoveMode_2 & !inputMoveMode_0 & !(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !button_0 & !obstacle_0 & !inputMoveMode_1)))'],0.14683306100778282,0.5560171708930284,1,480fffc2-f357-41f6-9063-5a1e9c8f08ac,0,False,N/A,N/A,False,0.02530365507118404,N/A,N/A,0.017509801080450416,7,2.0512379705905914e-07,0.19805069104768336
d7903bf5-f9ba-4746-864a-aea419f45fe4,['G(!(!(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0) & !inputMoveMode_2 & !inputMoveMode_0 & !(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !button_0 & !obstacle_0 & !inputMoveMode_1))'],0.14683923893608153,0.8191897610668093,1,480fffc2-f357-41f6-9063-5a1e9c8f08ac,1,False,N/A,N/A,False,0.020736448001116514,N/A,N/A,0.01486317696981132,7,0.00011153798550367355,0.035738157108426094
e225bcd1-dbfd-429c-b26c-c0a7239fa015,['!(!(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !inputMoveMode_0 & inputMoveMode_1 & inputMoveMode_2 & !button_0 & !obstacle_0 & !(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0))'],0.14684473793022335,0.9290539030916989,1,480fffc2-f357-41f6-9063-5a1e9c8f08ac,4,False,N/A,N/A,False,0.027582566952332854,N/A,N/A,0.018165950197726488,7,7.930002175271511e-05,0.10966026713140309
892b2e0b-1b47-4c0d-8771-d18701050700,"['FALSE', 'G(!(!(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0) & !inputMoveMode_2 & !inputMoveMode_0 & !(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !button_0 & !obstacle_0 & !inputMoveMode_1))']",0.8956734279636294,1.1155394930392504,2,d7903bf5-f9ba-4746-864a-aea419f45fe4,0,True,False,N/A,False,0.027687202906236053,0.007871885085478425,N/A,N/A,N/A,N/A,N/A
3b4415cc-7baa-40a3-a7ae-718cc9fb5716,"['!(!(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !inputMoveMode_0 & inputMoveMode_1 & inputMoveMode_2 & !button_0 & !obstacle_0 & !(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0))', 'G((!(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & inputMoveMode_1 & button_0 & !(!(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0) & !obstacle_0 & !button_0 & !inputMoveMode_0 & !(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & inputMoveMode_1 & inputMoveMode_2) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !obstacle_0 & !(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0) & inputMoveMode_2 & !inputMoveMode_0) -> X(!(!button_0 & obstacle_0 & !(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0) & !inputMoveMode_1 & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !inputMoveMode_0)))']",1.0812185509130359,1.1504945019260049,2,e225bcd1-dbfd-429c-b26c-c0a7239fa015,0,False,N/A,N/A,False,0.022603034041821957,N/A,N/A,0.022888273000717163,7,2.2118911147117615e-07,0.29594540200196207
48641b8b-39cb-4d98-8530-b7613e3bd6f9,"['!(!(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !inputMoveMode_0 & inputMoveMode_1 & inputMoveMode_2 & !button_0 & !obstacle_0 & !(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0))', '!(!(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & inputMoveMode_1 & button_0 & !(!(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0) & !obstacle_0 & !button_0 & !inputMoveMode_0 & !(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & inputMoveMode_1 & inputMoveMode_2) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !obstacle_0 & !(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0) & inputMoveMode_2 & !inputMoveMode_0)']",1.0812334921211004,1.521408217959106,2,e225bcd1-dbfd-429c-b26c-c0a7239fa015,4,False,N/A,N/A,False,0.017999381059780717,N/A,N/A,0.012529982952401042,7,6.143702194094658e-05,0.16618625214323401
f4306998-0855-428a-8fe1-167842f2f226,"['!(!(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !inputMoveMode_0 & inputMoveMode_1 & inputMoveMode_2 & !button_0 & !obstacle_0 & !(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0))', 'G(!(!(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0) & !inputMoveMode_0 & !(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !button_0 & !obstacle_0 & !inputMoveMode_1))']",1.081240117084235,1.7403405990917236,2,e225bcd1-dbfd-429c-b26c-c0a7239fa015,1,False,N/A,N/A,False,0.01681410986930132,N/A,N/A,0.011643436970189214,7,8.581206202507019e-05,0.03759549418464303
9717384a-961b-466a-a495-ac2455904f70,"['!(!(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !inputMoveMode_0 & inputMoveMode_1 & inputMoveMode_2 & !button_0 & !obstacle_0 & !(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0))', 'G((!button_0 & obstacle_0 & !(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0) & !inputMoveMode_1 & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !inputMoveMode_0) -> X(!(!(inputMoveMode_2 & !inputMoveMode_1 & inputMoveMode_0) & !inputMoveMode_0 & !(!inputMoveMode_2 & inputMoveMode_1 & inputMoveMode_0) & !(inputMoveMode_1 & inputMoveMode_0 & inputMoveMode_2) & !button_0 & !obstacle_0 & !inputMoveMode_1)))']",1.0812472850084305,1.829542038962245,2,e225bcd1-dbfd-429c-b26c-c0a7239fa015,0,False,N/A,N/A,False,0.01693089702166617,N/A,N/A,0.028243607142940164,7,2.4191103875637054e-07,0.2897148169577122
