Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
04cab0bf-c22d-4533-8644-7d46b84063b8,[],0.0020944660063833,0,N/A,2,False,N/A,False,1.2919502289732918,N/A,1.3145793520379812,1,5.098304245620966e-05,1.1590107089141384
09ecf573-9941-4071-a48b-0d5e4b3e37aa,['!(button_0 & heading_2)'],3.777407706947997,1,04cab0bf-c22d-4533-8644-7d46b84063b8,2,False,N/A,False,1.328172218054533,N/A,1.4240698149660602,1,3.2464973628520966e-05,1.3487961150240153
382d7e1d-1fe2-41c8-a235-cd2e1ba71e3b,['G(!(button_0 & heading_2))'],3.7774228650378063,1,04cab0bf-c22d-4533-8644-7d46b84063b8,2,False,N/A,False,1.411084403982386,N/A,1.43399101390969,1,0.00011293997522443533,1.1455565309152007
ad549caa-eba4-4da7-af12-eef13cc7156f,"['!(button_0 & heading_2)', 'G(!(button_0 & heading_1))']",7.885657342034392,2,09ecf573-9941-4071-a48b-0d5e4b3e37aa,2,False,N/A,False,1.2843771579209715,N/A,1.334343797992915,1,0.00011396000627428293,1.1371928739827126
5156d902-769b-495a-9933-ead7ab009073,"['!(button_0 & heading_1)', '!(button_0 & heading_2)']",7.8856674649287015,2,09ecf573-9941-4071-a48b-0d5e4b3e37aa,2,False,N/A,False,1.2198810740374029,N/A,1.216175050009042,1,0.00011477700900286436,1.0690587629796937
3dd53b35-55a6-4589-a8ef-69670f79a207,"['G(!(button_0 & heading_1))', 'G(!(button_0 & heading_2))']",11.88352433196269,2,382d7e1d-1fe2-41c8-a235-cd2e1ba71e3b,2,False,N/A,False,1.2693085079081357,N/A,1.21787451102864,1,0.00011580996215343475,1.0942661069566384
a2d158d4-9a6c-4e34-aa6a-2bed0ba96ffc,"['!(button_0 & heading_1)', 'G(!(button_0 & heading_2))']",11.88355143496301,2,382d7e1d-1fe2-41c8-a235-cd2e1ba71e3b,2,False,N/A,False,1.2703754800604656,N/A,1.2564805160509422,1,5.771906580775976e-05,1.036591634969227
4e6f2879-5e3c-4c4d-8233-e8d1297fda64,"['!(button_0 & heading_2)', '!(heading_0 & button_0)', 'G(!(button_0 & heading_1))']",15.650015476043336,3,ad549caa-eba4-4da7-af12-eef13cc7156f,0,True,True,True,1.2011636999668553,1.19222800899297,N/A,N/A,N/A,N/A
1645e48d-cf4f-4717-b92a-247756e47181,"['!(button_0 & heading_2)', 'G(!(button_0 & heading_1))', 'G(!(heading_0 & button_0))']",15.65004251501523,3,ad549caa-eba4-4da7-af12-eef13cc7156f,0,True,True,True,1.134235525969416,1.214272558921948,N/A,N/A,N/A,N/A
fc2a5a5b-9708-45c9-bf1b-7d087935c8c4,"['!(button_0 & heading_1)', '!(button_0 & heading_2)', '!(heading_0 & button_0)']",19.16611996095162,3,5156d902-769b-495a-9933-ead7ab009073,0,True,True,True,1.225394691922702,1.2716091149486601,N/A,N/A,N/A,N/A
62a5348a-01b1-45e0-a56b-cc36e09afbe1,"['!(button_0 & heading_1)', '!(button_0 & heading_2)', 'G(!(heading_0 & button_0))']",19.16614710004069,3,5156d902-769b-495a-9933-ead7ab009073,0,True,True,True,1.2883360729319975,1.2499570220243186,N/A,N/A,N/A,N/A
e3e4853a-6e96-4a94-a944-83f925f3aa0e,"['!(heading_0 & button_0)', 'G(!(button_0 & heading_1))', 'G(!(button_0 & heading_2))']",22.758437423966825,3,3dd53b35-55a6-4589-a8ef-69670f79a207,0,True,True,True,1.209741696016863,1.164508264977485,N/A,N/A,N/A,N/A
838432c0-a809-49a1-af30-9a16410fd834,"['G(!(button_0 & heading_1))', 'G(!(button_0 & heading_2))', 'G(!(heading_0 & button_0))']",22.758464309968986,3,3dd53b35-55a6-4589-a8ef-69670f79a207,0,True,True,True,1.261005448992364,1.2449629330076277,N/A,N/A,N/A,N/A
3382388f-b100-42b9-b033-88e628db2a98,"['!(button_0 & heading_1)', '!(heading_0 & button_0)', 'G(!(button_0 & heading_2))']",26.333242821041495,3,a2d158d4-9a6c-4e34-aa6a-2bed0ba96ffc,0,True,True,True,1.1794422740349546,1.2366996470373124,N/A,N/A,N/A,N/A
2d0215b9-4407-468b-89ac-d6bda0b248e4,"['!(button_0 & heading_1)', 'G(!(button_0 & heading_2))', 'G(!(heading_0 & button_0))']",26.333255368983373,3,a2d158d4-9a6c-4e34-aa6a-2bed0ba96ffc,0,True,True,True,1.1663408359745517,1.1652152520837262,N/A,N/A,N/A,N/A
