Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables,ContainsAux,d1,d2,nummaxentropysccs,d3,NumAssumptions
07503053-561c-450c-a2d7-6ba6f9bc4efc,[],0.0041627310019975,0,,3,False,,,False,1.3014877870009514,,,1.3016912210005105,17.0,5.8083998737856746e-05,0.0443907629996829,,False,,,,,
ad00c11e-0eec-4a16-9bca-ecfe653c937d,['G(F(!(obstacle_1 & !sideSense_1 & eNV_CONSTRAINT_0_respondsTo_responded & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & !obstacle_0 & !sideSense_0)))'],2.6668415519998234,1,07503053-561c-450c-a2d7-6ba6f9bc4efc,1,False,,,False,1.2970423119986665,,,1.2916776120000577,49.0,7.58319984015543e-05,0.0284382649988401,5,True,,,,,1.0
b3eefc2e-c182-4d86-9785-4c12523fa83c,['G(!(obstacle_1 & !sideSense_1 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & !obstacle_0 & !sideSense_0))'],2.666854325001623,1,07503053-561c-450c-a2d7-6ba6f9bc4efc,3,False,,,False,1.2343106259977503,,,1.352183019000222,17.0,4.719999924418517e-05,0.0873474860018177,4,False,,,,,1.0
ed1e0f34-c36f-4704-85d4-758ccc3a6dba,['!(obstacle_1 & !sideSense_1 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & !obstacle_0 & !sideSense_0)'],2.666859012002533,1,07503053-561c-450c-a2d7-6ba6f9bc4efc,2,False,,,False,1.3013674180001544,,,1.2654379369996605,33.0,5.705000148736872e-05,0.0344263820006744,4,False,,,,,1.0
4bb04a50-6f4b-4e45-a971-316e99d6bd74,"['FALSE', 'G(F(!(obstacle_1 & !sideSense_1 & eNV_CONSTRAINT_0_respondsTo_responded & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & !obstacle_0 & !sideSense_0)))']",5.292401603001053,2,ad00c11e-0eec-4a16-9bca-ecfe653c937d,0,True,False,,False,1.2373341510028697,1.3044479630007118,,,,,,6,True,,,,,2.0
2e6319e8-3fc9-4c2a-a0d4-1a6c3c22d78b,"['G(!(obstacle_1 & !sideSense_1 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & !obstacle_0 & !sideSense_0))', 'G(F(!(!sideSense_0 & sideSense_1 & obstacle_1 & eNV_CONSTRAINT_0_respondsTo_responded & !(obstacle_1 & obstacle_0) & !(!sideSense_0 & !obstacle_0 & !sideSense_1 & obstacle_1 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0)) & !(sideSense_1 & sideSense_0) & !obstacle_0)))']",7.973684955002682,2,b3eefc2e-c182-4d86-9785-4c12523fa83c,1,False,,,False,1.2964263419999045,,,1.3535148759983713,49.0,9.180300185107626e-05,0.0299312319984892,5,True,,,,,2.0
14b9d0c6-b5c7-4e2b-b916-df93a12467dc,"['!(!sideSense_0 & sideSense_1 & obstacle_1 & !(obstacle_1 & obstacle_0) & !(!sideSense_0 & !obstacle_0 & !sideSense_1 & obstacle_1 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0)) & !(sideSense_1 & sideSense_0) & !obstacle_0)', 'G(!(obstacle_1 & !sideSense_1 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & !obstacle_0 & !sideSense_0))']",7.973696846001985,2,b3eefc2e-c182-4d86-9785-4c12523fa83c,2,False,,,False,1.3278655750000323,,,1.3913726499995391,33.0,6.146500163595192e-05,0.2383432969982095,4,False,,,,,2.0
04c3caec-2627-4c49-a2c7-2c02146f3fe8,"['G(!(!sideSense_0 & sideSense_1 & obstacle_1 & !(obstacle_1 & obstacle_0) & !(!sideSense_0 & !obstacle_0 & !sideSense_1 & obstacle_1 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0)) & !(sideSense_1 & sideSense_0) & !obstacle_0))', 'G(!(obstacle_1 & !sideSense_1 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & !obstacle_0 & !sideSense_0))']",7.973701963001076,2,b3eefc2e-c182-4d86-9785-4c12523fa83c,3,False,,,False,1.243021509002574,,,1.339935255000455,17.0,6.351899719447829e-05,0.1364861520014528,4,False,,,,,2.0
af5a4ed6-5537-47d4-8761-b41cde416ef1,"['!(obstacle_1 & !sideSense_1 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & !obstacle_0 & !sideSense_0)', 'G(F(!(obstacle_1 & (!obstacle_1 | !obstacle_0))))']",10.58421368100244,2,ed1e0f34-c36f-4704-85d4-758ccc3a6dba,0,True,True,True,True,1.296102645999781,1.3367454220024229,1.2923505200014915,,,,,4,False,,,,,2.0
11cad065-91fd-4e50-a447-5ca461ffa78e,"['!(obstacle_1 & !sideSense_1 & !(sideSense_1 & sideSense_0) & !(obstacle_1 & obstacle_0) & !obstacle_0 & !sideSense_0)', 'G((obstacle_1 & (!obstacle_1 | !obstacle_0)) -> X(!(obstacle_1 & (!obstacle_1 | !obstacle_0))))']",10.584227434002967,2,ed1e0f34-c36f-4704-85d4-758ccc3a6dba,0,True,True,True,True,1.342043055999966,1.1986369770020249,1.315132186999108,,,,,4,False,,,,,2.0
