Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables,ContainsAux,d1,d2,nummaxentropysccs,d3
b66aec05-e962-4379-b5bd-60c663f7c282,[],0.0116778070005238,0,,3,False,,,False,1.3506017580002665,,,1.3340133039964712,2.0,7.551300222985446e-05,0.0593531909980811,,False,,,,
527d743e-66fc-43f2-b015-2a96494a4ba8,['G(F(!((!(!spec_policy_2 & !spec_policy_1 & !spec_policy_0) | !parkResult_0) & sideSense_0 & !parkResult_0 & !obstacle_0 & eNV_CONSTRAINT_0_respondsTo_responded)))'],4.199910723000357,1,b66aec05-e962-4379-b5bd-60c663f7c282,1,False,,,False,1.278995100998145,,,1.3028221570057212,3.0,8.072600030573085e-05,0.0276925019934424,,True,,,,
e451bf1f-57db-4437-a2e5-da838a1e07ba,['!(sideSense_0 & !parkResult_0 & !obstacle_0)'],4.199930761002179,1,b66aec05-e962-4379-b5bd-60c663f7c282,2,False,,,False,1.3154797360039083,,,1.3267966620041989,6.0,6.192000000737607e-05,0.032192937003856,,False,,,,
b660c3a3-29ee-4815-93a7-4c1ea4b966d0,['G(!(sideSense_0 & !parkResult_0 & !obstacle_0))'],4.199938653997378,1,b66aec05-e962-4379-b5bd-60c663f7c282,3,False,,,False,1.3213858620001702,,,1.3432031530028326,9.0,6.574400322278962e-05,0.0405280010018032,,False,,,,
a68cfdf8-f227-4cbb-a1aa-f2d38bae8f4b,"['FALSE', 'G(F(!((!(!spec_policy_2 & !spec_policy_1 & !spec_policy_0) | !parkResult_0) & sideSense_0 & !parkResult_0 & !obstacle_0 & eNV_CONSTRAINT_0_respondsTo_responded)))']",8.231489872996463,2,527d743e-66fc-43f2-b015-2a96494a4ba8,0,True,False,,False,1.35998643199855,1.3597599749991789,,,,,,,True,,,,
76aa87d7-c146-4474-88d9-41add1a2a7b2,"['!(sideSense_0 & !parkResult_0 & !obstacle_0)', '!(sideSense_0 & !parkResult_0)']",12.315189469998586,2,e451bf1f-57db-4437-a2e5-da838a1e07ba,0,True,False,,False,1.3902521529962542,1.3418003089973354,,,,,,,False,,,,
b65ab5df-bc8a-4cda-8603-43be1d93075c,"['!(sideSense_0 & !parkResult_0 & !obstacle_0)', 'G(!(sideSense_0 & !parkResult_0))']",12.315208731000894,2,e451bf1f-57db-4437-a2e5-da838a1e07ba,0,True,False,,False,1.3587931449947064,1.41808762299479,,,,,,,False,,,,
8494f466-33a1-4f02-9d46-1f1094726e02,"['!(sideSense_0 & !parkResult_0)', 'G(!(sideSense_0 & !parkResult_0 & !obstacle_0))']",16.473906234001333,2,b660c3a3-29ee-4815-93a7-4c1ea4b966d0,0,True,False,,False,1.405387268998311,1.3105241310040583,,,,,,,False,,,,
1636532b-4da9-4548-8334-8dd123f02f5c,"['G(!(sideSense_0 & !parkResult_0 & !obstacle_0))', 'G((sideSense_0 & !parkResult_0) -> X(!(!parkResult_0 & !obstacle_0 & !sideSense_0)))']",16.473924701000215,2,b660c3a3-29ee-4815-93a7-4c1ea4b966d0,4,False,,,False,1.3897824880041298,,,1.2936460150012865,31.0,4.973800241714344e-05,0.0470177909955964,,False,,,,
d4f8beb6-408e-48af-aa83-2e69b5e0657e,"['G(!(!parkResult_0 & !obstacle_0 & !sideSense_0))', 'G(!(sideSense_0 & !parkResult_0 & !obstacle_0))']",16.473929542000405,2,b660c3a3-29ee-4815-93a7-4c1ea4b966d0,0,True,False,,False,1.303625672000635,1.2888243880006485,,,,,,,False,,,,
7622b08e-e512-4a20-b0fa-fe18b98e8498,"['G(!(sideSense_0 & !parkResult_0 & !obstacle_0))', 'G((obstacle_0) -> X(!(obstacle_0)))', 'G((sideSense_0 & !parkResult_0) -> X(!(!parkResult_0 & !obstacle_0 & !sideSense_0)))']",31.63964109399967,3,1636532b-4da9-4548-8334-8dd123f02f5c,0,True,False,,False,1.3426863240019884,1.2861218889956945,,,,,,,False,,,,
9f09ceab-b923-4fd9-b4df-2752c698375e,"['G(!(!sideSense_0 & !obstacle_0 & !parkResult_0))', 'G(!(sideSense_0 & !parkResult_0 & !obstacle_0))', 'G((sideSense_0 & !parkResult_0) -> X(!(!parkResult_0 & !obstacle_0 & !sideSense_0)))']",31.63965322900185,3,1636532b-4da9-4548-8334-8dd123f02f5c,0,True,False,,False,1.3482765239969012,1.331244089997199,,,,,,,False,,,,
9cc4748f-bb49-42ee-af54-93ad57dbba0f,"['G(!(sideSense_0 & !parkResult_0 & !obstacle_0))', 'G((obstacle_0) -> X(!(!sideSense_0 & !obstacle_0 & !parkResult_0)))', 'G((sideSense_0 & !parkResult_0) -> X(!(!parkResult_0 & !obstacle_0 & !sideSense_0)))']",31.63965810299851,3,1636532b-4da9-4548-8334-8dd123f02f5c,0,True,False,,False,1.3489596520012128,1.391599488000793,,,,,,,False,,,,
8cca5c13-bb6e-41eb-b7a1-495179289e0a,"['!(obstacle_0)', 'G(!(sideSense_0 & !parkResult_0 & !obstacle_0))', 'G((sideSense_0 & !parkResult_0) -> X(!(!parkResult_0 & !obstacle_0 & !sideSense_0)))']",31.639662194000262,3,1636532b-4da9-4548-8334-8dd123f02f5c,0,True,False,,False,1.316549559996929,1.3702737890052958,,,,,,,False,,,,
