Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables,ContainsAux,d1,d2,nummaxentropysccs,d3
44b381e2-afff-4062-908c-d28aaaa50ea4,[],0.0020907660000375,0,,3,False,,,False,1.269218766999984,,,1.34207916700052,17.0,6.725599996570963e-05,0.0531748860003062,,False,,,,
c3f3e858-a6b2-4949-8d99-95248b4f20d6,['G(!(!(obstacle_1 & obstacle_0) & !obstacle_0 & !(sideSense_1 & sideSense_0) & obstacle_1 & !sideSense_1 & !sideSense_0))'],2.684149112999876,1,44b381e2-afff-4062-908c-d28aaaa50ea4,3,False,,,False,1.4086381299994173,,,1.2170753949994833,17.0,4.4114999582234304e-05,0.0980592659998365,,False,,,,
2537886b-7ae8-40c6-b1e8-1cfb3b3e61c0,['!(!(obstacle_1 & obstacle_0) & !obstacle_0 & !(sideSense_1 & sideSense_0) & obstacle_1 & !sideSense_1 & !sideSense_0)'],2.684164727999814,1,44b381e2-afff-4062-908c-d28aaaa50ea4,2,False,,,False,1.5233944599995084,,,1.175136128000304,33.0,5.670100017596269e-05,0.0303434380002727,,False,,,,
cd0b27e6-fa06-4511-803b-cfd3fc446ef5,['G(F(!(eNV_CONSTRAINT_0_respondsTo_responded & !(obstacle_1 & obstacle_0) & !obstacle_0 & !(sideSense_1 & sideSense_0) & obstacle_1 & !sideSense_1 & !sideSense_0)))'],2.684171824000259,1,44b381e2-afff-4062-908c-d28aaaa50ea4,0,True,True,True,True,1.2166987349992269,1.2560297290001472,1.4416895039994415,,,,,,True,,,,
2c4ea390-3f86-4346-a815-43c75230ed3f,"['!(!(obstacle_1 & obstacle_0) & !(!sideSense_0 & !sideSense_1 & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1) & sideSense_1 & !sideSense_0 & !obstacle_0 & !(sideSense_1 & sideSense_0) & obstacle_1)', 'G(!(!(obstacle_1 & obstacle_0) & !obstacle_0 & !(sideSense_1 & sideSense_0) & obstacle_1 & !sideSense_1 & !sideSense_0))']",5.416990792000433,2,c3f3e858-a6b2-4949-8d99-95248b4f20d6,2,False,,,False,1.3431286129998623,,,1.2885154699997656,33.0,5.94080001974362e-05,0.0366865109999707,,False,,,,
4dc52b12-d07e-4b6f-a0a2-113f675a65a0,"['G(!(!(obstacle_1 & obstacle_0) & !obstacle_0 & !(sideSense_1 & sideSense_0) & obstacle_1 & !sideSense_1 & !sideSense_0))', 'G(F(!(!(obstacle_1 & obstacle_0) & eNV_CONSTRAINT_0_respondsTo_responded & !(!sideSense_0 & !sideSense_1 & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1) & sideSense_1 & !sideSense_0 & !obstacle_0 & !(sideSense_1 & sideSense_0) & obstacle_1)))']",5.4170010970001385,2,c3f3e858-a6b2-4949-8d99-95248b4f20d6,0,True,False,,False,1.471349170999929,1.3455345489992396,,,,,,,True,,,,
35f9bc8c-abce-4d96-bfdb-af4b0a1f3a7e,"['G(!(!(obstacle_1 & obstacle_0) & !(!sideSense_0 & !sideSense_1 & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1) & sideSense_1 & !sideSense_0 & !obstacle_0 & !(sideSense_1 & sideSense_0) & obstacle_1))', 'G(!(!(obstacle_1 & obstacle_0) & !obstacle_0 & !(sideSense_1 & sideSense_0) & obstacle_1 & !sideSense_1 & !sideSense_0))']",5.41700579100052,2,c3f3e858-a6b2-4949-8d99-95248b4f20d6,3,False,,,False,1.2358311280004273,,,1.356619060000412,17.0,6.218500038812635e-05,0.1859147839995785,,False,,,,
c1d02ee2-237b-45cc-a5f9-528c7f5e6330,"['!(!(obstacle_1 & obstacle_0) & !obstacle_0 & !(sideSense_1 & sideSense_0) & obstacle_1 & !sideSense_1 & !sideSense_0)', 'G(((!obstacle_1 | !obstacle_0) & obstacle_1) -> X(!((!obstacle_1 | !obstacle_0) & obstacle_1)))']",8.151906176000011,2,2537886b-7ae8-40c6-b1e8-1cfb3b3e61c0,0,True,True,True,True,1.274203537000176,1.2907973700002913,1.2443525059998135,,,,,,False,,,,
da50075b-dd54-4c68-bed0-544b838ae8ca,"['!(!(obstacle_1 & obstacle_0) & !obstacle_0 & !(sideSense_1 & sideSense_0) & obstacle_1 & !sideSense_1 & !sideSense_0)', 'G(F(!((!obstacle_1 | !obstacle_0) & obstacle_1)))']",8.15192162800031,2,2537886b-7ae8-40c6-b1e8-1cfb3b3e61c0,0,True,False,,False,1.199848765999377,1.2162694050002756,,,,,,,False,,,,
f2010297-7313-420a-ad30-2c900f38181e,"['!(!(obstacle_1 & obstacle_0) & !(!sideSense_0 & !sideSense_1 & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1) & sideSense_1 & !sideSense_0 & !obstacle_0 & !(sideSense_1 & sideSense_0) & obstacle_1)', 'G(!(!(obstacle_1 & obstacle_0) & !obstacle_0 & !(sideSense_1 & sideSense_0) & obstacle_1 & !sideSense_1 & !sideSense_0))', 'G((!obstacle_0 & obstacle_1) -> X(!(!obstacle_0 & obstacle_1)))']",14.748279233000176,3,2c4ea390-3f86-4346-a815-43c75230ed3f,0,True,True,True,True,1.28506880400073,1.2202255530000912,1.169347397999445,,,,,,False,,,,
