Id,Refinement,ElapsedTime,Timestamp,TimestampRealizabilityCheck,Length,Parent,NumChildren,IsYSat,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeYSatCheck,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,InterpolantComputed,InterpolantIsFalse,NonStateSeparable,NoInterpolant,NumStateComponents,NumNonIoSeparable
93e382fb-a867-4630-b806-7404c1390e34,[],0.1052685120375827,0,0,0,N/A,3,True,False,N/A,N/A,False,0.003442200948484242,0.1951147080399096,N/A,N/A,0.01621288899332285,2,6.266392301768064e-05,0.07287232903763652,True,N/A,N/A,N/A,2,0
1f209b77-1285-44bf-ad8d-bf543f716f55,['!(handle_down & handle_up)'],0.49844423099420965,0.10231795802246779,0.36499529203865677,1,93e382fb-a867-4630-b806-7404c1390e34,4,True,False,N/A,N/A,False,0.24118603998795152,0.01106329692993313,N/A,N/A,0.044625979964621365,3,0.00022956402972340584,0.07081428391393274,True,N/A,N/A,N/A,3,0
5016c14d-8416-44c7-ae67-18fe2a7f5d1b,['G((handle_down & handle_up) -> X(!(handle_up & handle_down)))'],0.5371977050090209,0.10233104100916535,0.524521547020413,1,93e382fb-a867-4630-b806-7404c1390e34,0,True,True,True,True,True,0.016829837928526103,0.004343449021689594,0.005988150020129979,0.005286886007525027,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
89b26dd4-6608-4794-ae04-dfc593943bee,['G(!(handle_up & handle_down))'],0.5593372411094606,0.10233756003435701,0.5532230590470135,1,93e382fb-a867-4630-b806-7404c1390e34,0,True,True,True,False,True,0.009233572985976934,0.002067315042950213,0.001996555016376078,0.0019191349856555462,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
6196507f-033f-429d-9c57-52a76c610a11,"['!(!handle_down & !handle_up & !(handle_up & handle_down))', '!(handle_down & handle_up)']",0.6435864290688187,0.49661390599794686,0.5750387780135497,2,1f209b77-1285-44bf-ad8d-bf543f716f55,4,True,False,N/A,N/A,False,0.008913228986784816,0.001909207901917398,N/A,N/A,0.009552910923957825,3,7.919792551547289e-05,0.04812625702470541,True,N/A,N/A,N/A,3,0
c94c39d6-7a1d-4ec2-80bf-8963a3fa9466,"['!(handle_down & handle_up)', 'G((handle_up & handle_down) -> X(!(handle_up & handle_down)))']",0.6644895160570741,0.496663713012822,0.6594478019978851,2,1f209b77-1285-44bf-ad8d-bf543f716f55,0,True,True,True,True,True,0.009294160990975797,0.0014790910063311458,0.001650655991397798,0.0020416530314832926,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
650f8492-d689-4d94-8db6-b06040712cae,"['!(handle_down & handle_up)', 'G((!handle_down & !handle_up & !(handle_up & handle_down)) -> X(!(handle_up & handle_down)))']",0.7626447250368074,0.4966862730216235,0.6777332480996847,2,1f209b77-1285-44bf-ad8d-bf543f716f55,0,True,False,N/A,N/A,False,0.007499763974919915,0.0013735040556639433,N/A,N/A,0.008535347995348275,3,2.889428287744522e-07,0.06596516689751297,True,N/A,True,N/A,N/A,N/A
7bb3e8c1-21f2-4681-9916-7be66724d11d,"['!(handle_down & handle_up)', 'G(!(handle_up & handle_down))']",0.7809367780573666,0.4967087240656838,0.7767409679945558,2,1f209b77-1285-44bf-ad8d-bf543f716f55,0,True,True,True,False,True,0.00771897507365793,0.0011646929197013378,0.001374974031932652,0.0014628110220655799,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
7a042bfa-eb93-41af-a4e1-4b41b1868d84,"['!(!handle_down & !handle_up & !(handle_up & handle_down))', '!(handle_down & !handle_up & !(!handle_up & !handle_down & !(handle_up & handle_down)) & !(handle_up & handle_down))', '!(handle_down & handle_up)']",0.885686477064155,0.6419971220893785,0.7951008480740711,3,6196507f-033f-429d-9c57-52a76c610a11,4,True,False,N/A,N/A,False,0.007945223012939095,0.0013164980337023735,N/A,N/A,0.008894116966985166,3,8.260004688054323e-05,0.0720388030167669,True,N/A,N/A,N/A,3,0
17856162-7c52-4b89-8c2f-3823b96465e2,"['!(!handle_down & !handle_up & !(handle_up & handle_down))', '!(handle_down & handle_up)', 'G((handle_down & !handle_up & !(!handle_up & !handle_down & !(handle_up & handle_down)) & !(handle_up & handle_down)) -> X(!(handle_up & handle_down)))']",1.0568519190419465,0.6420157731045038,0.9005729380296543,3,6196507f-033f-429d-9c57-52a76c610a11,0,True,False,N/A,N/A,False,0.00809288804885,0.0016672710189595819,N/A,N/A,0.00936765200458467,3,2.8405338525772095e-07,0.1367743470473215,True,N/A,True,N/A,N/A,N/A
86b0f408-c790-4292-95db-44439c415a9b,"['!(!handle_down & !handle_up & !(handle_up & handle_down))', '!(handle_down & handle_up)', 'G((handle_up & handle_down) -> X(!(handle_up & handle_down)))']",1.0776932780863717,0.6420236310223117,1.0735670370049775,3,6196507f-033f-429d-9c57-52a76c610a11,0,True,True,True,True,True,0.009202084969729185,0.0010689119808375835,0.0012994720600545406,0.0014333340805023909,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
bf05098f-f235-4d72-9670-9de383dc55c3,"['!(!handle_down & !handle_up & !(handle_up & handle_down))', '!(handle_down & handle_up)', 'G(!(handle_up & handle_down))']",1.0948671461082995,0.6420293290866539,1.0905929571017623,3,6196507f-033f-429d-9c57-52a76c610a11,0,True,True,True,False,True,0.007112232968211174,0.0010418019955977798,0.0013610559981316328,0.0014673599507659674,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
9a773da8-8c78-45f8-9139-fbe9c5258c24,"['!(!handle_down & !handle_up & !(handle_up & handle_down))', '!(handle_down & !handle_up & !(!handle_up & !handle_down & !(handle_up & handle_down)) & !(handle_up & handle_down))', '!(handle_down & handle_up)', 'G((handle_up & handle_down) -> X(!(handle_up & handle_down)))']",1.1144963830010965,0.8843615460209548,1.1106663750251755,4,7a042bfa-eb93-41af-a4e1-4b41b1868d84,0,True,True,True,True,True,0.008954816963523626,0.0012292349711060524,0.0010148910805583,0.0014338380424305797,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
23dd3c5e-0f67-4d89-8402-50e1983f1302,"['!(!handle_down & !handle_up & !(handle_up & handle_down))', '!(handle_down & !handle_up & !(!handle_up & !handle_down & !(handle_up & handle_down)) & !(handle_up & handle_down))', '!(handle_down & handle_up)', 'G(!(handle_up & handle_down))']",1.1636519760359079,0.8843885270180181,1.1566124280216172,4,7a042bfa-eb93-41af-a4e1-4b41b1868d84,0,True,True,True,False,True,0.014303628006018698,0.0036430759355425835,0.0028560450300574303,0.0025882729096338153,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
