Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables,ContainsAux,d1,d2,nummaxentropysccs,d3,NumAssumptions
d711613a-6096-472e-8bd9-9129ad64a587,[],0.0020042929972987,0,,4,False,,,False,1.2059593740013952,,,1.4663274800004729,2049.0,0.0001364849995297,0.066208928998094,,False,,,,,
3acaff48-6d38-4f39-9ed7-222efe9a7bab,['G((inputMoveMode_0 & inputMoveMode_1 & !obstacle_0) -> X(!(!inputMoveMode_1 & !inputMoveMode_0 & obstacle_0)))'],2.759283466999477,1,d711613a-6096-472e-8bd9-9129ad64a587,0,False,,,False,1.3064110449995496,,,1.4436812620006094,2049.0,7.060007192194462e-07,0.085277150003094,3,False,,,,,1.0
d5d864bc-1584-4112-a86b-e5b10f6b778e,['G((!inputMoveMode_1 & !inputMoveMode_0 & obstacle_0) -> X(!(!obstacle_0 & !inputMoveMode_0 & !inputMoveMode_1)))'],2.7593111360001785,1,d711613a-6096-472e-8bd9-9129ad64a587,0,False,,,False,1.213460628001485,,,1.484538741002325,2050.0,2.769993443507701e-07,0.090911657000106,3,False,,,,,1.0
8a716597-2ee4-4ae6-b3d1-695e0606f567,['!(inputMoveMode_0 & inputMoveMode_1 & !obstacle_0)'],2.759323501999461,1,d711613a-6096-472e-8bd9-9129ad64a587,4,False,,,False,1.2649322189972736,,,1.4092921600022237,2049.0,4.576699939207174e-05,0.0700176270001975,3,False,,,,,1.0
b7f66aa1-bd64-4a65-a418-a8c6d43c6051,['G(!(!obstacle_0 & !inputMoveMode_0 & !inputMoveMode_1))'],2.759333802998299,1,d711613a-6096-472e-8bd9-9129ad64a587,1,False,,,False,1.2448084679999738,,,1.4481193989995518,2049.0,7.043399818940088e-05,0.0393726879992755,3,False,,,,,1.0
e34809a1-21d9-41a7-b3a5-f545eaa44296,"['!(inputMoveMode_0 & inputMoveMode_1 & !obstacle_0)', 'G(!(!obstacle_0 & !inputMoveMode_0 & !inputMoveMode_1))']",11.15168527700007,2,8a716597-2ee4-4ae6-b3d1-695e0606f567,1,False,,,False,1.308491984000284,,,1.4213095130035072,2049.0,0.0001684229973761,0.0456327450010576,3,False,,,,,2.0
3988b2e7-19b9-4f2f-a29a-9993e814034e,"['!(inputMoveMode_0 & inputMoveMode_1 & !obstacle_0)', '!(inputMoveMode_1 & inputMoveMode_0 & obstacle_0 & !(!obstacle_0 & inputMoveMode_1 & inputMoveMode_0))']",11.15169434499694,2,8a716597-2ee4-4ae6-b3d1-695e0606f567,5,False,,,False,1.147470443000202,,,6.661072056998819,3073.0,7.22760014468804e-05,0.0681933870000648,3,False,,,,,2.0
ae8850a7-ea85-40e4-9016-4b6709668b1e,"['!(inputMoveMode_0 & inputMoveMode_1 & !obstacle_0)', 'G((inputMoveMode_1 & inputMoveMode_0 & obstacle_0 & !(!obstacle_0 & inputMoveMode_1 & inputMoveMode_0)) -> X(!(!inputMoveMode_0 & obstacle_0 & !inputMoveMode_1)))']",11.15169879899986,2,8a716597-2ee4-4ae6-b3d1-695e0606f567,0,False,,,False,1.2260053900026833,,,6.459863559997757,3073.0,3.169989213347435e-07,0.132342062999669,3,False,,,,,2.0
2e80195e-b6e4-4dac-89c0-fb48e95ec2f4,"['!(inputMoveMode_0 & inputMoveMode_1 & !obstacle_0)', 'G((!inputMoveMode_0 & obstacle_0 & !inputMoveMode_1) -> X(!(!obstacle_0 & !inputMoveMode_0 & !inputMoveMode_1)))']",11.15170428899728,2,8a716597-2ee4-4ae6-b3d1-695e0606f567,0,False,,,False,1.2059171370019612,,,1.545398269998259,2050.0,8.079987310338765e-07,0.1706894909984839,3,False,,,,,2.0
60ff6851-ac15-4090-8867-5f2328b12a0f,"['FALSE', 'G(!(!obstacle_0 & !inputMoveMode_0 & !inputMoveMode_1))']",13.889945432998502,2,b7f66aa1-bd64-4a65-a418-a8c6d43c6051,0,True,False,,False,1.2882121239999833,1.2979168749989185,,,,,,4,False,,,,,2.0
37d13ead-209f-4dfa-890c-5025e6eb04e0,"['!(inputMoveMode_0 & inputMoveMode_1 & !obstacle_0)', 'FALSE', 'G(!(!obstacle_0 & !inputMoveMode_0 & !inputMoveMode_1))']",16.67177954899671,3,e34809a1-21d9-41a7-b3a5-f545eaa44296,0,True,False,,False,1.1698966969997855,1.202151519999461,,,,,,4,False,,,,,3.0
b0cd7ad0-8d2e-4200-9930-c0f1e0f5b7ee,"['!(inputMoveMode_0 & inputMoveMode_1 & !obstacle_0)', '!(inputMoveMode_1 & inputMoveMode_0 & obstacle_0 & !(!obstacle_0 & inputMoveMode_1 & inputMoveMode_0))', 'G((obstacle_0 & !inputMoveMode_0 & !inputMoveMode_1) -> X(!(!obstacle_0 & !inputMoveMode_0 & !inputMoveMode_1)))']",24.55700493699988,3,3988b2e7-19b9-4f2f-a29a-9993e814034e,0,False,,,False,1.2650510909988952,,,6.323416373998043,3074.0,8.53000528877601e-07,0.1278063979989383,3,False,,,,,3.0
84d9a198-00cd-44da-9319-c02239ac0893,"['!(inputMoveMode_0 & inputMoveMode_1 & !obstacle_0)', '!(inputMoveMode_1 & inputMoveMode_0 & obstacle_0 & !(!obstacle_0 & inputMoveMode_1 & inputMoveMode_0))', 'G((inputMoveMode_1 & inputMoveMode_0 & !obstacle_0) -> X(!(obstacle_0 & !inputMoveMode_0 & !inputMoveMode_1)))']",24.55702155199833,3,3988b2e7-19b9-4f2f-a29a-9993e814034e,0,False,,,False,1.268161844000133,,,11.034519735003414,3073.0,4.799985617864877e-07,0.1203851460013538,3,False,,,,,3.0
