Id,Refinement,ElapsedTime,Timestamp,TimestampRealizabilityCheck,Length,Parent,NumChildren,IsYSat,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeYSatCheck,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,InterpolantComputed,InterpolantIsFalse,NonStateSeparable,NoInterpolant,NumStateComponents,NumNonIoSeparable
d42e5751-405b-4e06-b601-f957166ebf50,[],0.1402655279962346,0,0,0,N/A,6,True,False,N/A,N/A,False,0.02002090000314638,0.2633479369978886,N/A,N/A,0.0491754899994703,33,9.313199552707374e-05,0.05265600800339598,True,N/A,N/A,N/A,5,0
c4d84567-d42f-46d3-9b4d-e57d026f3728,['G(F(!(!bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1 & !isReady) & !(!bluetoothCmd_1 & !bluetoothCmd_2 & !isReady) & !(!bluetoothCmd_0 & !bluetoothCmd_1 & !bluetoothCmd_2 & balancer_0) & !(!bluetoothCmd_1 & !isReady & !bluetoothCmd_2 & !bluetoothCmd_0)))'],0.3491708700021263,0.13868469999579247,0.19154305099800695,1,d42e5751-405b-4e06-b601-f957166ebf50,1,True,False,N/A,N/A,False,0.037329908009269275,0.008674302996951155,N/A,N/A,0.0910615559987491,41,0.00012009301281068474,0.041515140008414164,True,True,N/A,N/A,N/A,N/A
786b2b2e-3456-49aa-8bb8-5e6b31c5125e,['G((!bluetoothCmd_1 & !isReady & !bluetoothCmd_2 & !bluetoothCmd_0) -> X(!(!bluetoothCmd_1 & !bluetoothCmd_2 & !isReady)))'],0.5287081959977513,0.1386986919969786,0.3841424310085131,1,d42e5751-405b-4e06-b601-f957166ebf50,5,True,False,N/A,N/A,False,0.0223486290051369,0.008006501986528747,N/A,N/A,0.06258472200715914,50,9.311099711339921e-05,0.06544945799396373,True,N/A,N/A,N/A,4,0
7fc9f81d-bb19-44d9-a421-2ce456e2ed55,['!(!bluetoothCmd_1 & !bluetoothCmd_2 & !isReady)'],0.5634874350071186,0.13870605299598537,N/A,1,d42e5751-405b-4e06-b601-f957166ebf50,0,False,N/A,N/A,N/A,N/A,0.025580508998245932,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
5bd088b0-e112-48e2-bc2d-096caece68db,['G((!bluetoothCmd_0 & !bluetoothCmd_1 & !bluetoothCmd_2 & balancer_0) -> X(!(!bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1 & !isReady)))'],0.6126569439948071,0.13871242399909534,0.5932711700006621,1,d42e5751-405b-4e06-b601-f957166ebf50,0,True,True,True,False,True,0.020152182987658307,0.0047638729884056374,0.00845087600464467,0.009396663997904398,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
565b4c94-5a8f-49c2-b105-d94dc9ea0884,['G((!bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1 & !isReady) -> X(!(!bluetoothCmd_1 & !isReady & !bluetoothCmd_2 & !bluetoothCmd_0)))'],0.7664753499993822,0.1387184640043415,0.6393769440037431,1,d42e5751-405b-4e06-b601-f957166ebf50,5,True,False,N/A,N/A,False,0.01772266300395131,0.004188123988569714,N/A,N/A,0.04514151100011077,50,8.703701314516366e-05,0.06290279699896928,True,N/A,N/A,N/A,4,0
8e1685cf-60a7-4d27-a932-8a1e82889727,['G((!bluetoothCmd_1 & !bluetoothCmd_2 & !isReady) -> X(!(!bluetoothCmd_0 & !bluetoothCmd_1 & !bluetoothCmd_2)))'],0.8026545860047918,0.13872453299700283,0.7937831949966494,1,d42e5751-405b-4e06-b601-f957166ebf50,0,True,True,True,False,True,0.016508428001543507,0.005422454996732995,0.003338570997584611,0.004119913006434217,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
79a281ee-6714-4d74-8721-e60ab17968fa,"['FALSE', 'G(F(!(!bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1 & !isReady) & !(!bluetoothCmd_1 & !bluetoothCmd_2 & !isReady) & !(!bluetoothCmd_0 & !bluetoothCmd_1 & !bluetoothCmd_2 & balancer_0) & !(!bluetoothCmd_1 & !isReady & !bluetoothCmd_2 & !bluetoothCmd_0)))']",0.8259907150059007,0.3469302430021344,N/A,2,c4d84567-d42f-46d3-9b4d-e57d026f3728,0,False,N/A,N/A,N/A,N/A,0.01731749599275645,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
c8cff637-82a0-4219-83fd-9b390c960340,"['G((!bluetoothCmd_1 & !isReady & !bluetoothCmd_2 & !bluetoothCmd_0) -> X(!(!bluetoothCmd_1 & !bluetoothCmd_2 & !isReady)))', 'G((!bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1 & !isReady) -> X(!(!bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1)))']",0.8621276320045581,0.5258927870017942,0.8509524100081762,2,786b2b2e-3456-49aa-8bb8-5e6b31c5125e,0,True,True,True,False,True,0.016832287990837358,0.0034065049985656515,0.004863395006395876,0.004938063997542486,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
9a2aad5a-d873-4b7a-a7b1-ad2942d516ea,"['G((!bluetoothCmd_1 & !isReady & !bluetoothCmd_2 & !bluetoothCmd_0) -> X(!(!bluetoothCmd_1 & !bluetoothCmd_2 & !isReady)))', 'G((!isReady & !bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1) -> X(!(!bluetoothCmd_2 & !bluetoothCmd_0 & !bluetoothCmd_1)))']",0.8960731889965246,0.5259105830045883,0.8852244129957398,2,786b2b2e-3456-49aa-8bb8-5e6b31c5125e,0,True,True,True,False,True,0.014828989005764015,0.003502297986415215,0.004733927009510808,0.004713846996310167,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
