Id,Refinement,ElapsedTime,Timestamp,TimestampRealizabilityCheck,Length,Parent,NumChildren,IsYSat,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeYSatCheck,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
7796c965-7bbf-4bb6-8acf-e84da9cdbf67,[],0.14786223298870027,0,0,0,N/A,4,True,False,N/A,N/A,False,0.03374729095958173,0.3705926169641316,N/A,N/A,0.04664121102541685,5,0.00018815393559634686,0.05564740905538201
a996a472-c95b-4199-bfd5-067ef1f05cde,['!(!button_0 & noise_0 & !heading_0)'],0.4352730449754745,0.14614436612464488,0.2832622469868511,1,7796c965-7bbf-4bb6-8acf-e84da9cdbf67,3,True,False,N/A,N/A,False,0.10287640290334821,0.02612497308291495,N/A,N/A,0.02497286000289023,9,0.00010008481331169605,0.07572092115879059
63f14d34-91da-410d-bddf-906896e62102,['G((!button_0 & noise_0 & !heading_0) -> X(!(!button_0 & !heading_0)))'],1.350885468069464,0.1461924749892205,0.5365755979437381,1,7796c965-7bbf-4bb6-8acf-e84da9cdbf67,9,True,False,N/A,N/A,False,0.036803317023441195,0.012589931022375822,N/A,N/A,0.48423017584718764,383,0.0001428038813173771,0.12708451808430254
a6568eed-669f-4785-a558-0a2502b3d315,['G((!button_0 & !heading_0) -> X(!(!heading_0)))'],1.422051067929715,0.14620735100470483,1.398471845081076,1,7796c965-7bbf-4bb6-8acf-e84da9cdbf67,0,True,True,True,False,True,0.025640862993896008,0.016381846042349935,0.01007552701048553,0.012255323119461536,N/A,N/A,N/A,N/A
19bb68a2-b51a-4c73-91c9-09ffd83c10a0,"['!(!button_0 & noise_0 & !heading_0)', '!(!button_0)']",2.0330526151228696,0.43401994998566806,1.4664069761056453,2,a996a472-c95b-4199-bfd5-067ef1f05cde,1,True,False,N/A,N/A,False,0.021785730961710215,0.01689494983293116,N/A,N/A,0.33176769595593214,297,9.224819950759411e-05,0.05138535797595978
646b7f2e-84de-4109-b2b0-0ddead6cbb0e,"['!(!button_0 & noise_0 & !heading_0)', 'G(!(noise_0 & !heading_0))']",2.53242449904792,0.4340392821468413,2.1343224779702723,2,a996a472-c95b-4199-bfd5-067ef1f05cde,1,True,False,N/A,N/A,False,0.08137341006658971,0.01467584096826613,N/A,N/A,0.20453507406637073,207,8.358899503946304e-05,0.0491928372066468
2c620665-fa78-43fe-b94d-b99fbeacbaa3,"['!(!button_0 & noise_0 & !heading_0)', 'G((!button_0) -> X(!(noise_0 & !heading_0)))']",3.1629342469386756,0.4340511290356517,2.5779780249577016,2,a996a472-c95b-4199-bfd5-067ef1f05cde,6,True,False,N/A,N/A,False,0.02396597806364298,0.01693958998657763,N/A,N/A,0.3785542990081012,383,9.490898810327053e-05,0.06090719695203006
90b158cc-856c-49a4-adff-408d383e0c26,"['G((!button_0 & noise_0 & !heading_0) -> X(!(!button_0 & !heading_0)))', 'G((!heading_0 & !button_0) -> X(!(!button_0)))']",3.233100797049701,1.3495414599310607,3.214208160992712,2,63f14d34-91da-410d-bddf-906896e62102,0,True,True,True,True,True,0.02725330600515008,0.01851311302743852,0.007851353846490383,0.009573770919814706,N/A,N/A,N/A,N/A
d70fd642-12d7-4623-ad8f-a84bd3a138c4,"['G((!button_0 & noise_0 & !heading_0) -> X(!(!button_0 & !heading_0)))', 'G((!button_0) -> X(!(!button_0)))']",3.288351566065103,1.3495605040807277,3.272499409969896,2,63f14d34-91da-410d-bddf-906896e62102,0,True,True,True,True,True,0.020586380967870355,0.0134161829482764,0.00673429318703711,0.007900526048615575,N/A,N/A,N/A,N/A
38b1ac71-88dc-4b3d-bfca-d4831539b294,"['!(!heading_0 & noise_0)', 'G((!button_0 & noise_0 & !heading_0) -> X(!(!button_0 & !heading_0)))']",3.8153547779656947,1.34956946503371,3.3296391000039876,2,63f14d34-91da-410d-bddf-906896e62102,1,True,False,N/A,N/A,False,0.020085493102669716,0.016621252987533808,N/A,N/A,0.24516819906421006,207,8.653802797198296e-05,0.0508096010889858
