Id,Refinement,ElapsedTime,Timestamp,TimestampRealizabilityCheck,Length,Parent,NumChildren,IsYSat,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeYSatCheck,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
b1c7b3a3-bfcf-4e3a-9a1c-63ee2bc56a1e,[],0.16077391104772687,0,0,0,N/A,2,True,False,N/A,N/A,False,0.033070944948121905,0.25925517291761935,N/A,N/A,0.04013851587660611,2,6.046611815690994e-05,0.05151145695708692
1c7bf00f-2c47-47a2-b8bb-af163799b3cb,['G(!(!sideSense_0 & !sideSense_1 & !obstacle_0 & !parkResult_0))'],0.35847076401114464,0.15953598683699965,0.2280803848989308,1,b1c7b3a3-bfcf-4e3a-9a1c-63ee2bc56a1e,2,True,False,N/A,N/A,False,0.04973716987296939,0.012760026846081018,N/A,N/A,0.02505526808090508,2,7.70939514040947e-05,0.0748987530823797
d6e2de16-9260-483f-83b0-e58a047bcd3a,['!(!sideSense_0 & !sideSense_1 & !obstacle_0 & !parkResult_0)'],0.5182152190245688,0.1595476670190692,0.40092197502963245,1,b1c7b3a3-bfcf-4e3a-9a1c-63ee2bc56a1e,2,True,False,N/A,N/A,False,0.029022491071373224,0.008614680031314492,N/A,N/A,0.017968595027923584,3,7.165083661675453e-05,0.07210692693479359
2a06c774-4fe3-4766-a3ff-d7c676ee3c13,"['G(!(!sideSense_0 & !obstacle_0 & sideSense_1 & !parkResult_0))', 'G(!(!sideSense_0 & !sideSense_1 & !obstacle_0 & !parkResult_0))']",0.7240002900362015,0.357141142943874,0.550633620005101,2,1c7bf00f-2c47-47a2-b8bb-af163799b3cb,3,True,False,N/A,N/A,False,0.019741707015782595,0.007359659997746348,N/A,N/A,0.02770126494579017,15,8.8477972894907e-05,0.11682614614255726
6a6c15a1-0894-4ebc-8007-0a6f48863832,"['!(!sideSense_0 & !obstacle_0 & sideSense_1 & !parkResult_0)', 'G(!(!sideSense_0 & !sideSense_1 & !obstacle_0 & !parkResult_0))']",0.870571831939742,0.35715949698351324,0.7655547349713743,2,1c7bf00f-2c47-47a2-b8bb-af163799b3cb,4,True,False,N/A,N/A,False,0.026503314962610602,0.010056409984827042,N/A,N/A,0.027671219781041145,15,0.00016304594464600086,0.050049052108079195
c5a63ec7-f68c-454b-9a33-473206ac4079,"['!(!sideSense_0 & !sideSense_1 & !obstacle_0 & !parkResult_0)', 'G(!(!sideSense_0 & !obstacle_0 & sideSense_1 & !parkResult_0))']",1.026539274957031,0.516744822030887,0.910710799973458,2,d6e2de16-9260-483f-83b0-e58a047bcd3a,2,True,False,N/A,N/A,False,0.02521604811772704,0.009796055033802986,N/A,N/A,0.01947337994351983,15,0.00011049117892980576,0.07375491107814014
2bda32c6-d0e1-4903-a5db-86b37b1a52ef,"['!(!sideSense_0 & !obstacle_0 & sideSense_1 & !parkResult_0)', '!(!sideSense_0 & !sideSense_1 & !obstacle_0 & !parkResult_0)']",1.1862598820589483,0.5167626629117876,1.0641721808351576,2,d6e2de16-9260-483f-83b0-e58a047bcd3a,4,True,False,N/A,N/A,False,0.02362867584452033,0.008897401858121157,N/A,N/A,0.017960057826712728,15,8.320598863065243e-05,0.08193108905106783
4b65014c-16a0-425c-bfbb-3edd935b6db0,"['G(!(!sideSense_0 & !obstacle_0 & sideSense_1 & !parkResult_0))', 'G(!(!sideSense_0 & !sideSense_1 & !obstacle_0 & !parkResult_0))', 'G(!(sideSense_0 & !sideSense_1))']",1.3291655229404569,0.7226151558570564,1.2196775740012527,3,2a06c774-4fe3-4766-a3ff-d7c676ee3c13,3,True,False,N/A,N/A,False,0.021472034975886345,0.006273709936067462,N/A,N/A,0.017049588030204177,9,8.056219667196274e-05,0.07208016002550721
8890b248-5b1a-419f-8117-2ff562a31392,"['!(!sideSense_1 & obstacle_0 & sideSense_0)', 'G(!(!sideSense_0 & !obstacle_0 & sideSense_1 & !parkResult_0))', 'G(!(!sideSense_0 & !sideSense_1 & !obstacle_0 & !parkResult_0))']",1.435392376035452,0.7226408049464226,1.3561874199658632,3,2a06c774-4fe3-4766-a3ff-d7c676ee3c13,3,True,False,N/A,N/A,False,0.0162040030118078,0.005393567960709333,N/A,N/A,0.01879890589043498,8,8.671591058373451e-05,0.04155457601882517
e2c0db3f-dc30-4735-afce-0b46cce78857,"['G(!(!sideSense_0 & !obstacle_0 & sideSense_1 & !parkResult_0))', 'G(!(!sideSense_0 & !sideSense_1 & !obstacle_0 & !parkResult_0))', 'G((!sideSense_1 & obstacle_0 & sideSense_0) -> X(!(sideSense_0 & !sideSense_1)))']",1.55321955983527,0.7226539498660713,1.4669589099939913,3,2a06c774-4fe3-4766-a3ff-d7c676ee3c13,0,True,False,N/A,N/A,False,0.020714984042569995,0.006076368037611246,N/A,N/A,0.014708729926496744,8,N/A,N/A
