Id,Refinement,ElapsedTime,Timestamp,TimestampRealizabilityCheck,Length,Parent,NumChildren,IsYSat,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeYSatCheck,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,InterpolantComputed,InterpolantIsFalse,NonStateSeparable,NoInterpolant,NumStateComponents,NumNonIoSeparable
5b301929-1b1d-42a2-9822-656810f93128,[],8.794389651000529,0,0,0,N/A,12,True,False,N/A,N/A,False,0.0337471060011012,0.4387315679996391,N/A,N/A,7.722357352999097,1765,0.00011890899986610748,0.15868207000312395,True,N/A,N/A,N/A,11,0
d92d944a-6211-4ca1-8653-32d19e6c0846,['G((!hready & !hbusreq0 & !hlock1 & !hburst1 & (!hlock1 | hbusreq1) & !hbusreq1 & !hburst0 & !hlock0) -> X(!(!hready & !hburst1 & !hlock0 & !hbusreq0 & !hburst0 & (!hlock1 | hbusreq1) & !hbusreq1 & !hlock1)))'],14.16163319900079,8.789311153999734,9.058917636000842,1,5b301929-1b1d-42a2-9822-656810f93128,0,True,False,N/A,N/A,False,0.07574023699999088,0.18209771800320596,N/A,N/A,3.8589726819991483,1221,2.66998540610075e-07,0.3723052000023017,True,N/A,True,N/A,N/A,N/A
54917584-8459-48c5-9b5f-cc1a0ac8abb5,['G((!hburst0 & !hlock0 & (!hlock1 | hbusreq1) & !hburst1 & !locked & !stateG2 & !hgrant0 & hbusreq1 & !hbusreq0 & !hgrant1 & !hlock1 & decide & !hready) -> X(!(!hlock1 & (!hlock1 | hbusreq1) & !hburst0 & !hbusreq0 & !hburst1 & !hlock0 & hbusreq1 & !hready)))'],19.884159915000055,8.789323637000052,14.409431176998623,1,5b301929-1b1d-42a2-9822-656810f93128,0,True,False,N/A,N/A,False,0.09855681999761146,0.1433164490008494,N/A,N/A,4.4814748329990834,1306,2.0600054995156825e-07,0.17904074100079015,True,N/A,True,N/A,N/A,N/A
5e1e462a-8c34-4fc1-bd3e-808cc77eb663,['G((!hready & !hgrant0 & hgrant1 & hbusreq0 & !hlock1 & !hlock0 & !decide & (!hlock1 | hbusreq1) & !hburst0 & locked & hbusreq1 & !hburst1) -> X(!(hbusreq0 & !hburst0 & !hbusreq1 & !hburst1 & (!hlock1 | hbusreq1) & !hlock1 & hready & !hlock0)))'],25.004379956000776,8.789335821998975,20.117085327001405,1,5b301929-1b1d-42a2-9822-656810f93128,0,True,False,N/A,N/A,False,0.0349472629968659,0.15159130400206777,N/A,N/A,3.765730977000203,1228,2.4200198822654784e-07,0.34585723499913,True,N/A,True,N/A,N/A,N/A
ba4dd8ba-44e3-4a37-ad7b-dd7e57aa5f11,['G((!hburst1 & !locked & !hready & hbusreq1 & (!hlock1 | hbusreq1) & stateG2 & !hbusreq0 & !hburst0 & !hlock0 & hgrant0 & !hgrant1 & !hlock1 & decide) -> X(!(!hburst0 & !hlock0 & (!hlock1 | hbusreq1) & !hburst1 & hbusreq1 & !hbusreq0 & !hlock1 & !hready)))'],30.56417146500098,8.789341019000858,25.19239812700107,1,5b301929-1b1d-42a2-9822-656810f93128,0,True,False,N/A,N/A,False,0.04596455899809371,0.1359913360029168,N/A,N/A,4.359182411997608,1306,2.0899824448861182e-07,0.21414840899888077,True,N/A,True,N/A,N/A,N/A
1378c487-c6f0-4613-8534-2593c815cae8,['G((!hlock1 & !decide & hgrant0 & (!hlock1 | hbusreq1) & locked & !hburst0 & !hbusreq0 & !hburst1 & !hlock0 & hbusreq1 & !hgrant1 & !stateG2 & !hready) -> X(!(hready & !hburst0 & !hlock0 & !hbusreq0 & (!hlock1 | hbusreq1) & !hlock1 & !hburst1 & hbusreq1)))'],35.66765273299825,8.789346325000224,30.754344157998275,1,5b301929-1b1d-42a2-9822-656810f93128,0,True,False,N/A,N/A,False,0.04699521699876641,0.13753793200157816,N/A,N/A,3.7864842479975778,1228,2.359993231948465e-07,0.3687399970003753,True,N/A,True,N/A,N/A,N/A
17562e1f-ac27-4376-a9d2-91f1499b84ab,['G((hready & !hburst0 & !hlock0 & !hbusreq0 & stateG2 & (!hlock1 | hbusreq1) & decide & !hlock1 & !hburst1 & hbusreq1) -> X(!((!hlock1 | hbusreq1) & hbusreq1 & !hbusreq0 & !hlock0 & !hburst0 & !hready & !hlock1 & !hburst1)))'],40.93889837700044,8.789351816998533,35.88921126599962,1,5b301929-1b1d-42a2-9822-656810f93128,0,True,False,N/A,N/A,False,0.0449699380005768,0.16832479300137493,N/A,N/A,3.917281310998078,1284,2.1999949240125716e-07,0.32920167799966293,True,N/A,True,N/A,N/A,N/A
6e68831e-7352-4634-ad0a-c7ffbaebb87f,['G((stateA1 & hbusreq0 & !hburst0 & !decide & !hbusreq1 & !hburst1 & (!hlock1 | hbusreq1) & !hlock1 & hready & !hlock0) -> X(!(!hready & !hbusreq0 & !hlock1 & !hburst1 & (!hlock1 | hbusreq1) & !hbusreq1 & !hburst0 & !hlock0)))'],45.789934315998835,8.789356989000225,41.16619464099858,1,5b301929-1b1d-42a2-9822-656810f93128,0,True,False,N/A,N/A,False,0.04365894699731143,0.17757806399822584,N/A,N/A,3.6509161770009086,1245,2.039996616076678e-07,0.20370152100076666,True,N/A,True,N/A,N/A,N/A
1d6146c6-568d-4da5-b258-db7ee5416eb4,['G((hgrant1 & !hgrant0 & (!hlock1 | hbusreq1) & hbusreq1 & decide & !hbusreq0 & !locked & !hlock0 & !hburst0 & !hready & !hlock1 & !hburst1) -> X(!(!hready & hbusreq0 & !hlock1 & !hlock0 & (!hlock1 | hbusreq1) & !hburst0 & hbusreq1 & !hburst1)))'],51.08811387999958,8.789362046998576,46.0403948839994,1,5b301929-1b1d-42a2-9822-656810f93128,0,True,False,N/A,N/A,False,0.04087940300087212,0.20383582900103647,N/A,N/A,3.7957982779989834,1252,2.390006557106972e-07,0.45750317700003507,True,N/A,True,N/A,N/A,N/A
f98f83d9-2fb7-4008-9a9c-74cd5c588119,['G((!hready & !hlock0 & (!hlock1 | hbusreq1) & !hburst0 & !hlock1 & !hbusreq1 & !hbusreq0 & !hburst1) -> X(!((!hlock1 | hbusreq1) & !hready & !hlock0 & !hburst0 & !hburst1 & hbusreq1 & !hlock1 & !hbusreq0)))'],56.59206143600022,8.78936735300158,51.3514286919999,1,5b301929-1b1d-42a2-9822-656810f93128,0,True,False,N/A,N/A,False,0.04903718399873469,0.2083293599971512,N/A,N/A,4.144021059997613,1284,2.3799657355993986e-07,0.33258407099856413,True,N/A,True,N/A,N/A,N/A
4f22a275-0381-473e-b2a0-d5019a47eb87,['G((hgrant0 & hgrant1 & !locked & (!hlock1 | hbusreq1) & decide & !hready & !stateG2 & !hlock0 & !hburst0 & !hburst1 & hbusreq1 & !hlock1 & !hbusreq0) -> X(!(!hburst1 & !hready & hbusreq1 & (!hlock1 | hbusreq1) & !hbusreq0 & !hburst0 & !hlock0 & !hlock1)))'],62.00627396100026,8.789372428000206,56.82119350100038,1,5b301929-1b1d-42a2-9822-656810f93128,1,True,False,N/A,N/A,False,0.0433293460009736,0.17990151900085039,N/A,N/A,4.388445853997837,1306,9.028699787450023e-05,0.053727905000414466,True,True,N/A,N/A,N/A,N/A
