Id,Refinement,ElapsedTime,Timestamp,TimestampRealizabilityCheck,Length,Parent,NumChildren,IsYSat,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeYSatCheck,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,InterpolantComputed,InterpolantIsFalse,NonStateSeparable,NoInterpolant,NumStateComponents,NumNonIoSeparable
92202ed0-6c51-4b2a-b8f6-cc836d138b64,[],1.686812394997105,0,0,0,N/A,3,True,False,N/A,N/A,False,0.07434649497736245,0.7462104940786958,N/A,N/A,1.5140028978930786,7,6.29710266366601e-05,0.042102099978365004,True,N/A,N/A,N/A,2,0
9ccc706a-6635-47fe-800d-ff941eac2888,['G(F(!(hbusreq3 & !hmaster1) & !(!hmaster1 & hbusreq3)))'],4.913385124062188,1.68409297906328,2.2530062310397625,1,92202ed0-6c51-4b2a-b8f6-cc836d138b64,1,True,False,N/A,N/A,False,0.3548236690694466,0.2053134370362386,N/A,N/A,2.4718038589926437,13,0.0001141279935836792,0.0385899810353294,True,True,N/A,N/A,N/A,N/A
7f8eda85-bed5-4105-9da3-c494397214ae,['G((hbusreq3 & !hmaster1) -> X(!(hbusreq3)))'],6.528229991090484,1.6841055660042912,5.199586400995031,1,92202ed0-6c51-4b2a-b8f6-cc836d138b64,3,True,False,N/A,N/A,False,0.10096178203821182,0.17954671708866954,N/A,N/A,1.1606217649532482,7,7.767602801322937e-05,0.046456436975859106,True,N/A,N/A,N/A,3,0
f150cb7f-f5b8-4f5d-84c3-14f5d7ea6fc6,['G((!hmaster1 & hbusreq3) -> X(!(hbusreq3)))'],8.691424603108317,1.6841121750185266,7.368074780097231,1,92202ed0-6c51-4b2a-b8f6-cc836d138b64,2,True,False,N/A,N/A,False,0.08332270896062255,0.7505035729845986,N/A,N/A,1.1519288000417873,7,7.58760143071413e-05,0.043897376977838576,True,N/A,N/A,N/A,2,0
1415c9a1-8082-49f9-b1c1-9e667039db14,"['G((!hmaster1 & hbusreq2) -> X(!(hbusreq2)))', 'G((hbusreq3 & !hmaster1) -> X(!(hbusreq3)))']",10.22055414004717,6.525399164063856,8.94251271802932,2,7f8eda85-bed5-4105-9da3-c494397214ae,2,True,False,N/A,N/A,False,0.08165886800270528,0.10670002899132669,N/A,N/A,1.1034990350017324,7,7.512792944908142e-05,0.04426324996165931,True,N/A,N/A,N/A,1,0
1f3b2a53-4066-4fe2-9079-18323927c650,"['G((hbusreq3 & !hmaster1) -> X(!(hbusreq3)))', 'G(F(!(!hmaster1 & hbusreq2) & !(hbusreq2 & !hmaster1)))']",12.825430909055285,6.525418369099498,10.406882077106275,2,7f8eda85-bed5-4105-9da3-c494397214ae,3,True,False,N/A,N/A,False,0.07191946392413229,0.10890502901747823,N/A,N/A,2.217898298986256,13,7.935205940157175e-05,0.04694239399395883,True,N/A,N/A,N/A,2,0
b04285c3-4d8c-41c6-9392-cac86ef7769e,"['G((hbusreq2 & !hmaster1) -> X(!(hbusreq2)))', 'G((hbusreq3 & !hmaster1) -> X(!(hbusreq3)))']",14.328375141019933,6.525425454019569,13.043593565002084,2,7f8eda85-bed5-4105-9da3-c494397214ae,2,True,False,N/A,N/A,False,0.07211177807766944,0.1404281590366736,N/A,N/A,1.1100466169882566,7,7.759907748550177e-05,0.04662343405652791,True,N/A,N/A,N/A,1,0
f2424258-057f-494a-9b05-b9c8df255a1e,"['G((!hmaster1 & hbusreq3) -> X(!(hbusreq3)))', 'G((hbusreq2 & !hmaster1) -> X(!(hbusreq2)))']",15.89229702600278,8.689973653061315,14.575041276053526,2,f150cb7f-f5b8-4f5d-84c3-14f5d7ea6fc6,4,True,False,N/A,N/A,False,0.10781918896827847,0.13345777394715697,N/A,N/A,1.1586291599087417,7,0.00011404405813664198,0.04825671098660678,True,N/A,N/A,N/A,4,0
69bc9710-486e-4548-8c51-c827e8662a4d,"['G((!hmaster1 & hbusreq3) -> X(!(hbusreq3)))', 'G(F(!(hbusreq2 & !hmaster1)))']",18.413812089012936,8.68999425205402,16.11045014706906,2,f150cb7f-f5b8-4f5d-84c3-14f5d7ea6fc6,3,True,False,N/A,N/A,False,0.059970756992697716,0.15219240996520966,N/A,N/A,2.104360047960654,13,8.09739576652646e-05,0.04558283102232963,True,N/A,N/A,N/A,2,0
937e6c60-fb51-44f0-a0ef-c1185e29f349,"['G((!hmaster0 & hbusreq1) -> X(!(hbusreq1)))', 'G((!hmaster1 & hbusreq2) -> X(!(hbusreq2)))', 'G((hbusreq3 & !hmaster1) -> X(!(hbusreq3)))']",18.773211078019813,10.2191741730785,18.68734740104992,3,1415c9a1-8082-49f9-b1c1-9e667039db14,0,True,True,True,True,True,0.0878503619460389,0.17978395288810134,0.030537902028299868,0.05371886398643255,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
