Id,UniqueRefinement,IsSolution,NumVariables,ContainsAux,d1,d2,nummaxentropysccs,d3,NumAssumptions
5dcff83e-9349-406c-b289-6ac42a230a86,['G(F(obstacle_0 -> (!sideSense_0 -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))) & (sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))))))'],True,10,False,,,,,1.0
a803d257-a9d7-409a-a1d7-f4731cea0870,['G(obstacle_0 -> (X(obstacle_0) -> (!sideSense_0 -> (X(!(sideSense_0)) -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))) & (X(sideSense_0) -> (X(!(sideSense_1)) -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))))) & (sideSense_0 -> (X(!(sideSense_0)) -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))))) & (X(sideSense_0) -> (!sideSense_1 -> (X(!(sideSense_1)) -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))))))))'],True,11,False,,,,,1.0
89bd7565-3800-4aa9-920f-75e6e8da12da,['G(obstacle_0 -> (!sideSense_0 -> (!throttle_0 -> (!throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))) & (throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))) & (sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (!throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))) & (throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))))'],True,10,False,,,,,1.0
40f47b2e-8f53-4d82-b700-8aede5dc7867,"['G(obstacle_0 -> (X(obstacle_0) -> (!sideSense_0 -> (X(!(sideSense_0)) -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))))))', 'G(obstacle_0 -> (!sideSense_1 -> (!throttle_0 -> (!throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))) & (throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))']",True,11,False,,,,,2.0
48229340-6d00-4243-a734-96f349ca7f71,"['G(F(obstacle_0 -> (sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))))))', 'G(obstacle_0 -> (!sideSense_0 -> (!throttle_0 -> (!throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))) & (throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))']",True,10,False,,,,,2.0
a43669ef-bc2c-41f4-92c3-06402070abe4,"['G(obstacle_0 -> (!sideSense_0 -> (!throttle_0 -> (!throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))) & (throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))', 'G(obstacle_0 -> (X(obstacle_0) -> (sideSense_0 -> (X(sideSense_0) -> (!sideSense_1 -> (X(!(sideSense_1)) -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))))))))']",True,11,False,,,,,2.0
157d22bc-a7d0-43e6-b06e-85e131640b8b,"['G(obstacle_0 -> (!sideSense_0 -> (!throttle_0 -> (!throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))) & (throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))', 'G(obstacle_0 -> (sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (!throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))) & (throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))))']",True,10,False,,,,,2.0
6c366b96-363f-485a-a578-d8eac00d38e9,['G(F(obstacle_0 -> (!sideSense_0 -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))) & (sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))))))'],True,10,False,,,,,1.0
5198bcfa-9422-4825-ace7-71f4db031441,['G(obstacle_0 -> (X(obstacle_0) -> (!sideSense_0 -> (X(!(sideSense_0)) -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))) & (X(sideSense_0) -> (X(!(sideSense_1)) -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))))) & (sideSense_0 -> (X(!(sideSense_0)) -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))))) & (X(sideSense_0) -> (!sideSense_1 -> (X(!(sideSense_1)) -> (!throttle_0 -> (throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (!steer_0 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (steer_0 -> (!steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))))))))))'],True,11,False,,,,,1.0
a74c298b-c06c-4d86-b482-1f9990db4d4f,['G(obstacle_0 -> (!sideSense_0 -> (!throttle_0 -> (!throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))) & (throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))) & (sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (!throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))) & (throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))) & (throttle_0 -> (!throttle_1 -> (steer_0 -> (steer_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1))))) & (throttle_1 -> (!spec_b2f_0 -> (!spec_f2b_0 -> spec_f2b_1)))))))'],True,10,False,,,,,1.0
