Id,UniqueRefinement,IsSolution,NumVariables
2ebaa787-d1d0-4f24-a3cc-f4bd5ad3578c,"['G(F(!frontDistSense_0 -> (!backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded))))))', 'G(!frontDistSense_0 -> (backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))']",True,6.0
ed58a16a-766a-4605-afa4-b67668f02696,"['G(F(!frontDistSense_0 -> (!backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded))))))', 'G(!frontDistSense_0 -> (!backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (!eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))']",True,6.0
e178b22c-ad43-4de1-a4cd-b23dd907ef42,"['G(!frontDistSense_0 -> (backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))', 'G(!frontDistSense_0 -> (!backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))']",True,6.0
e7dd465e-798c-4b7e-8e65-a3b6ff464a35,"['G(!frontDistSense_0 -> (!backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (!eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))', 'G(!frontDistSense_0 -> (!backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))']",True,6.0
aa6f1c87-9d73-4438-8a42-9ee60e173aa5,"['G(!frontDistSense_0 -> (backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))', 'G(!frontDistSense_0 -> (!backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))']",True,6.0
81f24308-b3ec-4934-a48d-6f69b0e0a307,"['G(!frontDistSense_0 -> (!backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (!eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))', 'G(!frontDistSense_0 -> (!backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))']",True,6.0
ae912d16-24db-4c29-9bfc-de2eaf9b35b1,"['G(!frontDistSense_0 -> (X(!(frontDistSense_0)) -> (!backDistSense_0 -> (X(backDistSense_0) -> (isReady -> (X(isReady) -> (eNV_CONSTRAINT_0_respondsTo_responded -> (X(eNV_CONSTRAINT_0_respondsTo_responded) -> (!eNV_CONSTRAINT_1_respondsTo_responded -> (X(eNV_CONSTRAINT_1_respondsTo_responded) -> (eNV_CONSTRAINT_2_respondsTo_responded -> X(!(eNV_CONSTRAINT_2_respondsTo_responded)))))))))))))', 'G(!frontDistSense_0 -> (!backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))']",True,6.0
056e1988-d308-4bdc-8a2f-c00d5f551255,"['G(!frontDistSense_0 -> (X(!(frontDistSense_0)) -> (!backDistSense_0 -> (X(backDistSense_0) -> (isReady -> (X(isReady) -> (eNV_CONSTRAINT_0_respondsTo_responded -> (X(eNV_CONSTRAINT_0_respondsTo_responded) -> (!eNV_CONSTRAINT_1_respondsTo_responded -> (X(eNV_CONSTRAINT_1_respondsTo_responded) -> (eNV_CONSTRAINT_2_respondsTo_responded -> X(!(eNV_CONSTRAINT_2_respondsTo_responded)))))))))))))', 'G(!frontDistSense_0 -> (!backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))']",True,6.0
c6d57daa-ab57-4a61-b528-39afee84f3a7,"['G(!frontDistSense_0 -> (backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))', 'G(!frontDistSense_0 -> (!backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))']",True,6.0
88f2379e-4a40-4183-b885-d0e98712caa2,"['G(!frontDistSense_0 -> (!backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (!eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))', 'G(!frontDistSense_0 -> (!backDistSense_0 -> (isReady -> (eNV_CONSTRAINT_0_respondsTo_responded -> (eNV_CONSTRAINT_1_respondsTo_responded -> !eNV_CONSTRAINT_2_respondsTo_responded)))))']",True,6.0
