Id,UniqueRefinement,NumVariables
c9881798-2c7d-4f55-bfb5-31dd9a8b39a0,['G(!distSense_0 -> (!isReady -> eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))'],3
2097c689-e8d4-4da4-a697-22d77dabe8dc,['G(!distSense_0 -> isReady)'],2
426e253e-d209-4bcd-b40a-abffa0fe4cfb,['G(distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))'],3
d25829eb-2bdb-401c-82db-db7f40658b91,['G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))'],3
f9c3a943-08a4-4135-9518-6d8c07321e2c,['G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))'],3
fedde13b-7406-4fd6-bdc1-0150d4cc5ff8,['G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))'],3
56138ef7-7805-4fde-9d17-ef26c6d20e7d,['G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))'],3
17ea72d1-1f95-4a49-a5ec-b49d45f8a217,['G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))'],3
58631ae9-7bee-4dc0-80c3-d0c637f420b7,['G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))'],3
37ce8d9e-80e5-42b0-a8f3-086628bed8f2,['G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))'],3
eab2cb79-b688-4896-8b60-c414920d12e4,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> (!isReady -> eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
a7a9ba0d-8482-4db5-866d-13449a0960a6,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> isReady)']",3
e5f4284b-3471-4cae-baf6-fdff5b72aa7d,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
cdca9455-9e02-4bd1-bdd1-1dfbe2a1f20b,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
6bb22071-f6f1-47fd-9f4a-e52fcfdebbbf,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
6d33f750-8c7e-4995-874b-fc1ed4118d53,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(distSense_0 -> !eNV_CONSTRAINT_0_respondsTo_responded)']",3
3f313245-9b49-4eee-9d93-abd63b53bc86,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
1faea49d-8a45-4602-96e7-69d12e395de6,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
237e4b48-6aa1-4706-84c7-b5804672bb77,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(distSense_0 -> !eNV_CONSTRAINT_0_respondsTo_responded)']",3
1d89f8ef-e3e6-4681-902c-6c33e6f44722,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
c5a0f740-dc2c-4263-b218-83afc3a8226d,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
cb29c1e4-0418-4888-931d-44b446bea5f3,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(distSense_0 -> !eNV_CONSTRAINT_0_respondsTo_responded)']",3
e57adb4e-d2d5-4f11-94d0-cd5000fb12d8,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
57681e67-c34f-4041-b14b-a953684cc9be,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
352892f8-1bd5-4497-8ae3-3c8059a2da46,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
bc6eb7d1-7dc8-45ae-ad1a-ac3d52383e22,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
fdc1e34c-dacb-49cc-b834-29ef18c61c59,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
f4875f5c-36c5-493a-8eee-c8b0c2a7c47f,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
8f1e28c3-8d16-4569-a45f-f68d65af3e23,"['G(F(!distSense_0 -> isReady) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)))', 'G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
8a6ee1fb-82ac-468b-9d58-b18ba72ab04e,"['G(!distSense_0 -> (!isReady -> eNV_CONSTRAINT_0_respondsTo_responded)) & (distSense_0 -> (isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))', 'G(!distSense_0 -> (!isReady -> !eNV_CONSTRAINT_0_respondsTo_responded))']",3
