Id,UniqueRefinement,IsSolution
67330c41-a581-4516-8fcc-5fec54afdd31,"['G(F(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> !eNV_CONSTRAINT_0_respondsTo_responded))))))', 'G(F(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (!balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded)))))))']",True
83d4cf5c-deab-4d9a-93c1-2cb5cba417a9,"['G(F(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded)))))))', 'G(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (!balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded))))))']",True
9b50b5da-d4b9-481f-b398-90b0614b81c5,"['G(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded))))))', 'G(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (!balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded))))))']",True
18609c38-283f-46c5-9427-6c9d0c317c31,"['G(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded))))))', 'G(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (!balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded))))))']",True
3731d48e-9c3f-4df1-a61d-3c39ee95b80c,"['G(distSense_0 -> (X(distSense_0) -> (isReady -> (X(isReady) -> (!bluetoothCmd_0 -> (X(!(bluetoothCmd_0)) -> (!bluetoothCmd_1 -> (X(!(bluetoothCmd_1)) -> (!bluetoothCmd_2 -> (X(!(bluetoothCmd_2)) -> (balancerStatus_0 -> (X(balancerStatus_0) -> (eNV_CONSTRAINT_0_respondsTo_responded -> X(!(eNV_CONSTRAINT_0_respondsTo_responded)))))))))))))))', 'G(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (!balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded))))))']",True
549e18f7-d24d-414f-a5eb-21867fbdcc48,"['G(distSense_0 -> (X(distSense_0) -> (isReady -> (X(isReady) -> (!bluetoothCmd_0 -> (X(!(bluetoothCmd_0)) -> (!bluetoothCmd_1 -> (X(!(bluetoothCmd_1)) -> (!bluetoothCmd_2 -> (X(!(bluetoothCmd_2)) -> (balancerStatus_0 -> (X(balancerStatus_0) -> (eNV_CONSTRAINT_0_respondsTo_responded -> X(!(eNV_CONSTRAINT_0_respondsTo_responded)))))))))))))))', 'G(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (!balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded))))))']",True
864604e0-b57b-48fb-b173-8d36b25a6d79,"['G(F(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded)))))))', 'G(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (!balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded))))))']",True
85b2e12d-d56b-46fc-9516-9092b668fe7b,"['G(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded))))))', 'G(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (!balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded))))))']",True
a70d5da2-9ec6-4094-84ff-54697e4824ef,"['G(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded))))))', 'G(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (!balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded))))))']",True
8d0b069f-fe8b-40f5-8b99-72dd713af6f7,"['G(distSense_0 -> (X(distSense_0) -> (isReady -> (X(isReady) -> (!bluetoothCmd_0 -> (X(!(bluetoothCmd_0)) -> (!bluetoothCmd_1 -> (X(!(bluetoothCmd_1)) -> (!bluetoothCmd_2 -> (X(!(bluetoothCmd_2)) -> (balancerStatus_0 -> (X(balancerStatus_0) -> (eNV_CONSTRAINT_0_respondsTo_responded -> X(!(eNV_CONSTRAINT_0_respondsTo_responded)))))))))))))))', 'G(distSense_0 -> (isReady -> (!bluetoothCmd_0 -> (!bluetoothCmd_1 -> (!bluetoothCmd_2 -> (!balancerStatus_0 -> !eNV_CONSTRAINT_0_respondsTo_responded))))))']",True
