Id;UniqueRefinement;NumVariables;Timestamp;Length;Parent;NumChildren;IsRealizable;IsSatisfiable;IsSolution;TimeRealizabilityCheck;TimeSatisfiabilityCheck;TimeCounterstrategy;CounterstrategyNumStates;TimeRefine;TimeGenerationMethod
90208c13-b185-49a1-ba11-a52bcdbc8024;[];0;0.0037062649498693645;0;N/A;2;False;N/A;False;10.749388657975942;N/A;17.359935372020118;29;0.00020123296417295933;6.602073627000209;
e00a9539-78aa-41b5-90d1-6142c04212eb;['G(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_bot_0 & ack_ver_0))'];6;34.7584550929605;1;90208c13-b185-49a1-ba11-a52bcdbc8024;2;False;N/A;False;7.382647243037354;N/A;23.370324832038023;38;0.00010271096834912896;8.74075408099452;
ee46f2fc-6bb5-4f9b-994a-5566ef7d4a8e;['G((verMot_0 & spec_dropping & !ack_bot_0) -> X(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_bot_0 & ack_ver_0)))'];9;34.758486559963785;1;90208c13-b185-49a1-ba11-a52bcdbc8024;2;False;N/A;False;7.4872434040298685;N/A;19.400375764002092;32;8.9941022451967e-05;7.488578664022498;
7d751583-9584-47f9-b3d6-287b5ff17eb2;['G(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_bot_0 & ack_ver_0))', 'G((!sYS_CONSTRAINT_0_respondsTo_responded) -> X(!(!sYS_CONSTRAINT_0_respondsTo_responded)))'];9;74.271420370962;2;e00a9539-78aa-41b5-90d1-6142c04212eb;0;True;False;False;7.904258071968798;6.942477535980288;N/A;N/A;N/A;N/A;
16508b75-7edd-4dff-919f-5920b6254dd9;['G(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_bot_0 & ack_ver_0))', 'G(F(!(!sYS_CONSTRAINT_0_respondsTo_responded)))'];9;74.27145044395002;2;e00a9539-78aa-41b5-90d1-6142c04212eb;0;False;N/A;False;9.037753822980449;N/A;60.624122652981896;115;2.9098009690642357e-07;15.667284963012207;
426e85a5-b09b-4f0e-ab82-8856219d5800;['G((spec_dropping & verMot_0 & !spec_prevBotMotReturn) -> X(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_ver_0 & ack_bot_0)))', 'G((verMot_0 & spec_dropping & !ack_bot_0) -> X(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_bot_0 & ack_ver_0)))'];19;108.66961660597008;2;ee46f2fc-6bb5-4f9b-994a-5566ef7d4a8e;2;False;N/A;False;6.5701892240322195;N/A;24.086617014952935;38;0.00010892003774642944;7.241848525998648;
12d0ce58-6fa4-4483-8444-04d5148f1264;['G(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_ver_0 & ack_bot_0))', 'G((verMot_0 & spec_dropping & !ack_bot_0) -> X(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_bot_0 & ack_ver_0)))'];15;108.66964685998391;2;ee46f2fc-6bb5-4f9b-994a-5566ef7d4a8e;2;False;N/A;False;6.268673024023883;N/A;24.6079711150378;38;0.0001108190044760704;6.9183393429848365;
151c3431-eb28-4757-a6e4-e2b6cf0bbf48;['G((!sYS_CONSTRAINT_0_respondsTo_responded) -> X(!(!sYS_CONSTRAINT_0_respondsTo_responded)))', 'G((spec_dropping & verMot_0 & !spec_prevBotMotReturn) -> X(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_ver_0 & ack_bot_0)))', 'G((verMot_0 & spec_dropping & !ack_bot_0) -> X(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_bot_0 & ack_ver_0)))'];22;246.78949808498146;3;426e85a5-b09b-4f0e-ab82-8856219d5800;0;True;False;False;6.663111519999802;5.848651776963379;N/A;N/A;N/A;N/A;
4a795c88-4156-43fc-bca1-25be2e38e6ae;['G((spec_dropping & verMot_0 & !spec_prevBotMotReturn) -> X(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_ver_0 & ack_bot_0)))', 'G((verMot_0 & spec_dropping & !ack_bot_0) -> X(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_bot_0 & ack_ver_0)))', 'G(F(!(!sYS_CONSTRAINT_0_respondsTo_responded)))'];22;246.78953401499894;3;426e85a5-b09b-4f0e-ab82-8856219d5800;0;False;N/A;False;8.87923849397339;N/A;52.412214466021396;115;3.169989213347435e-07;12.631062978995033;
6b3e0505-7d83-485e-b63f-29a0727d38da;['G(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_ver_0 & ack_bot_0))', 'G((!sYS_CONSTRAINT_0_respondsTo_responded) -> X(!(!sYS_CONSTRAINT_0_respondsTo_responded)))', 'G((verMot_0 & spec_dropping & !ack_bot_0) -> X(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_bot_0 & ack_ver_0)))'];18;284.6052917459747;3;12d0ce58-6fa4-4483-8444-04d5148f1264;0;True;False;False;8.177498348988593;6.557181684998795;N/A;N/A;N/A;N/A;
a6eabd4c-83cc-43be-9c41-8bb682b3708d;['G(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_ver_0 & ack_bot_0))', 'G((verMot_0 & spec_dropping & !ack_bot_0) -> X(!(ack_hor_0 & pREV_aux_6 & pREV_aux_7 & ack_bot_0 & ack_ver_0)))', 'G(F(!(!sYS_CONSTRAINT_0_respondsTo_responded)))'];18;284.6053253659629;3;12d0ce58-6fa4-4483-8444-04d5148f1264;0;False;N/A;False;8.264256061054766;N/A;60.994732600986026;115;2.7602072805166245e-07;20.90084806102095;
