Id;UniqueRefinement;NumVariables;Timestamp;Length;Parent;NumChildren;IsRealizable;IsSatisfiable;IsSolution;TimeRealizabilityCheck;TimeSatisfiabilityCheck;TimeCounterstrategy;CounterstrategyNumStates;TimeRefine;TimeGenerationMethod
77ff1e4c-ccf2-44d7-a995-e0c700f6b6be;[];0;0.04448765597771853;0;N/A;2;False;N/A;False;7.733232844970189;N/A;10.582635726023;32;0.00017347600078210235;8.031094265985303;
787ed653-6a01-4a0a-b8c4-bd981abe7110;['G(!(ack_bot_0 & pREV_aux_5 & ack_hor_0 & ack_ver_0 & pREV_aux_4))'];6;26.43918233300792;1;77ff1e4c-ccf2-44d7-a995-e0c700f6b6be;1;False;N/A;False;7.982071319012903;N/A;14.408200595004018;35;6.241397932171822e-05;11.00452434795443;
f8a61c52-7c36-4a15-bd36-6e15c76afb49;['G((spec_dropping & verMot_0 & !ack_bot_0) -> X(!(ack_bot_0 & pREV_aux_5 & ack_hor_0 & ack_ver_0 & pREV_aux_4)))'];9;26.439211889985017;1;77ff1e4c-ccf2-44d7-a995-e0c700f6b6be;2;False;N/A;False;8.933187343995087;N/A;9.154708030051552;32;0.00010697700781747699;6.285017951973714;
a7243c5c-c00f-464f-bb8b-6aa7d3f4970f;['G(!(ack_bot_0 & pREV_aux_5 & ack_hor_0 & ack_ver_0 & pREV_aux_4))', 'G(F(!(!spec_state_seek_1 & spec_state_seek_0) & !(spec_state_seek_0 & !spec_state_seek_1)))'];10;59.85443024296546;2;787ed653-6a01-4a0a-b8c4-bd981abe7110;1;False;N/A;False;11.19291024300037;N/A;14.107169430004433;36;8.956302190199494e-05;10.15907104499638;
f93a2f90-0ea4-49e2-a33e-7dfd77b23782;['G(!(ack_bot_0 & pREV_aux_5 & ack_hor_0 & ack_ver_0 & pREV_aux_4))', 'G((spec_dropping & verMot_0 & !ack_bot_0) -> X(!(ack_bot_0 & pREV_aux_5 & ack_hor_0 & ack_ver_0 & pREV_aux_4)))'];15;84.25363968295278;2;f8a61c52-7c36-4a15-bd36-6e15c76afb49;1;False;N/A;False;9.561753479996696;N/A;13.449477393005509;35;9.788200259208679e-05;10.080042580026202;
610965a8-4f85-4475-bdf2-1f3237a8665d;['G((!spec_prevBotMotReturn & spec_dropping & verMot_0) -> X(!(ack_bot_0 & pREV_aux_5 & ack_hor_0 & ack_ver_0 & pREV_aux_4)))', 'G((spec_dropping & verMot_0 & !ack_bot_0) -> X(!(ack_bot_0 & pREV_aux_5 & ack_hor_0 & ack_ver_0 & pREV_aux_4)))'];19;84.25367850798648;2;f8a61c52-7c36-4a15-bd36-6e15c76afb49;1;False;N/A;False;9.09820198599482;N/A;10.303513987048063;35;8.66799964569509e-05;8.770789964008145;
bc076db1-f804-44c0-89ee-d494c13d932d;['FALSE', 'G(!(ack_bot_0 & pREV_aux_5 & ack_hor_0 & ack_ver_0 & pREV_aux_4))', 'G(F(!(!spec_state_seek_1 & spec_state_seek_0) & !(spec_state_seek_0 & !spec_state_seek_1)))'];11;119.72934590897057;3;a7243c5c-c00f-464f-bb8b-6aa7d3f4970f;0;True;False;False;10.480527234030887;7.885116834018845;N/A;N/A;N/A;N/A;
d3e91eb8-b8c8-4ae9-8aff-9662809c2113;['G(!(ack_bot_0 & pREV_aux_5 & ack_hor_0 & ack_ver_0 & pREV_aux_4))', 'G((spec_dropping & verMot_0 & !ack_bot_0) -> X(!(ack_bot_0 & pREV_aux_5 & ack_hor_0 & ack_ver_0 & pREV_aux_4)))', 'G(F(!(!spec_state_seek_1 & spec_state_seek_0) & !(spec_state_seek_0 & !spec_state_seek_1)))'];19;152.8407034020056;3;f93a2f90-0ea4-49e2-a33e-7dfd77b23782;1;False;N/A;False;7.044217271963134;N/A;13.037081257032696;36;9.391095954924822e-05;9.831955688947346;
69ca533e-ca07-459c-9568-fe3b0e208179;['G((!spec_prevBotMotReturn & spec_dropping & verMot_0) -> X(!(ack_bot_0 & pREV_aux_5 & ack_hor_0 & ack_ver_0 & pREV_aux_4)))', 'G((spec_dropping & verMot_0 & !ack_bot_0) -> X(!(ack_bot_0 & pREV_aux_5 & ack_hor_0 & ack_ver_0 & pREV_aux_4)))', 'G(F(!(!spec_state_seek_1 & spec_state_seek_0) & !(spec_state_seek_0 & !spec_state_seek_1)))'];23;181.02287057798821;3;610965a8-4f85-4475-bdf2-1f3237a8665d;1;False;N/A;False;8.695744864002336;N/A;11.214787028031424;36;0.00010087800910696387;9.809751408000011;
8c50b375-11c0-4a3a-a6f8-24065f2b1ef4;['FALSE', 'G(!(ack_bot_0 & pREV_aux_5 & ack_hor_0 & ack_ver_0 & pREV_aux_4))', 'G((spec_dropping & verMot_0 & !ack_bot_0) -> X(!(ack_bot_0 & pREV_aux_5 & ack_hor_0 & ack_ver_0 & pREV_aux_4)))', 'G(F(!(!spec_state_seek_1 & spec_state_seek_0) & !(spec_state_seek_0 & !spec_state_seek_1)))'];20;229.35804379795445;4;d3e91eb8-b8c8-4ae9-8aff-9662809c2113;0;True;False;False;7.469200401043054;6.566764419956598;N/A;N/A;N/A;N/A;
