Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables,ContainsAux,d1,d2,nummaxentropysccs,d3,NumAssumptions
1eb07164-3ecd-4da6-8d46-b00bfa92393d,[],0.0027290979924146,0,,8,False,,,False,1.391145614994457,,,4.923560619005002,3585.0,5.887598672416061e-05,0.3185688619996654,,False,,,,,
4e22c2aa-2196-4991-8b84-51d2ab1d6e1f,['G((!ack_ver_0 & !(detect_2 & detect_1 & detect_0) & !(!detect_2 & detect_1 & detect_0) & !color_0 & !ack_hor_0 & !color_1 & !(!color_2 & color_1 & color_0) & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !detect_0 & !ack_bot_0 & !speedButton_0 & !(color_2 & color_1 & color_0) & (spec_waiting_ack_hor_mot | ack_hor_0) & !detect_2 & !detect_1) -> X(!(!(color_2 & color_1 & color_0) & !detect_0 & !detect_2 & !speedButton_0 & !(!color_2 & color_1 & color_0) & ack_ver_0 & ack_bot_0 & !color_2 & ack_hor_0 & !(detect_2 & detect_1 & detect_0) & !(!detect_2 & detect_1 & detect_0) & !color_1 & !detect_1 & !color_0)))'],6.652002882998204,1,1eb07164-3ecd-4da6-8d46-b00bfa92393d,0,False,,,False,1.3972270700032825,,,3.156231773988111,3585.0,7.76999513618648e-07,0.7830850269965595,12,False,,,,,1.0
2b55247a-bf13-4834-b9c2-ae3f47734d72,['G((!(!detect_2 & detect_1 & detect_0) & !(detect_2 & detect_1 & detect_0) & !detect_1 & !ack_bot_0 & !(color_2 & color_1 & color_0) & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !ack_ver_0 & !detect_2 & !detect_0 & (spec_waiting_ack_hor_mot | ack_hor_0) & !(!color_2 & color_1 & color_0) & ack_hor_0 & !speedButton_0 & !color_0 & !color_2 & !color_1) -> X(!(ack_hor_0 & !color_2 & !detect_2 & !detect_0 & !(!detect_2 & detect_1 & detect_0) & ack_bot_0 & ack_ver_0 & !(color_2 & color_1 & color_0) & !color_0 & !speedButton_0 & !(detect_2 & detect_1 & detect_0) & !detect_1 & !(!color_2 & color_1 & color_0) & !color_1)))'],6.652012022997951,1,1eb07164-3ecd-4da6-8d46-b00bfa92393d,0,False,,,False,1.3219073430082062,,,4.231659373996081,3585.0,7.490016287192702e-07,0.7543873079994228,12,False,,,,,1.0
ec2da80b-804a-4ccf-87f3-0b821490edf9,['G((!detect_2 & !(!detect_2 & detect_1 & detect_0) & (spec_waiting_ack_hor_mot | ack_hor_0) & ack_bot_0 & ack_ver_0 & !color_2 & !detect_0 & !color_0 & !color_1 & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !(!color_2 & color_1 & color_0) & color_1 & ack_hor_0 & !detect_1 & !speedButton_0 & !(color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0)) -> X(!(!(!detect_2 & detect_1 & detect_0) & !(detect_2 & detect_1 & detect_0) & !detect_1 & !ack_bot_0 & !(color_2 & color_1 & color_0) & !ack_ver_0 & !detect_2 & !detect_0 & !(!color_2 & color_1 & color_0) & ack_hor_0 & !speedButton_0 & !color_0 & !color_2 & !color_1)))'],6.65201656499994,1,1eb07164-3ecd-4da6-8d46-b00bfa92393d,0,False,,,False,1.334001225011889,,,4.425040738002281,3585.0,9.049981599673628e-07,0.7567028869962087,12,False,,,,,1.0
b7fa38f8-8657-464e-8245-b7616006fa75,['G(!(!color_2 & !ack_bot_0 & !(color_2 & color_1 & color_0) & !color_0 & !detect_0 & !(!color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0) & !(!detect_2 & detect_1 & detect_0) & !ack_hor_0 & !detect_1 & !color_1 & !speedButton_0 & !ack_ver_0 & !detect_2))'],6.6520205620036,1,1eb07164-3ecd-4da6-8d46-b00bfa92393d,1,False,,,False,1.3593184240016851,,,5.09567565600446,3585.0,9.526300709694624e-05,0.1112629589915741,10,False,,,,,1.0
291d9c2e-ba98-441c-bc72-d24b8755608a,['G((!(color_2 & color_1 & color_0) & !detect_0 & !detect_2 & !speedButton_0 & !(!color_2 & color_1 & color_0) & ack_ver_0 & ack_bot_0 & !color_2 & (spec_waiting_ack_hor_mot | ack_hor_0) & ack_hor_0 & !(detect_2 & detect_1 & detect_0) & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !(!detect_2 & detect_1 & detect_0) & !color_1 & !detect_1 & !color_0) -> X(!(!color_2 & !ack_bot_0 & !(color_2 & color_1 & color_0) & !color_0 & !detect_0 & !(!color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0) & !(!detect_2 & detect_1 & detect_0) & !ack_hor_0 & !detect_1 & !color_1 & !speedButton_0 & !ack_ver_0 & !detect_2)))'],6.652024184004404,1,1eb07164-3ecd-4da6-8d46-b00bfa92393d,0,False,,,False,1.3073822160076816,,,4.311526015997515,3586.0,9.490031516179442e-07,0.8127430659951642,12,False,,,,,1.0
9ec3da9a-fa19-41fd-a8e9-7d8403a50d79,['G((!color_1 & !detect_1 & !color_2 & ack_hor_0 & ack_ver_0 & !color_0 & !(!detect_2 & detect_1 & detect_0) & !detect_2 & !detect_0 & !(!color_2 & color_1 & color_0) & !(color_2 & color_1 & color_0) & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !speedButton_0 & !(detect_2 & detect_1 & detect_0) & !ack_bot_0 & (spec_waiting_ack_hor_mot | ack_hor_0)) -> X(!(!ack_ver_0 & !(detect_2 & detect_1 & detect_0) & !(!detect_2 & detect_1 & detect_0) & !color_0 & !ack_hor_0 & !color_1 & !(!color_2 & color_1 & color_0) & !detect_0 & !ack_bot_0 & !speedButton_0 & !(color_2 & color_1 & color_0) & !detect_2 & !detect_1)))'],6.65202803700231,1,1eb07164-3ecd-4da6-8d46-b00bfa92393d,0,False,,,False,1.4498938449978596,,,5.361129905999405,3586.0,7.950002327561378e-07,0.7825715329963714,12,False,,,,,1.0
ee10f506-312e-44fe-9d70-b58873452b80,['!(!detect_2 & !(!detect_2 & detect_1 & detect_0) & ack_bot_0 & ack_ver_0 & !color_2 & !detect_0 & !color_0 & !color_1 & !(!color_2 & color_1 & color_0) & color_1 & ack_hor_0 & !detect_1 & !speedButton_0 & !(color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0))'],6.652031552002882,1,1eb07164-3ecd-4da6-8d46-b00bfa92393d,8,False,,,False,1.3876085099909687,,,5.041663420008263,3585.0,6.65769912302494e-05,0.3572139320021961,10,False,,,,,1.0
15cdf9d5-71e4-4a7a-b2bf-60fd8b064ae6,['G((ack_hor_0 & !color_2 & !detect_2 & !detect_0 & (spec_waiting_ack_hor_mot | ack_hor_0) & !(!detect_2 & detect_1 & detect_0) & ack_bot_0 & ack_ver_0 & !(color_2 & color_1 & color_0) & !color_0 & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !speedButton_0 & !(detect_2 & detect_1 & detect_0) & !detect_1 & !(!color_2 & color_1 & color_0) & !color_1) -> X(!(!color_1 & !detect_1 & !color_2 & ack_hor_0 & ack_ver_0 & !color_0 & !(!detect_2 & detect_1 & detect_0) & !detect_2 & !detect_0 & !(!color_2 & color_1 & color_0) & !(color_2 & color_1 & color_0) & !speedButton_0 & !(detect_2 & detect_1 & detect_0) & !ack_bot_0)))'],6.652034963000915,1,1eb07164-3ecd-4da6-8d46-b00bfa92393d,0,False,,,False,1.4130062949989224,,,4.5498710660031065,3585.0,8.889910532161593e-07,0.7459642659960082,12,False,,,,,1.0
ce8abd3a-cbe5-4a57-b515-922cf45fbfb0,"['FALSE', 'G(!(!color_2 & !ack_bot_0 & !(color_2 & color_1 & color_0) & !color_0 & !detect_0 & !(!color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0) & !(!detect_2 & detect_1 & detect_0) & !ack_hor_0 & !detect_1 & !color_1 & !speedButton_0 & !ack_ver_0 & !detect_2))']",31.43515125599515,2,b7fa38f8-8657-464e-8245-b7616006fa75,0,True,False,,False,1.504970490001142,1.271253995000734,,,,,,11,False,,,,,2.0
3378fbaa-0c34-47dc-a545-2a14a5972126,"['!(!detect_2 & !(!detect_2 & detect_1 & detect_0) & ack_bot_0 & ack_ver_0 & !color_2 & !detect_0 & !color_0 & !color_1 & !(!color_2 & color_1 & color_0) & color_1 & ack_hor_0 & !detect_1 & !speedButton_0 & !(color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0))', 'G((!ack_ver_0 & !(detect_2 & detect_1 & detect_0) & !(!detect_2 & detect_1 & detect_0) & !color_0 & !ack_hor_0 & !color_1 & !(!color_2 & color_1 & color_0) & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !detect_0 & !ack_bot_0 & !speedButton_0 & !(color_2 & color_1 & color_0) & (spec_waiting_ack_hor_mot | ack_hor_0) & !detect_2 & !detect_1) -> X(!(!speedButton_0 & !detect_1 & ack_bot_0 & !(detect_2 & detect_1 & detect_0) & ack_ver_0 & !(!color_2 & color_1 & color_0) & !(color_2 & color_1 & color_0) & ack_hor_0 & !color_0 & !detect_0 & !(!detect_2 & detect_1 & detect_0) & !detect_2 & !color_2 & !color_1)))']",52.27476321600261,2,ee10f506-312e-44fe-9d70-b58873452b80,0,False,,,False,1.314202720997855,,,3.237409619003301,3585.0,1.2829987099394202e-06,0.8235626250097994,12,False,,,,,2.0
a233e63d-8016-46cb-ba89-f1a6875fa040,"['!(!detect_2 & !(!detect_2 & detect_1 & detect_0) & ack_bot_0 & ack_ver_0 & !color_2 & !detect_0 & !color_0 & !color_1 & !(!color_2 & color_1 & color_0) & color_1 & ack_hor_0 & !detect_1 & !speedButton_0 & !(color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0))', 'G(!(!ack_bot_0 & !(color_2 & color_1 & color_0) & !color_0 & !detect_0 & !(!color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0) & !(!detect_2 & detect_1 & detect_0) & !ack_hor_0 & !detect_1 & !color_1 & !speedButton_0 & !ack_ver_0 & !detect_2))']",52.2747739799961,2,ee10f506-312e-44fe-9d70-b58873452b80,1,False,,,False,1.435762490000343,,,4.300096024002414,3585.0,8.059600077103823e-05,0.1045431530073983,10,False,,,,,2.0
e32b47df-e3a6-45e0-a679-1691d132f396,"['!(!detect_2 & !(!detect_2 & detect_1 & detect_0) & ack_bot_0 & ack_ver_0 & !color_2 & !detect_0 & !color_0 & !color_1 & !(!color_2 & color_1 & color_0) & color_1 & ack_hor_0 & !detect_1 & !speedButton_0 & !(color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0))', 'G((!(!detect_2 & detect_1 & detect_0) & !(detect_2 & detect_1 & detect_0) & !detect_1 & !ack_bot_0 & !(color_2 & color_1 & color_0) & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !ack_ver_0 & !detect_2 & !detect_0 & (spec_waiting_ack_hor_mot | ack_hor_0) & !(!color_2 & color_1 & color_0) & ack_hor_0 & !speedButton_0 & !color_0 & !color_2 & !color_1) -> X(!(ack_hor_0 & !color_2 & !detect_2 & !detect_0 & !(!detect_2 & detect_1 & detect_0) & ack_bot_0 & ack_ver_0 & !(color_2 & color_1 & color_0) & !color_0 & !speedButton_0 & !(detect_2 & detect_1 & detect_0) & !detect_1 & !(!color_2 & color_1 & color_0) & !color_1)))']",52.2747796199983,2,ee10f506-312e-44fe-9d70-b58873452b80,0,False,,,False,1.3103803329868242,,,3.932981474994449,3585.0,7.850030669942498e-07,0.7689642750046914,12,False,,,,,2.0
e3185359-3084-45c2-a136-35b2eda2daa7,"['!(!(!(detect_2 & detect_1 & detect_0) & !(color_2 & color_1 & color_0) & !speedButton_0 & !detect_1 & !(!color_2 & color_1 & color_0) & !color_1 & !color_0 & !detect_0 & !(!detect_2 & detect_1 & detect_0) & !detect_2 & ack_bot_0 & ack_ver_0 & !color_2 & color_1 & ack_hor_0) & !color_0 & !color_1 & ack_hor_0 & !(!color_2 & color_1 & color_0) & ack_ver_0 & !detect_0 & !(color_2 & color_1 & color_0) & ack_bot_0 & !(!detect_2 & detect_1 & detect_0) & !detect_1 & !(detect_2 & detect_1 & detect_0) & !color_2 & !speedButton_0 & color_1 & !detect_2)', '!(!detect_2 & !(!detect_2 & detect_1 & detect_0) & ack_bot_0 & ack_ver_0 & !color_2 & !detect_0 & !color_0 & !color_1 & !(!color_2 & color_1 & color_0) & color_1 & ack_hor_0 & !detect_1 & !speedButton_0 & !(color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0))']",52.27478355099447,2,ee10f506-312e-44fe-9d70-b58873452b80,8,False,,,False,1.40534884200315,,,4.852642255995306,3585.0,6.428199412766844e-05,0.4251412209996488,10,False,,,,,2.0
41d369b1-7ad3-4794-ba24-608893f7e046,"['!(!detect_2 & !(!detect_2 & detect_1 & detect_0) & ack_bot_0 & ack_ver_0 & !color_2 & !detect_0 & !color_0 & !color_1 & !(!color_2 & color_1 & color_0) & color_1 & ack_hor_0 & !detect_1 & !speedButton_0 & !(color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0))', 'G((!color_1 & !detect_1 & !color_2 & ack_hor_0 & ack_ver_0 & !color_0 & !(!detect_2 & detect_1 & detect_0) & !detect_2 & !detect_0 & !(!color_2 & color_1 & color_0) & !(color_2 & color_1 & color_0) & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !speedButton_0 & !(detect_2 & detect_1 & detect_0) & !ack_bot_0 & (spec_waiting_ack_hor_mot | ack_hor_0)) -> X(!(!ack_ver_0 & !(detect_2 & detect_1 & detect_0) & !(!detect_2 & detect_1 & detect_0) & !color_0 & !ack_hor_0 & !color_1 & !(!color_2 & color_1 & color_0) & !detect_0 & !ack_bot_0 & !speedButton_0 & !(color_2 & color_1 & color_0) & !detect_2 & !detect_1)))']",52.27478728999267,2,ee10f506-312e-44fe-9d70-b58873452b80,0,False,,,False,1.3942153829993913,,,5.2547162209957605,3586.0,1.1429947335273027e-06,0.8133482440025546,12,False,,,,,2.0
