Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
552a332c-b2bc-4c64-b390-e9833bb9ed62,[],0.0015168669633567333,0,N/A,5,False,N/A,False,1.28316408500541,N/A,1.2790921500418335,24,8.636398706585169e-05,1.325960102956742
7099dafd-c356-4f92-93e9-ec6fa96b62ce,['G(!(!hbusreq0 & !hburst0 & !hlock0 & !hready & !hburst1))'],3.901803278014995,1,552a332c-b2bc-4c64-b390-e9833bb9ed62,9,False,N/A,False,1.2224555079592392,N/A,1.3105844139354303,24,7.051194552332163e-05,1.3262885600561276
759c7c9e-7411-49da-a026-7bc6b24831d5,['G((!hbusreq0 & !hburst1 & !hlock0 & hready & decide & !hburst0) -> X(!(!hbusreq0 & hready & !hburst0 & !hburst1 & !hlock0)))'],3.9018207379849628,1,552a332c-b2bc-4c64-b390-e9833bb9ed62,6,False,N/A,False,1.246871385956183,N/A,1.2578750619431958,24,0.00012330396566540003,1.181827311986126
8c104004-ac8f-4dce-940f-6e9d6b6b1c70,['G((!hbusreq0 & decide & hready & !hburst0 & !hburst1 & !hlock0) -> X(!(!hbusreq0 & !hburst0 & !hlock0 & !hready & !hburst1)))'],3.9018287049839273,1,552a332c-b2bc-4c64-b390-e9833bb9ed62,6,False,N/A,False,1.2536570490337908,N/A,1.3293021640274674,25,0.0001254070084542036,1.198275696951896
5a9830b3-bedc-4d0d-8695-aefc5ef9cc1a,['G((!hbusreq0 & hlock0 & !hready & !hburst0 & !hburst1) -> X(!(!hbusreq0 & !hburst1 & !hlock0 & hready & !hburst0)))'],3.9018353410065174,1,552a332c-b2bc-4c64-b390-e9833bb9ed62,4,False,N/A,False,1.3447366319596767,N/A,1.377624090993777,24,0.00013170694001019,1.1549583689775318
ecac48e8-4bda-4cfd-b089-6f1b448de80d,['!(!hbusreq0 & hlock0 & !hready & !hburst0 & !hburst1)'],3.9018415219616145,1,552a332c-b2bc-4c64-b390-e9833bb9ed62,0,True,True,True,1.2121618610108271,1.246541591011919,N/A,N/A,N/A,N/A
18bca4aa-e7c0-41f3-b6ad-12ab00ab7d41,"['G(!(!hbusreq0 & !hburst0 & !hlock0 & !hready & !hburst1))', 'G((!(!hburst1 & !hready & !hlock0 & !hburst0 & !hbusreq0) & hgrant0 & hbusreq0 & !hburst0 & hready & !hburst1 & !hlock0 & !hlocked & !decide) -> X(!(!hbusreq0 & !hburst0 & !hlock0 & !(!hburst1 & !hready & !hlock0 & !hburst0 & !hbusreq0) & hburst1 & !hready)))']",7.769382681930438,2,7099dafd-c356-4f92-93e9-ec6fa96b62ce,6,False,N/A,False,1.2664033810142428,N/A,1.3270783310290426,25,0.000152861000970006,1.1856102329911664
c1dc456d-f6a5-4616-b370-1290e630410e,"['G(!(!hbusreq0 & !hburst0 & !hlock0 & !hready & !hburst1))', 'G((!(!hburst1 & !hready & !hlock0 & !hburst0 & !hbusreq0) & !hburst1 & !hlock0 & !hburst0 & !hbusreq0 & hready & !decide) -> X(!(!hburst0 & !(!hburst1 & !hready & !hlock0 & !hburst0 & !hbusreq0) & !hready & hlock0 & !hbusreq0 & !hburst1)))']",7.769393726950511,2,7099dafd-c356-4f92-93e9-ec6fa96b62ce,8,False,N/A,False,1.2929819819983095,N/A,1.2641610590508208,24,0.00017198000568896532,1.256123012979515
9acceadc-34b6-4f11-b6a9-e75ee1c30b0c,"['G(!(!hbusreq0 & !hburst0 & !hlock0 & !(!hburst1 & !hready & !hlock0 & !hburst0 & !hbusreq0) & hburst1 & !hready))', 'G(!(!hbusreq0 & !hburst0 & !hlock0 & !hready & !hburst1))']",7.7693985579535365,2,7099dafd-c356-4f92-93e9-ec6fa96b62ce,9,False,N/A,False,1.1794223609613255,N/A,1.3268480820115656,24,6.0985912568867207e-05,1.4587315059034154
ac246cf7-b1f4-4227-b0fc-da594a123fc3,"['G(!(!hbusreq0 & !hburst0 & !hlock0 & !hready & !hburst1))', 'G((!hburst0 & !hburst1 & !hlock0 & !decide & !hready & hbusreq0 & !(!hburst1 & !hready & !hlock0 & !hburst0 & !hbusreq0)) -> X(!(!hlock0 & !hburst1 & hready & !(!hburst1 & !hready & !hlock0 & !hburst0 & !hbusreq0) & !hburst0 & hbusreq0)))']",7.769402971025556,2,7099dafd-c356-4f92-93e9-ec6fa96b62ce,4,False,N/A,False,1.2769244919763878,N/A,1.2839268690440804,30,0.00014099490363150835,1.2124088970012963
f8987bf9-9c59-44b5-b7ce-6e0acccdb511,"['!(!(!hlock0 & !hburst0 & !hbusreq0 & !hready & !hburst1) & !hbusreq0 & hlock0 & !hready & !hburst0 & !hburst1)', 'G(!(!hbusreq0 & !hburst0 & !hlock0 & !hready & !hburst1))']",7.769406578037888,2,7099dafd-c356-4f92-93e9-ec6fa96b62ce,0,True,False,False,1.2181144980713725,1.1838990560499951,N/A,N/A,N/A,N/A
44dc955e-6940-4901-a58e-3514c93bfeaf,"['G(!(!hbusreq0 & !hburst0 & !hlock0 & !hready & !hburst1))', 'G((!hlock0 & !decide & !hburst1 & hready & !(!hburst1 & !hready & !hlock0 & !hburst0 & !hbusreq0) & !hburst0 & hbusreq0) -> X(!(!(!hburst1 & !hready & !hlock0 & !hburst0 & !hbusreq0) & !hburst0 & hbusreq0 & !hlock0 & !hburst1 & !hready)))']",7.769410451990552,2,7099dafd-c356-4f92-93e9-ec6fa96b62ce,4,False,N/A,False,1.1944579249247909,N/A,1.2100096669746563,26,0.00014436501078307629,1.1984050819883123
f0a244d5-42da-47e3-81b1-ad416a3ea5b6,"['G(!(!hbusreq0 & !hburst0 & !hlock0 & !hready & !hburst1))', 'G((!(!hlock0 & !hburst0 & !hbusreq0 & !hready & !hburst1) & !hbusreq0 & hlock0 & !hready & !hburst0 & !hburst1) -> X(!(!(!hburst1 & !hready & !hlock0 & !hburst0 & !hbusreq0) & !hburst1 & !hlock0 & !hburst0 & !hbusreq0 & hready)))']",7.769414214999415,2,7099dafd-c356-4f92-93e9-ec6fa96b62ce,4,False,N/A,False,1.2863453209865838,N/A,1.391236199066043,24,6.348500028252602e-05,1.1350497460225597
264711b4-4a0c-4c25-8a17-a2e158710023,"['G(!(!hbusreq0 & !hburst0 & !hlock0 & !hready & !hburst1))', 'G((!(!hburst1 & !hready & !hlock0 & !hburst0 & !hbusreq0) & !hburst0 & decide & hbusreq0 & !hlock0 & !hburst1 & !hready) -> X(!(!(!hburst1 & !hready & !hlock0 & !hburst0 & !hbusreq0) & hbusreq0 & !hburst0 & hready & !hburst1 & !hlock0)))']",7.769417883013375,2,7099dafd-c356-4f92-93e9-ec6fa96b62ce,4,False,N/A,False,1.2395739339990541,N/A,1.4237971369875595,30,0.0001377760199829936,1.178809980978258
cd16ba73-89c8-4513-8d1c-b77abc873d4b,"['G(!(!hbusreq0 & !hburst0 & !hlock0 & !hready & !hburst1))', 'G((!hburst0 & !(!hburst1 & !hready & !hlock0 & !hburst0 & !hbusreq0) & !hready & !decide & hlock0 & !hbusreq0 & !hburst1) -> X(!(!hburst0 & !hburst1 & !hlock0 & !hready & hbusreq0 & !(!hburst1 & !hready & !hlock0 & !hburst0 & !hbusreq0))))']",7.769422548008151,2,7099dafd-c356-4f92-93e9-ec6fa96b62ce,4,False,N/A,False,1.2102492660051212,N/A,1.458797948085703,26,0.00013625004794448614,1.2150938130216673
0198079c-ca59-4dd7-bd8a-ae2c5ddef30a,"['!(!hready & !hbusreq0 & hlock0)', 'G((!hbusreq0 & !hburst1 & !hlock0 & hready & decide & !hburst0) -> X(!(!hbusreq0 & hready & !hburst0 & !hburst1 & !hlock0)))']",11.463640782982111,2,759c7c9e-7411-49da-a026-7bc6b24831d5,0,True,True,True,1.2660334799438715,1.1419915580190718,N/A,N/A,N/A,N/A
eecc4e6b-c70b-46fa-92bc-597df3055072,"['G((!hbusreq0 & !hburst1 & !hlock0 & hready & decide & !hburst0) -> X(!(!hbusreq0 & hready & !hburst0 & !hburst1 & !hlock0)))', 'G((hready) -> X(!(!hburst1 & !hready)))']",11.463665753020905,2,759c7c9e-7411-49da-a026-7bc6b24831d5,4,False,N/A,False,1.223673433996737,N/A,1.2652329950360581,24,0.00013091706205159426,1.1772253779927269
