Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
9e237172-a042-44f0-9fb7-fabaea36e351,[],0.0021531620295718312,0,N/A,2,False,N/A,N/A,False,1.8796094610006548,N/A,N/A,1.383521933981683,2,5.0472968723624945e-05,0.03618685400579125
79a35648-654d-473c-a05c-5f65f98cda67,['G((!stateA1_0 & !stateA1_1 & !hmastlock) -> X(!(hburst0)))'],5.297600976016838,1,9e237172-a042-44f0-9fb7-fabaea36e351,2,False,N/A,N/A,False,2.3209895539912395,N/A,N/A,2.4641142489854246,243,6.176502211019397e-05,0.03701609297422692
161af77d-11ca-4682-8f1c-92703981ffa1,['G(!(hburst0))'],5.297612280002795,1,9e237172-a042-44f0-9fb7-fabaea36e351,1,False,N/A,N/A,False,2.195515419996809,N/A,N/A,1.670148950011935,2,8.113996591418982e-05,0.027530017017852515
88dce25f-9e74-4dc4-a520-025b0eda987b,"['G(!(hburst0))', 'G((!stateA1_0 & !stateA1_1 & !hmastlock) -> X(!(hburst0)))']",16.389215214003343,2,79a35648-654d-473c-a05c-5f65f98cda67,1,False,N/A,N/A,False,3.105552049994003,N/A,N/A,2.6231235780287534,243,7.610296597704291e-05,0.0306037999689579
d8d2bd85-106b-4bb9-b76b-84cfa66824ce,"['G((!stateA1_0 & !stateA1_1 & !hmastlock) -> X(!(hburst0)))', 'G((!stateA1_0 & hburst1 & !stateA1_1) -> X(!(hburst0)))']",16.38923082401743,2,79a35648-654d-473c-a05c-5f65f98cda67,2,False,N/A,N/A,False,3.4560637500253506,N/A,N/A,2.6047880640253425,293,8.488504681736231e-05,0.03539353399537504
a0fadfd9-78b5-4d17-9bbf-b7adb636d666,"['FALSE', 'G(!(hburst0))']",22.451829989033286,2,161af77d-11ca-4682-8f1c-92703981ffa1,0,True,False,N/A,False,1.8636679589981213,1.660623317991849,N/A,N/A,N/A,N/A,N/A
e94f0111-de46-4326-9aca-7a51c80aba3a,"['FALSE', 'G(!(hburst0))', 'G((!stateA1_0 & !stateA1_1 & !hmastlock) -> X(!(hburst0)))']",35.904695218021516,3,88dce25f-9e74-4dc4-a520-025b0eda987b,0,True,False,N/A,False,2.9130306350416504,1.8612589099793695,N/A,N/A,N/A,N/A,N/A
b1792c4e-5718-4be2-a247-74c118b02da6,"['G((!stateA1_0 & !stateA1_1 & !hmastlock) -> X(!(hburst0)))', 'G((!stateA1_0 & hburst1 & !stateA1_1) -> X(!(hburst0)))', 'G((hbusreq0 & hmaster0) -> X(!(hbusreq0)))']",53.41199837700697,3,d8d2bd85-106b-4bb9-b76b-84cfa66824ce,2,False,N/A,N/A,False,3.1509582070284523,N/A,N/A,3.0879498859867454,267,8.122297003865242e-05,0.046434811025392264
23cd7318-5281-4c4c-8897-78a97e71caa4,"['G((!stateA1_0 & !stateA1_1 & !hmastlock) -> X(!(hburst0)))', 'G((!stateA1_0 & hburst1 & !stateA1_1) -> X(!(hburst0)))', 'G(F(!(hbusreq0 & hmaster0)))']",53.41202256799443,3,d8d2bd85-106b-4bb9-b76b-84cfa66824ce,2,False,N/A,N/A,False,3.4693209580145776,N/A,N/A,4.289725640963297,329,8.832698222249746e-05,0.03475281997816637
58653afd-3295-4db5-a50f-ed43ba015a30,"['G((!stateA1_0 & !stateA1_1 & !hmastlock) -> X(!(hburst0)))', 'G((!stateA1_0 & hburst1 & !stateA1_1) -> X(!(hburst0)))', 'G((hbusreq0 & hmaster0) -> X(!(hbusreq0)))', 'G(F(!(hmaster0 & hready & !hgrant1 & !hmaster1)))']",82.97356681502424,4,b1792c4e-5718-4be2-a247-74c118b02da6,1,False,N/A,N/A,False,4.102489286044147,N/A,N/A,3.980216088995803,329,7.316900882869959e-05,0.03318074200069532
c9681407-f81c-4b48-a71f-97d7eab2a971,"['G((!stateA1_0 & !stateA1_1 & !hmastlock) -> X(!(hburst0)))', 'G((!stateA1_0 & hburst1 & !stateA1_1) -> X(!(hburst0)))', 'G((hbusreq0 & hmaster0) -> X(!(hbusreq0)))', 'G((hmaster0 & hready & !hgrant1 & !hmaster1) -> X(!(hready)))']",82.97359393001534,4,b1792c4e-5718-4be2-a247-74c118b02da6,1,False,N/A,N/A,False,2.9911150200059637,N/A,N/A,161.43660880601965,12628,7.111299782991409e-05,0.16915499896276742
8eb33db8-8274-4d85-9c5f-05d10a5e4bf3,"['G((!stateA1_0 & !stateA1_1 & !hmastlock) -> X(!(hburst0)))', 'G((!stateA1_0 & hburst1 & !stateA1_1) -> X(!(hburst0)))', 'G((hmaster1 & hbusreq1) -> X(!(hbusreq1)))', 'G(F(!(hbusreq0 & hmaster0)))']",106.19038346101297,4,23cd7318-5281-4c4c-8897-78a97e71caa4,2,False,N/A,N/A,False,5.996619933983311,N/A,N/A,1.9563664110028185,193,6.094801938161254e-05,0.04979234398342669
883f998e-015a-44d2-b590-23d43733e3f9,"['G((!stateA1_0 & !stateA1_1 & !hmastlock) -> X(!(hburst0)))', 'G((!stateA1_0 & hburst1 & !stateA1_1) -> X(!(hburst0)))', 'G(F(!(hbusreq0 & hmaster0)))', 'G(F(!(hmaster1 & hbusreq1)))']",106.19040888402378,4,23cd7318-5281-4c4c-8897-78a97e71caa4,2,False,N/A,N/A,False,4.861793524003588,N/A,N/A,2.035101735033095,193,6.496702553704381e-05,0.049975998990703374
