Id,UniqueRefinement,IsSolution,NumVariables
d02609b4-4832-41a8-a08d-2bdabaedc47c,['G(F(!isReady -> (bluetoothCmd=AUTO -> balancer!=STP)))'],True,5
d4286bb1-55c3-488f-8f15-28199c3d38bb,['G(!isReady -> (X(!(isReady)) -> (bluetoothCmd=AUTO -> (next(bluetoothCmd)=AUTO -> balancer!=STP))))'],True,6
8dcf66b5-40e4-42de-b644-cbfb6aa5ca98,['G(!isReady -> (bluetoothCmd=AUTO -> balancer=STP))'],True,5
b8a345ce-9a44-4a51-b191-4ad58b401d07,['G(F(!isReady -> (bluetoothCmd=AUTO -> balancer!=STP)))'],True,5
6ff4c804-d925-490d-aa62-c94979ca3bbd,['G(!isReady -> (X(!(isReady)) -> (bluetoothCmd=AUTO -> (next(bluetoothCmd)=AUTO -> balancer!=STP))))'],True,6
c4e453d1-d3a4-4d82-baaf-d6ac07364d2f,['G(!isReady -> (bluetoothCmd=AUTO -> balancer=STP))'],True,5
3bd549db-1032-4040-8880-98ef6be2e5cb,"['G(F(distSense=BLOCKED -> (!isReady -> (bluetoothCmd=AUTO -> balancer!=STP))))', 'G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> balancer=STP)))']",True,8
251c4dab-f072-4696-a42b-db05b0bdce5d,"['G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> balancer=STP)))', 'G(distSense=BLOCKED -> (next(distSense)=BLOCKED -> (!isReady -> (X(!(isReady)) -> (bluetoothCmd=AUTO -> (next(bluetoothCmd)=AUTO -> balancer!=STP))))))']",True,9
0f3bc5fc-3003-4319-84ad-bc387a82680d,"['G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> balancer=STP)))', 'G(distSense=BLOCKED -> (!isReady -> (bluetoothCmd=AUTO -> balancer=STP)))']",True,8
f427f65f-f42a-44cc-88c9-95658ea39ad6,"['G(F(distSense=BLOCKED -> (!isReady -> (bluetoothCmd=AUTO -> balancer!=STP))))', 'G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> balancer=STP)))']",True,8
ac60bbe7-a6ff-47f5-b3ec-2556d5ca5264,"['G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> balancer=STP)))', 'G(distSense=BLOCKED -> (next(distSense)=BLOCKED -> (!isReady -> (X(!(isReady)) -> (bluetoothCmd=AUTO -> (next(bluetoothCmd)=AUTO -> balancer!=STP))))))']",True,9
a7878e2b-936f-4a2d-928d-f96db70fedcd,"['G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> balancer=STP)))', 'G(distSense=BLOCKED -> (!isReady -> (bluetoothCmd=AUTO -> balancer=STP)))']",True,8
