Id,UniqueRefinement,IsSolution,NumVariables
b445f483-f23d-4c00-a213-e1225805a206,"['G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK)))))', 'G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=FELL -> (balancer=STP &  bluetoothStatus=FELL))))) & (distSense=BLOCKED -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP -> bluetoothStatus=OK)))))']",True,12
0c8c8d5c-3a4e-4abc-b3df-e1b96c22e8c0,['G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK)) & (balancerStatus=FELL -> (balancer=STP &  bluetoothStatus=FELL))))) & (distSense=BLOCKED -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK)))))'],True,12
7d33bbfc-d5e4-4d4b-b069-2a042e3e7ac4,['G(!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK))))'],True,8
9f36df7a-fe44-4cba-84f0-e2c03e77665c,"['G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK)) & (balancerStatus=FELL -> (balancer=STP &  bluetoothStatus=FELL)))))', 'G(distSense=BLOCKED -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK)))))']",True,12
cf89ede5-3456-4bcf-90a5-8fc434cbd2e2,['G(!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK))))'],True,8
54c0d132-52cf-4360-b3c1-b1ace18cca81,['G(!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK))))'],True,8
4a0e103a-e10b-4e7d-b797-dbba134c9ebd,"['G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK)) & (balancerStatus=FELL -> (balancer=STP &  bluetoothStatus=FELL)))))', 'G(distSense=BLOCKED -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK)))))']",True,12
ebb899c8-33e5-4d27-81c1-766a8ff98b19,"['G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK)))))', 'G(distSense=BLOCKED -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK)))))']",True,11
f6b814fd-6a84-4a12-b3b4-d19f2824b6c4,"['G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK)))))', 'G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=FELL -> (balancer=STP &  bluetoothStatus=FELL))))) & (distSense=BLOCKED -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK)))))']",True,12
f66025e5-daeb-4e17-bb2c-d4f19c45fa61,"['G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP &  bluetoothStatus=OK)))))', 'G(distSense=CLEAR -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=FELL -> (balancer=STP &  bluetoothStatus=FELL))))) & (distSense=BLOCKED -> (!isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> (balancer=STP -> bluetoothStatus=OK)) & (balancerStatus=FELL -> (balancer=STP &  bluetoothStatus=FELL)))))']",True,12
