Id,UniqueRefinement,IsSolution,NumVariables
e1f1e2c8-14c9-4ef6-810f-ad8f05d3d3e4,['G(F(!isReady -> balancer!=STP))'],True,3
9b01aaa0-b0d0-40e9-bdfe-495d0fb25b3e,['G(!isReady -> (X(!(isReady)) -> balancer!=STP))'],True,3
d4e44301-bd14-4e47-abcc-b85f1c1757a4,['G(!isReady -> balancer=STP)'],True,3
6ce0653c-5686-4b9d-b244-b0356c2a1286,['G(F(!isReady -> balancer!=STP))'],True,3
58b08469-3cbf-4a92-8324-42a15eb5813f,['G(!isReady -> (X(!(isReady)) -> balancer!=STP))'],True,3
0d68965c-a0b2-4a5c-8069-9517949a4189,['G(!isReady -> balancer=STP)'],True,3
1d145c29-56d3-43b3-a340-0db2c617f0b8,"['G(F(distSense=BLOCKED -> (!isReady -> balancer!=STP)))', 'G(distSense=CLEAR -> (!isReady -> balancer=STP))']",True,6
4e347cef-7676-4fc6-962d-f7f53ee36fcd,"['G(distSense=CLEAR -> (!isReady -> balancer=STP))', 'G(distSense=BLOCKED -> (next(distSense)=BLOCKED -> (!isReady -> (X(!(isReady)) -> balancer!=STP))))']",True,7
763db5ac-d877-48ca-9bf3-59fe5d94edd3,"['G(distSense=CLEAR -> (!isReady -> balancer=STP))', 'G(distSense=BLOCKED -> (!isReady -> balancer=STP))']",True,6
d06c3682-5103-4e5f-b161-5adab2a26f94,"['G(F(distSense=BLOCKED -> (!isReady -> balancer!=STP)))', 'G(distSense=CLEAR -> (!isReady -> balancer=STP))']",True,6
12440bdc-9110-4191-a16e-3987cbd3063e,"['G(distSense=CLEAR -> (!isReady -> balancer=STP))', 'G(distSense=BLOCKED -> (next(distSense)=BLOCKED -> (!isReady -> (X(!(isReady)) -> balancer!=STP))))']",True,7
141a5246-88ad-4348-9f58-d1d6e84ae9c0,"['G(distSense=CLEAR -> (!isReady -> balancer=STP))', 'G(distSense=BLOCKED -> (!isReady -> balancer=STP))']",True,6
