Id,UniqueRefinement,IsSolution,NumVariables
489b7a8a-1205-40c2-9e04-3312c334dbe0,['G(distSense=BLOCKED -> (isReady -> (bluetoothCmd=AUTO -> balancer!=FWD)))'],True,7
961a392f-35f1-47ab-ac51-a533e8e034b3,['G(F(distSense=BLOCKED -> (isReady -> (bluetoothCmd=AUTO -> balancer=FWD))))'],True,7
3e8eb11e-28e6-425c-8143-66140a0bcfcf,['G(distSense=BLOCKED -> (next(distSense)=BLOCKED -> (isReady -> (X(isReady) -> (bluetoothCmd=AUTO -> (next(bluetoothCmd)=AUTO -> balancer=FWD))))))'],True,8
fd590d45-cb81-4f64-9457-73ee6670e6cb,['G(distSense=BLOCKED -> (isReady -> (bluetoothCmd=AUTO -> balancer!=FWD)))'],True,7
51cc7b08-c813-441f-a737-a9f2b2622c03,['G(F(distSense=BLOCKED -> (isReady -> (bluetoothCmd=AUTO -> balancer=FWD))))'],True,7
5d93b02e-b6fb-4cdc-9a16-fb24ab023ac2,['G(distSense=BLOCKED -> (next(distSense)=BLOCKED -> (isReady -> (X(isReady) -> (bluetoothCmd=AUTO -> (next(bluetoothCmd)=AUTO -> balancer=FWD))))))'],True,8
83369c1b-4d22-48a6-9783-f608c1ec0716,['G(distSense=BLOCKED -> (isReady -> (bluetoothCmd=AUTO -> balancer!=FWD)))'],True,7
e021b7d6-7df2-49fb-9464-d8674e786707,"['G(F(distSense=BLOCKED -> (isReady -> (bluetoothCmd=AUTO -> (balancerStatus=FELL -> balancer=FWD)))))', 'G(distSense=BLOCKED -> (isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> balancer!=FWD))))']",True,10
b6473f96-7f7b-44a9-af65-94eb0ef3a339,"['G(distSense=BLOCKED -> (isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> balancer!=FWD))))', 'G(distSense=BLOCKED -> (next(distSense)=BLOCKED -> (isReady -> (X(isReady) -> (bluetoothCmd=AUTO -> (next(bluetoothCmd)=AUTO -> (balancerStatus=FELL -> (next(balancerStatus)=FELL -> balancer=FWD))))))))']",True,11
4d66b22d-481a-42b0-af01-4975ed14763b,"['G(distSense=BLOCKED -> (isReady -> (bluetoothCmd=AUTO -> (balancerStatus=OK -> balancer!=FWD))))', 'G(distSense=BLOCKED -> (isReady -> (bluetoothCmd=AUTO -> (balancerStatus=FELL -> balancer!=FWD))))']",True,10
