Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables,ContainsAux,d1,d2,nummaxentropysccs,d3,NumAssumptions
ee994531-eb7b-44b6-a099-28a07054921c,[],0.0020451780001167,0,,2,False,,,False,1.234984581999015,,,24.592870560009032,281.0,0.0001286559854634,0.0406097049999516,,False,,,,,
a74bb83f-fbaa-46a5-8b2c-34c389b62e5a,['G((!ack_hor_0) -> X(!(!ack_hor_0)))'],27.28064738897956,1,ee994531-eb7b-44b6-a099-28a07054921c,10,False,,,False,1.254019602027256,,,10.22897358101909,514.0,0.000120609998703,0.0878249750239774,1,False,,,,,1.0
4ce05adf-dab3-4578-b582-fd2555784f52,['G(F(!(!ack_hor_0)))'],27.280682019976663,1,ee994531-eb7b-44b6-a099-28a07054921c,1,False,,,False,1.2091011769953184,,,27.787324828008423,317.0,8.111799252219498e-05,0.0460463509953115,1,False,,,,,1.0
c59a2ed3-a67a-4b98-a627-c30bdb47c20d,"['G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!color_1 & !starting_pos_0 & !color_0 & color_2) -> X(!(!ack_hor_0 & !color_2)))']",40.59165626697359,2,a74bb83f-fbaa-46a5-8b2c-34c389b62e5a,11,False,,,False,1.2556349850201514,,,7.166075996996369,529.0,0.0001128140138462,0.0667182710021734,5,False,,,,,2.0
ed6d8fbf-375b-4040-960d-7d0034bd24bb,"['G((!ack_hor_0 & !color_2) -> X(!(!starting_pos_0 & color_2 & !color_0 & !color_1)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))']",40.59167688799789,2,a74bb83f-fbaa-46a5-8b2c-34c389b62e5a,11,False,,,False,1.3519102770078462,,,9.334717594989344,498.0,9.331799810752273e-05,0.0618861330149229,5,False,,,,,2.0
bfed3f60-759d-4337-86d3-8af9538332ca,"['G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!starting_pos_0 & color_2 & !color_0 & !color_1) -> X(!(!color_2 & !ack_hor_0)))']",40.59168436797336,2,a74bb83f-fbaa-46a5-8b2c-34c389b62e5a,9,False,,,False,1.201566799019929,,,7.20776488201227,529.0,8.595301187597215e-05,0.0615281150094233,5,False,,,,,2.0
7e95237f-8a24-491c-8b11-e83599672c06,"['!(!ack_hor_0)', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))']",40.59169041700079,2,a74bb83f-fbaa-46a5-8b2c-34c389b62e5a,9,False,,,False,1.3164835839997977,,,15.317349263001232,482.0,0.0001696870021987,0.0890085150022059,1,False,,,,,2.0
74da1949-ddd7-4adb-bbe7-553e89115a08,"['G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((color_2 & !color_0 & !color_1 & !starting_pos_0) -> X(!(!ack_hor_0 & !color_2)))']",40.591697821975686,2,a74bb83f-fbaa-46a5-8b2c-34c389b62e5a,12,False,,,False,1.3318570269912016,,,7.26672812900506,529.0,7.93430081102997e-05,0.124339014000725,5,False,,,,,2.0
9aaa69db-f67f-4712-a7ad-6c9cda8ade4f,"['G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!starting_pos_0 & color_2 & !color_0 & !color_1)))']",40.59170369498315,2,a74bb83f-fbaa-46a5-8b2c-34c389b62e5a,0,False,,,False,1.2188745370076504,,,239.5717464640038,4546.0,6.699992809444666e-07,0.0635297209955751,5,False,,,,,2.0
458705b5-d086-4af2-a979-519034eac8ee,"['G(!(!ack_hor_0 & !color_2))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))']",40.591710017994046,2,a74bb83f-fbaa-46a5-8b2c-34c389b62e5a,10,False,,,False,1.219059364986606,,,8.669819803995779,498.0,8.502299897372723e-05,0.0681023299985099,2,False,,,,,2.0
6fbfee81-9f33-42dd-a6e9-1234c201f368,"['G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!color_2 & !ack_hor_0) -> X(!(color_2 & !color_0 & !color_1 & !starting_pos_0)))']",40.591715775983175,2,a74bb83f-fbaa-46a5-8b2c-34c389b62e5a,11,False,,,False,1.2071543110068887,,,8.775736609997693,498.0,0.000104081002064,0.0650564260140527,5,False,,,,,2.0
b4a703d4-5c5e-4390-b007-7899e7c5d533,"['G((!ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!starting_pos_0 & color_2 & !color_0 & !color_1) -> X(!(!ack_hor_0)))']",40.59172129098442,2,a74bb83f-fbaa-46a5-8b2c-34c389b62e5a,0,False,,,False,1.2569344390067272,,,,,,,5,False,,,,,2.0
