Id,UniqueRefinement,IsSolution,NumVariables,ContainsAux,d1,d2,nummaxentropysccs,d3
0975e7af-be38-499c-8ed7-335e21cf3991,['G(F(!obstacle_0 -> (obstacle_1 -> (!sideSense_0 -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1)))) & (sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1))))))))'],True,,False,,,,
ffcd2dda-3ce2-4712-8643-28698ba2bff1,['G(!obstacle_0 -> (X(!(obstacle_0)) -> (obstacle_1 -> (X(obstacle_1) -> (!sideSense_0 -> (X(!(sideSense_0)) -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1)))) & (X(sideSense_0) -> (X(!(sideSense_1)) -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1)))))) & (sideSense_0 -> (X(!(sideSense_0)) -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1))))) & (X(sideSense_0) -> (!sideSense_1 -> (X(!(sideSense_1)) -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1)))))))))))'],True,,False,,,,
a26b094c-d75f-48d8-93ff-b3d5f7e093e1,['G(!obstacle_0 -> (obstacle_1 -> (!sideSense_0 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1)))) & (sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1)))))))'],True,,False,,,,
06e533fe-1f82-4a6a-a122-80973bb38f3f,"['G(!obstacle_0 -> (X(!(obstacle_0)) -> (obstacle_1 -> (X(obstacle_1) -> (!sideSense_0 -> (X(!(sideSense_0)) -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1)))))))))', 'G(!obstacle_0 -> (obstacle_1 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1))))))']",True,,False,,,,
73ed0120-68f7-4b9f-a3a5-03d3be6bf45e,"['G(F(!obstacle_0 -> (obstacle_1 -> (sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1))))))))', 'G(!obstacle_0 -> (obstacle_1 -> (!sideSense_0 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1))))))']",True,,False,,,,
467076cc-520e-4a1d-9118-1d226c5c3d3c,"['G(!obstacle_0 -> (obstacle_1 -> (!sideSense_0 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1))))))', 'G(!obstacle_0 -> (X(!(obstacle_0)) -> (obstacle_1 -> (X(obstacle_1) -> (sideSense_0 -> (X(sideSense_0) -> (!sideSense_1 -> (X(!(sideSense_1)) -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1)))))))))))']",True,,False,,,,
f178c5fe-d573-427c-a4d7-a08a57471de5,"['G(!obstacle_0 -> (obstacle_1 -> (!sideSense_0 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1))))))', 'G(!obstacle_0 -> (obstacle_1 -> (sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1)))))))']",True,,False,,,,
d985332f-1e24-4022-a66c-2d05c8fe17bc,"['G(F(!obstacle_0 -> (obstacle_1 -> (!sideSense_0 -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1)))))))', 'G(!obstacle_0 -> (obstacle_1 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1))))))']",True,,False,,,,
2deecf01-9fbe-414f-939e-ae63434ff804,"['G(!obstacle_0 -> (X(!(obstacle_0)) -> (obstacle_1 -> (X(obstacle_1) -> (!sideSense_0 -> (X(!(sideSense_0)) -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1)))))))))', 'G(!obstacle_0 -> (obstacle_1 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1))))))']",True,,False,,,,
4b112aee-34a8-4ca0-8271-74015ba199b8,"['G(F(!obstacle_0 -> (obstacle_1 -> (sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1))))))))', 'G(!obstacle_0 -> (obstacle_1 -> (!sideSense_0 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1))))))']",True,,False,,,,
c5dfbc49-9ebf-4aae-8de5-433d43debf4a,"['G(!obstacle_0 -> (obstacle_1 -> (!sideSense_0 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1))))))', 'G(!obstacle_0 -> (X(!(obstacle_0)) -> (obstacle_1 -> (X(obstacle_1) -> (sideSense_0 -> (X(sideSense_0) -> (!sideSense_1 -> (X(!(sideSense_1)) -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1)))))))))))']",True,,False,,,,
af108150-f59b-46b1-b8b6-a1bdaf5053ac,"['G(!obstacle_0 -> (obstacle_1 -> (!sideSense_0 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1))))))', 'G(!obstacle_0 -> (obstacle_1 -> (sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1)))))))']",True,,False,,,,
7908ef03-3bbe-45e3-b417-beb75553d94d,"['G(F(!obstacle_0 -> (obstacle_1 -> (!sideSense_0 -> (sideSense_1 -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1))))) & (sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1))))))))', 'G(!obstacle_0 -> (obstacle_1 -> (!sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1)))))))']",True,,False,,,,
41711e15-340c-451d-a96d-bda008064077,"['G(!obstacle_0 -> (obstacle_1 -> (!sideSense_0 -> (!sideSense_1 -> (!throttle_0 -> (throttle_1 &  (steer_0 -> !steer_1))) & (throttle_0 -> (!throttle_1 &  (steer_0 -> !steer_1)))))))', 'G(!obstacle_0 -> (X(!(obstacle_0)) -> (obstacle_1 -> (X(obstacle_1) -> (!sideSense_0 -> (X(!(sideSense_0)) -> (sideSense_1 -> (X(sideSense_1) -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1)))))) & (X(sideSense_0) -> (sideSense_1 -> (X(!(sideSense_1)) -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1))))))) & (sideSense_0 -> (X(!(sideSense_0)) -> (!sideSense_1 -> (X(sideSense_1) -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1)))))) & (X(sideSense_0) -> (!sideSense_1 -> (X(!(sideSense_1)) -> (!throttle_0 -> (throttle_1 -> (steer_0 &  steer_1))) & (throttle_0 -> (!throttle_1 -> (steer_0 &  steer_1)))))))))))']",True,,False,,,,
