Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables,ContainsAux,d1,d2,nummaxentropysccs,d3,NumAssumptions
7a88e6f2-a987-4dc0-85ca-6040ad400461,[],0.0021683489903807,0,,3,False,,,False,1.3711584099801255,,,1.4458504040376283,17.0,5.464901914820075e-05,0.0467687239870429,,False,,,,,
eb082518-cf9d-4c4e-aaf5-513865582c04,['G(!(!obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & !sideSense_0 & !sideSense_1 & obstacle_1))'],2.8767841039807536,1,7a88e6f2-a987-4dc0-85ca-6040ad400461,3,False,,,False,1.375057495024521,,,1.3841922389692627,17.0,5.765102105215192e-05,0.1087092700181528,4,False,,,,,1.0
02c238d0-34a4-4520-8176-6a0223d95efb,['G(F(!(steer_0 & !obstacle_0 & !throttle_0 & eNV_CONSTRAINT_0_respondsTo_responded & !steer_1 & !(obstacle_1 & obstacle_0) & throttle_1 & !(sideSense_1 & sideSense_0) & !sideSense_0 & !sideSense_1 & obstacle_1)))'],2.8767949249595404,1,7a88e6f2-a987-4dc0-85ca-6040ad400461,0,True,True,True,True,1.3649940440081991,1.3679956480045803,1.373326017986983,,,,,9,True,,,,,1.0
6727ab3a-e75b-4bea-aef8-9c8de0731d9b,['!(!obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & !sideSense_0 & !sideSense_1 & obstacle_1)'],2.8767994539812207,1,7a88e6f2-a987-4dc0-85ca-6040ad400461,1,False,,,False,1.363669842015952,,,1.3716269109863788,33.0,6.189901614561677e-05,0.0328938660095445,4,False,,,,,1.0
518d4cb4-933f-4427-b8a4-d3f9882b06c1,"['!(obstacle_1 & !(obstacle_1 & obstacle_0) & !(!sideSense_1 & !sideSense_0 & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1) & !obstacle_0 & !sideSense_0 & sideSense_1 & !(sideSense_1 & sideSense_0))', 'G(!(!obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & !sideSense_0 & !sideSense_1 & obstacle_1))']",5.751178762002382,2,eb082518-cf9d-4c4e-aaf5-513865582c04,1,False,,,False,1.3879325440502726,,,1.4184704090002924,33.0,6.528600351884961e-05,0.0318989820079878,4,False,,,,,2.0
34fde889-a92a-4e4f-a8df-2955ba0ccf5d,"['G(!(!obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & !sideSense_0 & !sideSense_1 & obstacle_1))', 'G(!(obstacle_1 & !(obstacle_1 & obstacle_0) & !(!sideSense_1 & !sideSense_0 & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1) & !obstacle_0 & !sideSense_0 & sideSense_1 & !(sideSense_1 & sideSense_0)))']",5.751191707968246,2,eb082518-cf9d-4c4e-aaf5-513865582c04,3,False,,,False,1.359857871022541,,,1.42568524798844,17.0,6.254902109503746e-05,0.1770920999697409,4,False,,,,,2.0
fe5548ac-c00d-4bfc-970f-7d9305cf0e47,"['G(!(!obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & !sideSense_0 & !sideSense_1 & obstacle_1))', 'G(F(!(obstacle_1 & eNV_CONSTRAINT_0_respondsTo_responded & !(obstacle_1 & obstacle_0) & !steer_1 & steer_0 & !throttle_1 & throttle_0 & !(!sideSense_1 & !sideSense_0 & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1) & !obstacle_0 & !sideSense_0 & sideSense_1 & !(sideSense_1 & sideSense_0))))']",5.751199839985929,2,eb082518-cf9d-4c4e-aaf5-513865582c04,0,True,True,True,True,1.3863206600071862,1.3584268089616671,1.3867358900024556,,,,,9,True,,,,,2.0
49a1919b-524f-43e9-9030-30f8807a973b,"['!(!obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & !sideSense_0 & !sideSense_1 & obstacle_1)', 'G(F(!(throttle_0)))']",12.637486990948672,2,6727ab3a-e75b-4bea-aef8-9c8de0731d9b,0,True,True,True,True,1.3802937609725632,1.240873126022052,1.3105969229945913,,,,,5,False,,,,,2.0
5255c74f-7747-4e6b-ab65-c29085df673f,"['!(obstacle_1 & !(obstacle_1 & obstacle_0) & !(!sideSense_1 & !sideSense_0 & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1) & !obstacle_0 & !sideSense_0 & sideSense_1 & !(sideSense_1 & sideSense_0))', 'G(!(!obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & !sideSense_0 & !sideSense_1 & obstacle_1))', 'G(F(!(throttle_1)))']",15.482183292973788,3,518d4cb4-933f-4427-b8a4-d3f9882b06c1,0,True,True,True,True,1.3554030689992942,1.4503520359867252,1.4281251869979317,,,,,5,False,,,,,3.0
290dd1f7-50d9-4888-a876-f5607e6e4245,"['G(!(!obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & !sideSense_0 & !sideSense_1 & obstacle_1))', 'G(!(obstacle_1 & !(obstacle_1 & obstacle_0) & !(!sideSense_1 & !sideSense_0 & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1) & !obstacle_0 & !sideSense_0 & sideSense_1 & !(sideSense_1 & sideSense_0)))', 'G(F(!(steer_0 & !throttle_0 & !obstacle_0 & sideSense_0 & !(!sideSense_1 & !sideSense_0 & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1) & !(!(!sideSense_1 & !sideSense_0 & !obstacle_0 & !(obstacle_1 & obstacle_0) & !(sideSense_1 & sideSense_0) & obstacle_1) & !(obstacle_1 & obstacle_0) & obstacle_1 & !obstacle_0 & !sideSense_0 & sideSense_1 & !(sideSense_1 & sideSense_0)) & eNV_CONSTRAINT_0_respondsTo_responded & !steer_1 & !(obstacle_1 & obstacle_0) & throttle_1 & !(sideSense_1 & sideSense_0) & !sideSense_1 & obstacle_1)))']",18.450910025974736,3,34fde889-a92a-4e4f-a8df-2955ba0ccf5d,0,True,True,True,True,1.3955148259992711,1.3534523219568655,1.3705213979701512,,,,,9,True,,,,,3.0
