Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables,ContainsAux,d1,d2,nummaxentropysccs,d3,NumAssumptions
8d1d9c30-7f22-4805-be01-16a59e655c9f,[],0.0021014629746787,0,,2,False,,,False,1.9080154499970376,,,1.622945085982792,9.0,6.496900459751487e-05,0.0475612640148028,,False,,,,,
31290c5e-5947-4b97-a539-9886a2990d3b,['!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0)'],5.410963316971902,1,8d1d9c30-7f22-4805-be01-16a59e655c9f,2,False,,,False,1.7654873710125685,,,1.520323836011812,9.0,5.530501948669553e-05,0.0365023050107993,3,False,,,,,1.0
0ace614f-a0d3-42a9-9d94-b393b7e3f527,['G(!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0))'],5.410977550956886,1,8d1d9c30-7f22-4805-be01-16a59e655c9f,2,False,,,False,1.8201041020220143,,,1.485037098987959,9.0,5.642999894917011e-05,0.0421742049511522,3,False,,,,,1.0
63496e46-cac7-4c03-8298-3222feec0629,"['!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0)', 'G(!(!color_1 & num_of_cubes_0 & !ack_ver_hor_0))']",10.839663722959813,2,31290c5e-5947-4b97-a539-9886a2990d3b,1,False,,,False,1.6572721639531665,,,2.099303911032621,65.0,6.42400118522346e-05,0.0435333980130963,4,False,,,,,2.0
84174c36-f52a-486e-a440-1c63de044531,"['!(!color_1 & num_of_cubes_0 & !ack_ver_hor_0)', '!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0)']",10.839676991978196,2,31290c5e-5947-4b97-a539-9886a2990d3b,1,False,,,False,1.6261909840395674,,,1.560464359994512,65.0,6.537704030051827e-05,0.0534951880108565,4,False,,,,,2.0
31393dab-9da7-4ae0-8f97-6fef0b2676a9,"['G(!(!color_1 & num_of_cubes_0 & !ack_ver_hor_0))', 'G(!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0))']",15.867674801964313,2,0ace614f-a0d3-42a9-9d94-b393b7e3f527,1,False,,,False,1.5852368450141512,,,2.5510735739953816,321.0,6.375298835337162e-05,0.0428099099663086,4,False,,,,,2.0
2db31c36-e75d-45ae-9a1c-645f34a95156,"['!(!color_1 & num_of_cubes_0 & !ack_ver_hor_0)', 'G(!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0))']",15.867687396996187,2,0ace614f-a0d3-42a9-9d94-b393b7e3f527,1,False,,,False,1.7697767280042171,,,2.169315823994112,65.0,5.953200161457062e-05,0.0405018120072782,4,False,,,,,2.0
b9fc382b-41ec-4d44-92fe-5a62b8a45513,"['!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0)', 'G(!(!color_1 & num_of_cubes_0 & !ack_ver_hor_0))', 'G(!(!haltButton_0))']",21.588985029957257,3,63496e46-cac7-4c03-8298-3222feec0629,1,False,,,False,1.85914762999164,,,2.424063438025769,65.0,7.995200576260686e-05,0.03631731698988,5,False,,,,,3.0
3086ef9a-8e84-4358-afd2-e9b165af6582,"['!(!color_1 & num_of_cubes_0 & !ack_ver_hor_0)', '!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0)', 'G(!(!color_2 & !ack_ver_hor_0 & num_of_cubes_0))']",26.56634290399961,3,84174c36-f52a-486e-a440-1c63de044531,1,False,,,False,1.795627803017851,,,1.9951819729758429,65.0,6.700499216094613e-05,0.0456931620137766,4,False,,,,,3.0
e281ddc1-9a92-4425-a8c5-988c52f4d8dc,"['G(!(!color_1 & num_of_cubes_0 & !ack_ver_hor_0))', 'G(!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0))', 'G(!(!haltButton_0))']",32.569119613966905,3,31393dab-9da7-4ae0-8f97-6fef0b2676a9,1,False,,,False,1.7885165470070206,,,2.9534628210240044,321.0,8.78180144354701e-05,0.0420156290056183,5,False,,,,,3.0
9ad5cf35-7e51-452c-b6db-9c61f393787e,"['!(!color_1 & num_of_cubes_0 & !ack_ver_hor_0)', 'G(!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0))', 'G(!(!haltButton_0))']",38.66294704197208,3,2db31c36-e75d-45ae-9a1c-645f34a95156,1,False,,,False,1.5610466999933124,,,1.9431777549907563,65.0,8.433201583102345e-05,0.0307381369639188,5,False,,,,,3.0
85314cad-550a-471d-88a8-f35a7043c6b8,"['!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0)', 'FALSE', 'G(!(!color_1 & num_of_cubes_0 & !ack_ver_hor_0))', 'G(!(!haltButton_0))']",44.916796646954026,4,b9fc382b-41ec-4d44-92fe-5a62b8a45513,0,True,False,,False,1.6109108790406026,1.4987705660169013,,,,,,6,False,,,,,4.0
a4e8e5c0-a17b-4b02-a898-fb1cf7e38c02,"['!(!color_1 & num_of_cubes_0 & !ack_ver_hor_0)', '!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0)', 'G(!(!color_2 & !ack_ver_hor_0 & num_of_cubes_0))', 'G(!(num_of_cubes_0 & !ack_ver_hor_0 & !color_1))']",50.73609734995989,4,3086ef9a-8e84-4358-afd2-e9b165af6582,1,False,,,False,1.561805959965568,,,2.677393027988728,321.0,5.162099841982126e-05,0.0669121289975009,4,False,,,,,4.0
6939ed6d-19fe-460a-87fd-60a03d321c23,"['FALSE', 'G(!(!color_1 & num_of_cubes_0 & !ack_ver_hor_0))', 'G(!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0))', 'G(!(!haltButton_0))']",57.60534050897695,4,e281ddc1-9a92-4425-a8c5-988c52f4d8dc,0,True,False,,False,1.5476890800055116,1.6286126749473624,,,,,,6,False,,,,,4.0
d0d37643-8ad5-44d5-ae2a-83a3c1c6d84e,"['!(!color_1 & num_of_cubes_0 & !ack_ver_hor_0)', 'FALSE', 'G(!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0))', 'G(!(!haltButton_0))']",62.91820769995684,4,9ad5cf35-7e51-452c-b6db-9c61f393787e,0,True,False,,False,1.6097034459817223,1.8485801159986293,,,,,,6,False,,,,,4.0
7ddc3f94-b777-4b05-803d-f92f253114b1,"['!(!color_1 & num_of_cubes_0 & !ack_ver_hor_0)', '!(!color_2 & num_of_cubes_0 & !ack_ver_hor_0)', 'G(!(!color_2 & !ack_ver_hor_0 & num_of_cubes_0))', 'G(!(detect_2 & atEdge_0 & !ack_ver_hor_0 & detect_0 & ((!detect_0 | !detect_1) | !detect_2)))', 'G(!(num_of_cubes_0 & !ack_ver_hor_0 & !color_1))']",72.21059825998964,5,a4e8e5c0-a17b-4b02-a898-fb1cf7e38c02,1,False,,,False,1.9182074520504104,,,2.4356286490219645,321.0,6.939796730875969e-05,0.0527738840319216,8,False,,,,,5.0
