Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
b39bb954-cc0c-4309-b8c3-f332de1a4b24,[],0.0005537830002140254,0,N/A,2,False,N/A,False,1.2299670950014843,N/A,1.1888596099997812,1,3.8452999433502555e-05,1.0586065749994304
48aec549-d0b3-43d7-a025-184e7083b5c7,['G(!(heading_2 & button_0))'],3.4820688129984774,1,b39bb954-cc0c-4309-b8c3-f332de1a4b24,2,False,N/A,False,1.1759312659996795,N/A,1.2094196260004537,1,4.48159989900887e-05,0.9939924490026897
41b2bac0-c2ee-44ef-a324-4137c388d702,['!(heading_2 & button_0)'],3.4820777099994302,1,b39bb954-cc0c-4309-b8c3-f332de1a4b24,2,False,N/A,False,1.206371902000683,N/A,1.303994783997041,1,4.2861000110860914e-05,1.0083605859981617
dfa21c84-7a66-49bf-a386-e94111269ba8,"['G(!(button_0 & heading_1))', 'G(!(heading_2 & button_0))']",6.86360866099858,2,48aec549-d0b3-43d7-a025-184e7083b5c7,2,False,N/A,False,1.26611899099953,N/A,1.2180430090011214,1,4.380300015327521e-05,1.0150207840015355
d9f83b90-fe6b-452d-bc6c-6384882530be,"['!(button_0 & heading_1)', 'G(!(heading_2 & button_0))']",6.863619220999681,2,48aec549-d0b3-43d7-a025-184e7083b5c7,2,False,N/A,False,1.232312919000833,N/A,1.420355351998296,1,7.636499867658131e-05,1.3173481400008313
7d545780-6b0d-4230-b850-8e2fdd199b54,"['!(heading_2 & button_0)', 'G(!(button_0 & heading_1))']",10.384479438998824,2,41b2bac0-c2ee-44ef-a324-4137c388d702,2,False,N/A,False,1.3676197889981268,N/A,1.2268511809998017,1,4.588699812302366e-05,1.0739375739976822
742e73ee-458e-4938-bfc7-59f452752fbe,"['!(button_0 & heading_1)', '!(heading_2 & button_0)']",10.384489046999079,2,41b2bac0-c2ee-44ef-a324-4137c388d702,2,False,N/A,False,1.219063565000397,N/A,1.2168082979987958,1,4.5296001189853996e-05,1.025036261002242
40bd151e-c65e-4178-9b31-10e6bbb1ec91,"['!(heading_0 & button_0)', 'G(!(button_0 & heading_1))', 'G(!(heading_2 & button_0))']",13.886001138998836,3,dfa21c84-7a66-49bf-a386-e94111269ba8,0,True,True,True,1.2110238979985297,1.2458170669997344,N/A,N/A,N/A,N/A
a401196a-0c1a-4ada-ae16-7eedf61fcc01,"['G(!(button_0 & heading_1))', 'G(!(heading_0 & button_0))', 'G(!(heading_2 & button_0))']",13.886011057998985,3,dfa21c84-7a66-49bf-a386-e94111269ba8,0,True,True,True,1.2213047410004947,1.2345632590004243,N/A,N/A,N/A,N/A
738eef0d-3318-43a6-a3dc-1d894f057a62,"['!(button_0 & heading_1)', '!(heading_0 & button_0)', 'G(!(heading_2 & button_0))']",17.85792931600008,3,d9f83b90-fe6b-452d-bc6c-6384882530be,0,True,True,True,1.216632967996702,1.2113977150002029,N/A,N/A,N/A,N/A
161883c5-e0c5-4937-b56a-0f106e2c1de8,"['!(button_0 & heading_1)', 'G(!(heading_0 & button_0))', 'G(!(heading_2 & button_0))']",17.85794976499892,3,d9f83b90-fe6b-452d-bc6c-6384882530be,0,True,True,True,1.2563248340011341,1.2233777859983093,N/A,N/A,N/A,N/A
fccbe343-0705-4e9c-b226-e857a534e3cf,"['!(heading_0 & button_0)', '!(heading_2 & button_0)', 'G(!(button_0 & heading_1))']",21.52870364899718,3,7d545780-6b0d-4230-b850-8e2fdd199b54,0,True,True,True,1.2130453860008856,1.2014491359987005,N/A,N/A,N/A,N/A
70804ae5-cf74-49f9-8ec1-3b3c83df58eb,"['!(heading_2 & button_0)', 'G(!(button_0 & heading_1))', 'G(!(heading_0 & button_0))']",21.52871778500048,3,7d545780-6b0d-4230-b850-8e2fdd199b54,0,True,True,True,1.2702745419992425,1.2555660789985268,N/A,N/A,N/A,N/A
d4ff5110-ebbb-4f9e-a8dc-3652053d53c6,"['!(button_0 & heading_1)', '!(heading_0 & button_0)', '!(heading_2 & button_0)']",24.99197431399807,3,742e73ee-458e-4938-bfc7-59f452752fbe,0,True,True,True,1.2451580289998674,1.275182183002471,N/A,N/A,N/A,N/A
63f63179-5511-4e4e-ac8a-adee08aeb19f,"['!(button_0 & heading_1)', '!(heading_2 & button_0)', 'G(!(heading_0 & button_0))']",24.99198423299822,3,742e73ee-458e-4938-bfc7-59f452752fbe,0,True,True,True,1.2204163940004946,1.235548311000457,N/A,N/A,N/A,N/A
