Id;UniqueRefinement;NumVariables;Timestamp;Length;Parent;NumChildren;IsRealizable;IsSatisfiable;IsSolution;TimeRealizabilityCheck;TimeSatisfiabilityCheck;TimeCounterstrategy;CounterstrategyNumStates;TimeRefine;TimeGenerationMethod
432f3245-737e-4f51-ab4e-570345e1f2d9;['G((!horMot_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G(F(!(horMot_0)))'];8;19.889072909980314;2;47f51ae1-2664-4ebb-9452-bf09d74706fc;0;True;True;True;1.0314600660058204;1.043866624997463;N/A;N/A;N/A;N/A;
b05382e5-6eab-4eb9-807c-b17bad3fd2c1;['G(!(!ack_bot_0 & !ack_hor_0))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];6;24.543417229986517;2;dc46e2f4-c781-4cde-979c-74584b90178e;0;True;True;True;1.0207311490084976;1.0353168050060049;N/A;N/A;N/A;N/A;
82abf61c-940d-4c69-a74b-c7e7fb30013e;['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];11;34.642181225004606;3;813df6ff-2392-49de-be73-77798dbfc4e4;0;True;True;True;0.9882908420113381;1.0116843830037396;N/A;N/A;N/A;N/A;
d2735aea-97f3-451a-9bd7-a3854ba1fa3c;['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];11;39.31413979898207;3;a06980f1-5e19-4bb3-8ff7-ce7279be5b07;0;True;True;True;1.0556797450117301;1.0311383079970255;N/A;N/A;N/A;N/A;
7a48da5e-1271-4582-94d6-4c708b0189e1;['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];11;44.034059036988765;3;06b37386-b7c5-4d2d-8dce-08fb27cd161f;0;True;True;True;1.0374900450115092;1.0269497680128552;N/A;N/A;N/A;N/A;
19cc321b-0a17-4c59-8fa9-2a808e07662d;['G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];11;50.97873540499131;3;43dd6368-3a94-42ce-9da6-a32fd30d10e4;0;True;True;True;0.9948096449952573;1.034850058000302;N/A;N/A;N/A;N/A;
5bbf967f-08fc-403a-ac52-9dcdb5ac82d0;['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];11;60.929779101978056;3;a9423de9-ede3-4d54-be79-1646b3e4c1c8;0;True;True;True;1.0606507539923768;1.0004915310128126;N/A;N/A;N/A;N/A;
6aeca628-8d48-41ef-8ef8-8c5760cacad3;['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];11;65.60780487998272;3;5f9ef2b0-ea48-4803-975d-9cf73e812e5f;0;True;True;True;1.0324176060094032;1.0395911280065775;N/A;N/A;N/A;N/A;
c1602078-7e08-471c-afe8-2794cf9e7a11;['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0 & !ack_bot_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];11;70.32318936599768;3;66f920b1-8e3e-4af4-8671-3c16d2c4b076;0;True;True;True;0.9974941399996169;0.9946245129976887;N/A;N/A;N/A;N/A;
ea587af4-20c8-4f0f-a002-3b28f9604f77;['G((!ack_bot_0 & !ack_hor_0) -> X(!(!ack_bot_0 & !ack_hor_0)))', 'G((!ack_hor_0 & !ack_bot_0) -> X(!(!ack_hor_0)))', 'G((!ack_hor_0) -> X(!(!ack_hor_0)))'];11;77.22483708997606;3;7dbdccd9-7e9a-4704-8391-1379f876768d;0;True;True;True;0.9668815509940032;1.0532553500088397;N/A;N/A;N/A;N/A;
