Id,UniqueRefinement,Timestamp,TimestampRealizabilityCheck,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
a4091654-8117-4a9c-8ac3-1afee757e0cd,[],0,0,0,N/A,3,False,N/A,N/A,False,0.7480511171743274,N/A,N/A,1.451659990940243,7,6.668316200375557e-05,0.038575055077672005
86502c7f-b7c9-4784-808e-2e39097da1a2,['G((!hmaster1 & hbusreq3) -> X(!(hbusreq3)))'],1.6179985417984426,2.087581606814638,1,a4091654-8117-4a9c-8ac3-1afee757e0cd,3,False,N/A,N/A,False,0.46261308481916785,N/A,N/A,1.195367582142353,7,7.781200110912323e-05,0.03975455299951136
b29d151f-faf5-4fa1-9bbe-f8ab8b705959,['G(F(!(hbusreq3 & !hmaster1) & !(!hmaster1 & hbusreq3)))'],1.6180095099844038,3.6838208558037877,1,a4091654-8117-4a9c-8ac3-1afee757e0cd,3,False,N/A,N/A,False,0.20383004215545952,N/A,N/A,2.4749433789402246,13,7.17539805918932e-05,0.038033728022128344
50524ca7-fa97-4a28-8709-651e46e9ab23,['G((hbusreq3 & !hmaster1) -> X(!(hbusreq3)))'],1.618016250897199,6.585512266959995,1,a4091654-8117-4a9c-8ac3-1afee757e0cd,2,False,N/A,N/A,False,0.1772000170312822,N/A,N/A,1.1854253557976335,7,6.989110261201859e-05,0.03728910000063479
af2f395e-9ba9-4156-9caa-efe3c06de5f8,"['G((!hmaster1 & hbusreq3) -> X(!(hbusreq3)))', 'G((hbusreq2 & !hmaster1) -> X(!(hbusreq2)))']",3.4732600799761713,8.106416502967477,2,86502c7f-b7c9-4784-808e-2e39097da1a2,3,False,N/A,N/A,False,0.17665458004921675,N/A,N/A,1.0815658220089972,7,7.758801802992821e-05,0.04105033306404948
0771122a-a5bb-46a1-aff8-e6fdcfef8e78,"['G((!hmaster1 & hbusreq3) -> X(!(hbusreq3)))', 'G(F(!(!hmaster1 & hbusreq2) & !(hbusreq2 & !hmaster1)))']",3.473274455871433,9.555746141821146,2,86502c7f-b7c9-4784-808e-2e39097da1a2,5,False,N/A,N/A,False,0.18412272003479302,N/A,N/A,2.235956347780302,13,0.0001287371851503849,0.04865863500162959
fa648904-2a68-4bd4-ba0e-ca61d52ccc2e,"['G((!hmaster1 & hbusreq2) -> X(!(hbusreq2)))', 'G((!hmaster1 & hbusreq3) -> X(!(hbusreq3)))']",3.4732822438236326,12.250825519906357,2,86502c7f-b7c9-4784-808e-2e39097da1a2,4,False,N/A,N/A,False,0.25364313111640513,N/A,N/A,1.1697833929210901,7,8.169305510818958e-05,0.042663977947086096
5b3e5b8f-7c0c-4ec4-9aa7-bd49f284bf90,"['G(F(!(hbusreq3 & !hmaster1) & !(!hmaster0 & hbusreq3)))', 'G(F(!(hbusreq3 & !hmaster1) & !(!hmaster1 & hbusreq3)))']",6.401687711011618,13.812577458797023,2,b29d151f-faf5-4fa1-9bbe-f8ab8b705959,3,False,N/A,N/A,False,0.21027089096605778,N/A,N/A,3.336758887860924,19,7.433909922838211e-05,0.042955008801072836
8040656c-7f68-4058-a9b3-d676ac5e1d1a,"['G((!hmaster0 & hbusreq3) -> X(!(hbusreq3)))', 'G(F(!(hbusreq3 & !hmaster1) & !(!hmaster1 & hbusreq3)))']",6.401700387941673,17.578611939912662,2,b29d151f-faf5-4fa1-9bbe-f8ab8b705959,3,False,N/A,N/A,False,0.1892083170823753,N/A,N/A,2.1998169738799334,13,7.873005233705044e-05,0.04271010891534388
eaf84aaf-4ce9-4fdb-8e64-c15a0e1552b4,"['G((hbusreq3 & !hmaster1) -> X(!(hbusreq3)))', 'G(F(!(hbusreq3 & !hmaster1) & !(!hmaster1 & hbusreq3)))']",6.401706764940172,20.17203665780835,2,b29d151f-faf5-4fa1-9bbe-f8ab8b705959,2,False,N/A,N/A,False,0.1977782011963427,N/A,N/A,2.189847036032006,13,6.956188008189201e-05,0.043644605902954936
31ee586e-a9f9-4813-bfc0-2f9663455f5b,"['G((hbusreq2 & !hmaster1) -> X(!(hbusreq2)))', 'G((hbusreq3 & !hmaster1) -> X(!(hbusreq3)))']",7.922830597963184,22.75191624998115,2,50524ca7-fa97-4a28-8709-651e46e9ab23,2,False,N/A,N/A,False,0.19981117895804346,N/A,N/A,1.1010591208469123,7,7.873098365962505e-05,0.04076928901486099
1b29d67c-5b4a-4e22-9518-e68e374427c0,"['G((hbusreq3 & !hmaster1) -> X(!(hbusreq3)))', 'G(F(!(hbusreq2 & !hmaster1)))']",7.922844419954345,24.225814717821777,2,50524ca7-fa97-4a28-8709-651e46e9ab23,3,False,N/A,N/A,False,0.22147779422812164,N/A,N/A,2.1187500620726496,13,7.678079418838024e-05,0.04570871195755899
