Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables,ContainsAux,d1,d2,nummaxentropysccs,d3
aad042f3-d9fb-4baf-9173-7dc2e7cc143b,[],0.0020923739648424,0,,8,False,,,False,1.7308060210198164,,,5.42948113597231,3585.0,7.191702025011182e-05,0.3273604090209119,,False,,,,
9f315cf4-6d39-49af-8fe3-127f2c64eb61,['G((!detect_1 & !speedButton_0 & color_1 & ack_bot_0 & !detect_0 & ack_ver_0 & (spec_waiting_ack_hor_mot | ack_hor_0) & !color_2 & !detect_2 & !(!detect_2 & detect_1 & detect_0) & !(!color_2 & color_1 & color_0) & !color_1 & ack_hor_0 & !color_0 & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !(detect_2 & detect_1 & detect_0) & !(color_2 & color_1 & color_0)) -> X(!(!(detect_2 & detect_1 & detect_0) & !(!detect_2 & detect_1 & detect_0) & !(!color_2 & color_1 & color_0) & !speedButton_0 & !color_1 & !detect_0 & !color_0 & !detect_1 & !ack_bot_0 & !(color_2 & color_1 & color_0) & !detect_2 & ack_hor_0 & !ack_ver_0 & !color_2)))'],7.505434762977529,1,aad042f3-d9fb-4baf-9173-7dc2e7cc143b,0,False,,,False,1.703766846039798,,,5.06013450800674,3585.0,1.234002411365509e-06,0.7522239739773795,,False,,,,
41ad760e-7504-41d3-861a-3fede35211fa,['G((!(detect_2 & detect_1 & detect_0) & !speedButton_0 & !detect_0 & !detect_1 & !ack_hor_0 & !(!detect_2 & detect_1 & detect_0) & !color_1 & !detect_2 & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !(color_2 & color_1 & color_0) & !color_0 & !ack_ver_0 & !ack_bot_0 & (spec_waiting_ack_hor_mot | ack_hor_0) & !(!color_2 & color_1 & color_0)) -> X(!(!detect_1 & !detect_2 & ack_hor_0 & !color_1 & !color_2 & !speedButton_0 & ack_ver_0 & !detect_0 & !color_0 & !(color_2 & color_1 & color_0) & !(!color_2 & color_1 & color_0) & ack_bot_0 & !(!detect_2 & detect_1 & detect_0) & !(detect_2 & detect_1 & detect_0))))'],7.505446169001516,1,aad042f3-d9fb-4baf-9173-7dc2e7cc143b,0,False,,,False,1.4208483420079574,,,3.334275014000013,3585.0,2.7404166758060455e-07,0.883841821050737,,False,,,,
042f79b3-6e4b-4c4d-b4b6-a53c6f2a0bf5,['G(!(!detect_2 & !color_1 & !speedButton_0 & !color_0 & !ack_hor_0 & !detect_1 & !ack_bot_0 & !(!detect_2 & detect_1 & detect_0) & !color_2 & !(!color_2 & color_1 & color_0) & !ack_ver_0 & !(color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0) & !detect_0))'],7.505451780976728,1,aad042f3-d9fb-4baf-9173-7dc2e7cc143b,1,False,,,False,1.597371350042522,,,5.163487178040668,3585.0,7.65930162742734e-05,0.1205777309951372,,False,,,,
22cf87cd-5b61-4cac-b450-25e6b7cbcbbf,['G((!(detect_2 & detect_1 & detect_0) & !(!detect_2 & detect_1 & detect_0) & !(!color_2 & color_1 & color_0) & !speedButton_0 & !color_1 & !detect_0 & !color_0 & !detect_1 & !ack_bot_0 & !(color_2 & color_1 & color_0) & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !detect_2 & ack_hor_0 & !ack_ver_0 & (spec_waiting_ack_hor_mot | ack_hor_0) & !color_2) -> X(!(!detect_2 & !(!color_2 & color_1 & color_0) & ack_ver_0 & !detect_1 & !color_2 & !(!detect_2 & detect_1 & detect_0) & !detect_0 & !(detect_2 & detect_1 & detect_0) & !speedButton_0 & ack_hor_0 & ack_bot_0 & !(color_2 & color_1 & color_0) & !color_1 & !color_0)))'],7.505456671002321,1,aad042f3-d9fb-4baf-9173-7dc2e7cc143b,0,False,,,False,1.7695369719876908,,,5.256886438000947,3585.0,3.040186129510403e-07,0.8345885029993951,,False,,,,
f571ea05-c989-419a-9d31-e783d016caad,['!(!detect_1 & !speedButton_0 & color_1 & ack_bot_0 & !detect_0 & ack_ver_0 & !color_2 & !detect_2 & !(!detect_2 & detect_1 & detect_0) & !(!color_2 & color_1 & color_0) & !color_1 & ack_hor_0 & !color_0 & !(detect_2 & detect_1 & detect_0) & !(color_2 & color_1 & color_0))'],7.50546142301755,1,aad042f3-d9fb-4baf-9173-7dc2e7cc143b,8,False,,,False,1.7794579889741726,,,5.345472442975733,3585.0,7.209600880742073e-05,0.3851827990147285,,False,,,,
d3edb08a-4b0b-48ab-a6d2-ada0861c0c8c,['G((!detect_1 & !detect_2 & ack_hor_0 & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !color_1 & !color_2 & !speedButton_0 & (spec_waiting_ack_hor_mot | ack_hor_0) & ack_ver_0 & !detect_0 & !color_0 & !(color_2 & color_1 & color_0) & !(!color_2 & color_1 & color_0) & ack_bot_0 & !(!detect_2 & detect_1 & detect_0) & !(detect_2 & detect_1 & detect_0)) -> X(!(!detect_2 & !color_1 & !speedButton_0 & !color_0 & !ack_hor_0 & !detect_1 & !ack_bot_0 & !(!detect_2 & detect_1 & detect_0) & !color_2 & !(!color_2 & color_1 & color_0) & !ack_ver_0 & !(color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0) & !detect_0)))'],7.505466284987051,1,aad042f3-d9fb-4baf-9173-7dc2e7cc143b,0,False,,,False,1.5077684089774266,,,4.82915577798849,3586.0,4.3195905163884163e-07,0.8660316499881446,,False,,,,
a85e7e42-cb0e-4fe3-807d-e4fa89d2713f,['G((!detect_2 & !(!color_2 & color_1 & color_0) & ack_ver_0 & !detect_1 & !color_2 & !(!detect_2 & detect_1 & detect_0) & (spec_waiting_ack_hor_mot | ack_hor_0) & !detect_0 & !(detect_2 & detect_1 & detect_0) & !speedButton_0 & ack_hor_0 & ack_bot_0 & !(color_2 & color_1 & color_0) & !color_1 & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !color_0) -> X(!(!detect_0 & !ack_bot_0 & ack_ver_0 & !color_0 & !speedButton_0 & !(!detect_2 & detect_1 & detect_0) & !detect_2 & !color_2 & !(!color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0) & !detect_1 & ack_hor_0 & !(color_2 & color_1 & color_0) & !color_1)))'],7.505471065989695,1,aad042f3-d9fb-4baf-9173-7dc2e7cc143b,0,False,,,False,1.472302442009095,,,4.853971780044958,3585.0,3.649620339274407e-07,0.7548937100218609,,False,,,,
8f1c5289-a240-403e-832e-dbe49082ae37,['G((!detect_0 & !ack_bot_0 & ack_ver_0 & !color_0 & !speedButton_0 & !(!detect_2 & detect_1 & detect_0) & !detect_2 & !color_2 & !(!color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0) & !detect_1 & ack_hor_0 & !(color_2 & color_1 & color_0) & (spec_waiting_ack_hor_mot | ack_hor_0) & ((ack_bot_0 & ack_hor_0 & ack_ver_0) | spec_dropping) & !color_1) -> X(!(!(detect_2 & detect_1 & detect_0) & !speedButton_0 & !detect_0 & !detect_1 & !ack_hor_0 & !(!detect_2 & detect_1 & detect_0) & !color_1 & !detect_2 & !(color_2 & color_1 & color_0) & !color_0 & !ack_ver_0 & !ack_bot_0 & !(!color_2 & color_1 & color_0))))'],7.505475890007801,1,aad042f3-d9fb-4baf-9173-7dc2e7cc143b,0,False,,,False,1.4491495999973267,,,5.7481748620048165,3586.0,5.080364644527435e-07,0.8400145830237307,,False,,,,
7fa66b73-7ef3-4880-ae89-168f4a8f06b0,"['FALSE', 'G(!(!detect_2 & !color_1 & !speedButton_0 & !color_0 & !ack_hor_0 & !detect_1 & !ack_bot_0 & !(!detect_2 & detect_1 & detect_0) & !color_2 & !(!color_2 & color_1 & color_0) & !ack_ver_0 & !(color_2 & color_1 & color_0) & !(detect_2 & detect_1 & detect_0) & !detect_0))']",27.56677854299778,2,042f79b3-6e4b-4c4d-b4b6-a53c6f2a0bf5,0,True,False,,False,1.595556287036743,1.4265898109879345,,,,,,,False,,,,
