Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
e3fc466c-46c1-4c2c-813c-1f5ba03b31b4,[],0.0023050589952617884,0,N/A,2,False,N/A,False,1.5548786770086735,N/A,1.5010375670390204,1,4.173099296167493e-05,1.299116017005872
0e6f6e69-910f-43d5-ad00-d635d1336d20,['!(heading_2 & button_0)'],4.370501355966553,1,e3fc466c-46c1-4c2c-813c-1f5ba03b31b4,2,False,N/A,False,1.543542326951865,N/A,1.501876690017525,1,4.9762020353227854e-05,1.3028295259573497
906125a1-748f-49eb-a6c7-c1382d78085e,['G(!(heading_2 & button_0))'],4.370510002947412,1,e3fc466c-46c1-4c2c-813c-1f5ba03b31b4,2,False,N/A,False,1.539476730977185,N/A,1.4531444119638763,1,0.00014845101395621896,1.3241875150124542
7582821e-41a5-4837-9cb9-efb0e861a084,"['!(heading_2 & button_0)', 'G(!(heading_1 & button_0))']",8.727084783953615,2,0e6f6e69-910f-43d5-ad00-d635d1336d20,2,False,N/A,False,1.5749360750196502,N/A,1.52574322395958,1,5.568598862737417e-05,1.3410901069873944
cad786d5-0c96-449d-b653-ce71c05ca448,"['!(heading_1 & button_0)', '!(heading_2 & button_0)']",8.727097455994226,2,0e6f6e69-910f-43d5-ad00-d635d1336d20,2,False,N/A,False,1.6332778520300053,N/A,1.6383148269960657,1,7.29559687897563e-05,1.399651831947267
70592a45-edf7-424d-82c5-b6cfff9c4dfe,"['G(!(heading_1 & button_0))', 'G(!(heading_2 & button_0))']",13.051153279957362,2,906125a1-748f-49eb-a6c7-c1382d78085e,2,False,N/A,False,1.6747496119933203,N/A,1.5426702199620195,1,3.5051023587584496e-05,1.3172553739859723
223d67f8-b4f3-4e84-bef8-150ffc792cff,"['!(heading_1 & button_0)', 'G(!(heading_2 & button_0))']",13.051194217987359,2,906125a1-748f-49eb-a6c7-c1382d78085e,2,False,N/A,False,1.4411564460024238,N/A,1.5233371289796196,1,5.534198135137558e-05,1.4110673390096053
b108e0c0-e87c-4ee7-b45f-991f9c96fc46,"['!(heading_0 & button_0)', '!(heading_2 & button_0)', 'G(!(heading_1 & button_0))']",17.504142392950598,3,7582821e-41a5-4837-9cb9-efb0e861a084,0,True,True,True,1.5030424399883486,1.5254155679722317,N/A,N/A,N/A,N/A
6ebd6478-3bff-4047-8d31-094932a67e1b,"['!(heading_2 & button_0)', 'G(!(heading_0 & button_0))', 'G(!(heading_1 & button_0))']",17.504154489957727,3,7582821e-41a5-4837-9cb9-efb0e861a084,0,True,True,True,1.5655424729920924,1.4979006869834848,N/A,N/A,N/A,N/A
d1b95768-2bc8-454b-a718-e39b90aa79f3,"['!(heading_0 & button_0)', '!(heading_1 & button_0)', '!(heading_2 & button_0)']",22.182896376005374,3,cad786d5-0c96-449d-b653-ce71c05ca448,0,True,True,True,1.5560922749573365,1.5005864859558642,N/A,N/A,N/A,N/A
75362b97-aae2-45db-9465-da6e478031cf,"['!(heading_1 & button_0)', '!(heading_2 & button_0)', 'G(!(heading_0 & button_0))']",22.182917147001717,3,cad786d5-0c96-449d-b653-ce71c05ca448,0,True,True,True,1.5098218160565011,1.442774336959701,N/A,N/A,N/A,N/A
b9e4e024-04bc-478b-b3f4-635ec01d4f87,"['!(heading_0 & button_0)', 'G(!(heading_1 & button_0))', 'G(!(heading_2 & button_0))']",26.72476201399695,3,70592a45-edf7-424d-82c5-b6cfff9c4dfe,0,True,True,True,1.5394788890262134,1.582375371013768,N/A,N/A,N/A,N/A
53901378-9d61-489c-8117-aa3b53c866f3,"['G(!(heading_0 & button_0))', 'G(!(heading_1 & button_0))', 'G(!(heading_2 & button_0))']",26.724771977984346,3,70592a45-edf7-424d-82c5-b6cfff9c4dfe,0,True,True,True,1.5011977669782937,1.5557188600068912,N/A,N/A,N/A,N/A
a65957f4-c50f-423a-b92e-7bd4dc4d52a0,"['!(heading_0 & button_0)', '!(heading_1 & button_0)', 'G(!(heading_2 & button_0))']",31.108464346965775,3,223d67f8-b4f3-4e84-bef8-150ffc792cff,0,True,True,True,1.5259638539864682,1.4790208089980297,N/A,N/A,N/A,N/A
f9ac04a2-dfaa-47aa-9ad7-199687104836,"['!(heading_1 & button_0)', 'G(!(heading_0 & button_0))', 'G(!(heading_2 & button_0))']",31.10847921296954,3,223d67f8-b4f3-4e84-bef8-150ffc792cff,0,True,True,True,1.4233630169765092,1.4784387089894153,N/A,N/A,N/A,N/A
