Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables
f63ea867-d843-4267-9dab-ac497fc453a5,[],0.0003003609999723,0,,2,False,,False,1.205736005998915,,1.2050732070001686,1.0,3.557699892553501e-05,1.005208066000705,0.0
3d0a2497-0dc4-41e1-8481-081dd9741b1c,['G(!(button_0 & heading_2))'],3.420142810999096,1,f63ea867-d843-4267-9dab-ac497fc453a5,2,False,,False,1.1665391149999778,,1.2496448769998096,1.0,3.642000046966132e-05,1.0533237759991607,2.0
3a3fd0fe-4a60-48da-8bbb-0ee36dc9e20a,['!(button_0 & heading_2)'],3.420151326999985,1,f63ea867-d843-4267-9dab-ac497fc453a5,2,False,,False,1.272969199999352,,1.223881194000569,1.0,3.8702999518136494e-05,1.0188465969986282,2.0
32212303-f8b5-4efc-9809-ab1db1c7326a,"['!(heading_1 & button_0)', 'G(!(button_0 & heading_2))']",6.891527046000192,2,3d0a2497-0dc4-41e1-8481-081dd9741b1c,2,False,,False,1.1879685929998232,,1.189579567000692,1.0,4.52860003861133e-05,1.0905209800002922,3.0
14d89e59-4bbc-4835-86ae-dd4ac6143a59,"['G(!(button_0 & heading_2))', 'G(!(heading_1 & button_0))']",6.891535451999516,2,3d0a2497-0dc4-41e1-8481-081dd9741b1c,2,False,,False,1.2289748370003508,,1.2028745629995683,1.0,4.407400047057308e-05,1.0312971619987366,3.0
cdb63cfe-f9d2-4ad8-bf71-e897c6f2b221,"['!(button_0 & heading_2)', '!(heading_1 & button_0)']",10.4091246400003,2,3a3fd0fe-4a60-48da-8bbb-0ee36dc9e20a,2,False,,False,1.2166947810001147,,1.2548258589995385,1.0,4.422400161274709e-05,1.0223021109995898,3.0
751c2dd2-56ad-4865-bc43-a0588374051e,"['!(button_0 & heading_2)', 'G(!(heading_1 & button_0))']",10.409133185999965,2,3a3fd0fe-4a60-48da-8bbb-0ee36dc9e20a,2,False,,False,1.1989869940007338,,1.2020949039997504,1.0,4.334200093580876e-05,1.077591029999894,3.0
0f6f3fcf-d894-4ded-8eb6-3826f83f5ab2,"['!(heading_1 & button_0)', 'G(!(button_0 & heading_0))', 'G(!(button_0 & heading_2))']",13.87928049599941,3,32212303-f8b5-4efc-9809-ab1db1c7326a,0,True,True,True,1.24147997900036,1.23220941100044,,,,,4.0
70077dcd-0f45-4c88-a8a9-c2cb1608051c,"['!(button_0 & heading_0)', '!(heading_1 & button_0)', 'G(!(button_0 & heading_2))']",13.87929375100066,3,32212303-f8b5-4efc-9809-ab1db1c7326a,0,True,True,True,1.2289797209996325,1.2452772289998393,,,,,4.0
491527f3-a8df-4125-9cd6-7b165e257ccf,"['G(!(button_0 & heading_0))', 'G(!(button_0 & heading_2))', 'G(!(heading_1 & button_0))']",17.344497996999053,3,14d89e59-4bbc-4835-86ae-dd4ac6143a59,0,True,True,True,1.2523995909996302,1.2367220779997297,,,,,4.0
1ab66d13-6df9-46fa-a1c6-8fc1bab25cb4,"['!(button_0 & heading_0)', 'G(!(button_0 & heading_2))', 'G(!(heading_1 & button_0))']",17.344511211998906,3,14d89e59-4bbc-4835-86ae-dd4ac6143a59,0,True,True,True,1.2472096530000272,1.2414506239983891,,,,,4.0
5f771115-2a6d-412c-8c6e-4b64e77fb19c,"['!(button_0 & heading_2)', '!(heading_1 & button_0)', 'G(!(button_0 & heading_0))']",20.840319467999507,3,cdb63cfe-f9d2-4ad8-bf71-e897c6f2b221,0,True,True,True,1.222749565000413,1.2254298709995055,,,,,4.0
fcd815cb-b011-4476-b4d2-034619eb7fbb,"['!(button_0 & heading_0)', '!(button_0 & heading_2)', '!(heading_1 & button_0)']",20.840330388999064,3,cdb63cfe-f9d2-4ad8-bf71-e897c6f2b221,0,True,True,True,1.1904058690015518,1.2323146529997755,,,,,4.0
01086e87-3a7a-48ba-b9da-bcf7ebcb3ee3,"['!(button_0 & heading_2)', 'G(!(button_0 & heading_0))', 'G(!(heading_1 & button_0))']",24.32106609999937,3,751c2dd2-56ad-4865-bc43-a0588374051e,0,True,True,True,1.2671409180002229,1.2487560600002323,,,,,4.0
7011c837-499e-4809-9526-66d0d147bb3b,"['!(button_0 & heading_0)', '!(button_0 & heading_2)', 'G(!(heading_1 & button_0))']",24.32107857299889,3,751c2dd2-56ad-4865-bc43-a0588374051e,0,True,True,True,1.2293930300002105,1.21101491599984,,,,,4.0
