Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables
5c096cd0-ca2e-4d80-b7c0-a85e59de623f,[],0.0022561800433322,0,,2,False,,False,1.5056698260013943,,1.3380069049890153,1.0,4.1884020902216434e-05,1.2650684000109322,0
9222dd37-5042-4d3b-933f-2e2badaa4cfc,['!(heading_2 & button_0)'],4.122332438011654,1,5c096cd0-ca2e-4d80-b7c0-a85e59de623f,2,False,,False,1.4916452640318312,,1.5031922350171951,1.0,8.318299660459161e-05,1.2954412290127948,2
35ea22ae-23b7-4ce5-be21-93c05b2d35ae,['G(!(heading_2 & button_0))'],4.122342203045264,1,5c096cd0-ca2e-4d80-b7c0-a85e59de623f,2,False,,False,1.5137443759595044,,1.52299544098787,1.0,5.946395685896277e-05,1.3700587499770336,2
848aa608-488e-4dbc-a7fb-886103e233d9,"['!(heading_1 & button_0)', '!(heading_2 & button_0)']",8.42066393600544,2,9222dd37-5042-4d3b-933f-2e2badaa4cfc,2,False,,False,1.4847046219510958,,1.4905076359864324,1.0,5.262601189315319e-05,1.2995823999517595,3
42dcb291-bb2d-4ac2-9404-16c631d2e956,"['!(heading_2 & button_0)', 'G(!(heading_1 & button_0))']",8.420686357014347,2,9222dd37-5042-4d3b-933f-2e2badaa4cfc,2,False,,False,1.5182704910403118,,1.5015225560055114,1.0,5.444302223622799e-05,1.2920463919872418,3
922a974e-ee68-4fc0-ab4a-ee45f28e09fd,"['!(heading_1 & button_0)', 'G(!(heading_2 & button_0))']",12.834958358027508,2,35ea22ae-23b7-4ce5-be21-93c05b2d35ae,2,False,,False,1.5312821950064972,,1.5625038690050133,1.0,4.246900789439678e-05,1.2944961790344678,3
c85e5494-85f6-45e4-b704-34f455c66f09,"['G(!(heading_1 & button_0))', 'G(!(heading_2 & button_0))']",12.834973790042568,2,35ea22ae-23b7-4ce5-be21-93c05b2d35ae,2,False,,False,1.5116593959974125,,1.5105811279499903,1.0,5.000102100893855e-05,1.33379080099985,3
819837a5-be27-450c-a2eb-22c6a7b010c0,"['!(heading_1 & button_0)', '!(heading_2 & button_0)', 'G(!(heading_0 & button_0))']",17.117571419046726,3,848aa608-488e-4dbc-a7fb-886103e233d9,0,True,True,True,1.5655724499956705,1.4823481810162775,,,,,4
c85ff6e5-024e-4765-a292-4989dccf5a1d,"['!(heading_0 & button_0)', '!(heading_1 & button_0)', '!(heading_2 & button_0)']",17.11758382403059,3,848aa608-488e-4dbc-a7fb-886103e233d9,0,True,True,True,1.5579233299940825,1.5652507179765962,,,,,4
b10c5255-603f-4f08-833c-f8bc96919c26,"['!(heading_2 & button_0)', 'G(!(heading_0 & button_0))', 'G(!(heading_1 & button_0))']",21.43729717103997,3,42dcb291-bb2d-4ac2-9404-16c631d2e956,0,True,True,True,1.4934657929698003,1.5284813010366634,,,,,4
0bb5af8e-e4a6-4ecf-b67a-48e4ba8989d5,"['!(heading_0 & button_0)', '!(heading_2 & button_0)', 'G(!(heading_1 & button_0))']",21.437312224006742,3,42dcb291-bb2d-4ac2-9404-16c631d2e956,0,True,True,True,1.5021735389600508,1.495611721999012,,,,,4
17e6402b-ecad-4fbe-bc5b-c66dae2e0faa,"['!(heading_1 & button_0)', 'G(!(heading_0 & button_0))', 'G(!(heading_2 & button_0))']",25.832769645028748,3,922a974e-ee68-4fc0-ab4a-ee45f28e09fd,0,True,True,True,1.5173315659631044,1.5948662320151925,,,,,4
9b66f2f0-e45d-46f1-bf24-0d813003d9dc,"['!(heading_0 & button_0)', '!(heading_1 & button_0)', 'G(!(heading_2 & button_0))']",25.832784674013965,3,922a974e-ee68-4fc0-ab4a-ee45f28e09fd,0,True,True,True,1.512760360026732,1.517209431971423,,,,,4
cf05a6cc-2929-4851-b02c-7ceca1c33231,"['G(!(heading_0 & button_0))', 'G(!(heading_1 & button_0))', 'G(!(heading_2 & button_0))']",30.19582482799888,3,c85e5494-85f6-45e4-b704-34f455c66f09,0,True,True,True,1.5231829970143735,1.5630825479747728,,,,,4
a4207797-de8d-401f-bdb1-eee3894993f2,"['!(heading_0 & button_0)', 'G(!(heading_1 & button_0))', 'G(!(heading_2 & button_0))']",30.19583679403877,3,c85e5494-85f6-45e4-b704-34f455c66f09,0,True,True,True,1.4872165879933164,1.5398154970025644,,,,,4
