Id,Refinement,ElapsedTime,Timestamp,TimestampRealizabilityCheck,Length,Parent,NumChildren,IsYSat,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeYSatCheck,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,InterpolantComputed,InterpolantIsFalse,NonStateSeparable,NoInterpolant,NumStateComponents,NumNonIoSeparable
7b348e26-f12d-457e-a348-39bac8efe382,[],0.8831842030049302,0,0,0,N/A,9,True,False,N/A,N/A,False,0.03116224700352177,0.567391199991107,N/A,N/A,0.556395990002784,113,0.00017024800763465464,0.2738568579952698,True,N/A,N/A,N/A,8,0
80b57bdc-9c2c-43dd-bd41-844fea827ba3,['G((((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & bluetoothCmd_0 & bluetoothCmd_2 & !frontDistSense_0) -> X(!(bluetoothCmd_2 & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & bluetoothCmd_0)))'],1.580158326003584,0.881279014996835,0.99379532400053,1,7b348e26-f12d-457e-a348-39bac8efe382,8,True,False,N/A,N/A,False,0.06209241598844528,0.043066165992058814,N/A,N/A,0.38506691899965517,93,0.00029858900234103203,0.1418659939954523,True,N/A,N/A,N/A,7,0
2680d8c8-50f0-4342-8eec-e6077dba1457,['G((bluetoothCmd_0 & bluetoothCmd_2 & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & balancer_0) -> X(!(((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & bluetoothCmd_0 & bluetoothCmd_2)))'],1.722813820000738,0.8813005830015754,1.6792044710018672,1,7b348e26-f12d-457e-a348-39bac8efe382,0,True,True,True,False,True,0.05937068400089629,0.03361091199622024,0.023080427999957465,0.018647764998604544,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
7bd6b425-962b-4a60-b3d5-35c8889631cf,['G((bluetoothCmd_2 & bluetoothCmd_0 & balancer_1 & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2)) -> X(!(bluetoothCmd_0 & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & bluetoothCmd_2)))'],1.8394651870039525,0.8813127739995252,1.8060207730013644,1,7b348e26-f12d-457e-a348-39bac8efe382,0,True,True,True,False,True,0.05370402098924387,0.02390008300426416,0.01568730900180526,0.015600693004671484,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
dc9a64aa-fe95-456f-9b8c-224eca9d5d6a,['G((bluetoothCmd_0 & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & balancer_0 & bluetoothCmd_2) -> X(!(((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & bluetoothCmd_0 & bluetoothCmd_2)))'],2.016352200997062,0.8813236440037144,1.904769535001833,1,7b348e26-f12d-457e-a348-39bac8efe382,0,True,True,True,False,True,0.044826755998656154,0.014341895992401987,0.013631036999868229,0.0772586980019696,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
33b3dba5-caf8-4935-944d-95c9fdd9ecc6,['G((bluetoothCmd_0 & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & balancer_0 & bluetoothCmd_2) -> X(!(bluetoothCmd_0 & bluetoothCmd_2 & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2))))'],2.087819916996523,0.8813334860024042,2.066650541004492,1,7b348e26-f12d-457e-a348-39bac8efe382,0,True,True,True,False,True,0.032681999990018085,0.011928656007512473,0.010104583998327143,0.009432494000066072,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
cedb9970-8464-4d25-90e1-90b77a48ec6b,['G((balancer_1 & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & bluetoothCmd_0 & bluetoothCmd_2) -> X(!(bluetoothCmd_0 & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & bluetoothCmd_2)))'],2.1829683700052556,0.8813440070080105,2.1512931780016515,1,7b348e26-f12d-457e-a348-39bac8efe382,0,True,True,True,False,True,0.03847364700050093,0.018278666990227066,0.013834418990882114,0.015659715005313046,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
0214a834-30ea-4dbb-9d50-886ec13a24ca,['G((bluetoothCmd_2 & eNV_CONSTRAINT_1_respondsTo_responded & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & balancer_0 & bluetoothCmd_0) -> X(!(bluetoothCmd_2 & bluetoothCmd_0 & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2))))'],2.2779094590077875,0.8813555649976479,2.247248925996246,1,7b348e26-f12d-457e-a348-39bac8efe382,0,True,True,True,False,True,0.035791603004327044,0.02103530000022147,0.014019078007549979,0.01476616300351452,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A
a89ee03f-1d91-4618-b233-2095f43219d8,['G(F(!(((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & bluetoothCmd_0 & bluetoothCmd_2 & !frontDistSense_0) & !(bluetoothCmd_2 & eNV_CONSTRAINT_1_respondsTo_responded & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & balancer_0 & bluetoothCmd_0) & !(bluetoothCmd_2 & bluetoothCmd_0 & balancer_1 & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2)) & !(((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & bluetoothCmd_0 & bluetoothCmd_2 & balancer_1) & !(balancer_1 & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & bluetoothCmd_0 & bluetoothCmd_2) & !(bluetoothCmd_0 & bluetoothCmd_2 & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & balancer_0) & !(bluetoothCmd_0 & ((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & balancer_0 & bluetoothCmd_2)))'],2.87402803900477,0.8813659010047559,2.3451834650040837,1,7b348e26-f12d-457e-a348-39bac8efe382,1,True,False,N/A,N/A,False,0.03903233099845238,0.02230042799783405,N/A,N/A,0.3927358240034664,133,0.00019667099695652723,0.09673300899157766,True,True,N/A,N/A,N/A,N/A
f2f37b69-3ed4-4ff9-8477-cb058fd8e5cf,['G((((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & bluetoothCmd_0 & bluetoothCmd_2 & balancer_1) -> X(!(((!bluetoothCmd_0 | !bluetoothCmd_1) | !bluetoothCmd_2) & bluetoothCmd_0 & bluetoothCmd_2 & !frontDistSense_0)))'],3.8343550730060088,0.8813781869976083,2.9361315260030096,1,7b348e26-f12d-457e-a348-39bac8efe382,0,True,False,N/A,N/A,False,0.0332928930001799,0.02222466999955941,N/A,N/A,0.316744836003636,117,2.720043994486332e-07,0.54991080200125,True,N/A,True,N/A,N/A,N/A
