Id,Refinement,ElapsedTime,Depth,IsYSat,IsRealizable,IsSolution
830fe412-2f72-46df-9da0-6e5fad751bc3,"[]",0.005,0,True,False,False
8e9b41de-ed07-4c4c-b9b7-2c34e0576569,"['G (frontDistSense_0=false -> (next(frontDistSense_0)=false -> (backDistSense_0=false -> (next(backDistSense_0)=false -> (isReady=false -> (next(isReady)=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=true))))))))']",0.032,1,True,False,False
75265c65-3cb2-4166-ba55-98b3a7c0f6ce,"['GF (frontDistSense_0=false -> (backDistSense_0=false -> (isReady=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=false)))))']",0.05,1,True,False,False
b80ca48c-53aa-4e1f-aebb-2991f758ffaa,"['G (frontDistSense_0=false -> (next(frontDistSense_0)=false -> (backDistSense_0=false -> (next(backDistSense_0)=false -> (isReady=true -> (next(isReady)=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=false))))))))']",0.06,1,True,False,False
477e0e05-1d58-4906-a5ff-434ec28f6752,"['G (frontDistSense_0=false -> (backDistSense_0=false -> (isReady=true -> (balancer_0=false and (balancer_1=false and balancer_2=true)))))']",0.081,1,True,True,True
5e61ea12-73af-44f8-b8d8-20b4d1a53345,"['G (frontDistSense_0=false -> (next(frontDistSense_0)=false -> (backDistSense_0=false -> (next(backDistSense_0)=false -> (isReady=false -> (next(isReady)=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=true)))) and (isReady=true -> (next(isReady)=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=false)))))) and (backDistSense_0=true -> (next(backDistSense_0)=false -> (isReady=true -> (next(isReady)=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=false))))))))']",0.083,2,True,True,True
4f7fa957-5e9c-4d76-a3b8-f6f18efbf8af,"['G (frontDistSense_0=false -> (next(frontDistSense_0)=false -> (backDistSense_0=false -> (next(backDistSense_0)=false -> (isReady=false -> (next(isReady)=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=true))))))))', 'GF (frontDistSense_0=false -> (backDistSense_0=false -> (isReady=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=false)))))']",0.085,2,True,False,False
b7bfb6ee-ce44-436c-9f76-442ce2b0ec22,"['G (frontDistSense_0=false -> (next(frontDistSense_0)=false -> (backDistSense_0=false -> (isReady=true -> (next(isReady)=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=false)))))))']",0.102,2,True,True,True
d04630bd-84b3-4237-8d2f-fa4413c334fc,"['G (frontDistSense_0=false -> (isReady=true -> (balancer_0=false and (balancer_1=false and balancer_2=true))))']",0.105,2,True,True,True
912b8301-dc85-45ec-861a-c1747118170b,"['G (frontDistSense_0=false -> (next(frontDistSense_0)=false -> (backDistSense_0=false -> (isReady=false -> (next(isReady)=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=true)))) and (isReady=true -> (next(isReady)=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=false)))))))']",0.108,2,True,True,True
a5f1aa88-78d4-4b85-83db-e5ce4b0d56ca,"['GF (frontDistSense_0=false -> (isReady=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=false))))']",0.111,2,True,True,True
8be4c1d1-bb6c-420f-b20c-572fe47a5bd5,"['G (frontDistSense_0=false -> (next(frontDistSense_0)=false -> (isReady=true -> (next(isReady)=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=false))))))']",0.113,2,True,True,True
97724ccc-86fe-4d35-b51e-b2dc12519f68,"['G (frontDistSense_0=false -> (isReady=true -> (balancer_0=false and (balancer_1=false and balancer_2=true))))']",0.116,2,True,True,True
3803a5b9-f3a7-4e48-90fc-5cd35ae91292,"['G (frontDistSense_0=false -> (next(frontDistSense_0)=false -> (backDistSense_0=false -> (isReady=false -> (next(isReady)=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=true)))) and (isReady=true -> (next(isReady)=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=false)))))))']",0.119,2,True,True,True
f7f4e3c0-91e4-480b-8207-6965961456a4,"['GF (frontDistSense_0=false -> (isReady=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=false))))']",0.121,2,True,True,True
6e97b656-969f-4445-beed-fecaaee56d04,"['G (frontDistSense_0=false -> (next(frontDistSense_0)=false -> (isReady=true -> (next(isReady)=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=false))))))']",0.124,2,True,True,True
e2eef76b-1954-4949-8591-eacc180bb25f,"['G (frontDistSense_0=false -> (isReady=true -> (balancer_0=false and (balancer_1=false and balancer_2=true))))']",0.126,2,True,True,True
7d3ef364-9ab5-49d3-9126-c1e85ccacf09,"['GF (frontDistSense_0=false -> (isReady=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=false))))']",0.129,3,True,True,True
b4e26a0b-060f-46ec-b483-2ed6e19d1939,"['G (frontDistSense_0=false -> (next(frontDistSense_0)=false -> (isReady=true -> (next(isReady)=true -> (balancer_0=false -> (balancer_1=false -> balancer_2=false))))))']",0.131,3,True,True,True
161ddf1b-7491-4c43-8f8c-5974a59c8853,"['G (frontDistSense_0=false -> (isReady=true -> (balancer_0=false and (balancer_1=false and balancer_2=true))))']",0.134,3,True,True,True
