Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables,ContainsAux,d1,d2,nummaxentropysccs,d3
d34b4540-8181-4e75-90e7-8911d27be5d3,[],0.0020961680056643,0,,2,False,,,False,1.4722637719969498,,,1.2541301289966214,5.0,5.319300544215366e-05,0.0339548460033256,,False,,,,
5ab01bdc-aa85-4184-a19a-31fb909c062b,['!(!ack_ver_hor_0 & !color_2)'],4.33175099100481,1,d34b4540-8181-4e75-90e7-8911d27be5d3,2,False,,,False,1.4199877140054014,,,1.3057791449973593,5.0,7.498999912058935e-05,0.0360526680015027,,False,,,,
8601ab4e-74d1-4ab0-b3e9-18f2559e6e1c,['G(!(!ack_ver_hor_0 & !color_2))'],4.3317650180033525,1,d34b4540-8181-4e75-90e7-8911d27be5d3,1,False,,,False,1.466702138997789,,,1.308085520002351,5.0,8.774900197749957e-05,0.0323448670023935,,False,,,,
25c0eb57-224b-4821-80d6-e0937a63c50a,"['!(!ack_ver_hor_0 & !color_2)', 'G(!(!ack_ver_hor_0 & !color_1))']",8.800003643002128,2,5ab01bdc-aa85-4184-a19a-31fb909c062b,1,False,,,False,1.4255887679973966,,,1.482110892997298,33.0,7.64419964980334e-05,0.0310416089996579,,False,,,,
8a7b07cd-47e8-4ea5-860a-c290f787337b,"['!(!ack_ver_hor_0 & !color_1)', '!(!ack_ver_hor_0 & !color_2)']",8.800028937002935,2,5ab01bdc-aa85-4184-a19a-31fb909c062b,3,False,,,False,1.4204448980017332,,,1.2085918550001225,33.0,5.6027995015028864e-05,0.0334634460014058,,False,,,,
e83b703f-61d4-4e08-829d-d809226ca4f1,"['FALSE', 'G(!(!ack_ver_hor_0 & !color_2))']",13.18189251300646,2,8601ab4e-74d1-4ab0-b3e9-18f2559e6e1c,0,True,False,,False,1.3916955910026445,1.4750802329945143,,,,,,,False,,,,
abe7fe78-44b7-49de-adfd-ee88bfacaf96,"['!(!ack_ver_hor_0 & !color_2)', 'FALSE', 'G(!(!ack_ver_hor_0 & !color_1))']",17.636850865004817,3,25c0eb57-224b-4821-80d6-e0937a63c50a,0,True,False,,False,1.4921677289967192,1.4970401230020798,,,,,,,False,,,,
845ef80f-ba78-471c-a1a4-7e3240451c7b,"['!(!ack_ver_hor_0 & !color_1)', '!(!ack_ver_hor_0 & !color_2)', '!(!ack_ver_hor_0 & haltButton_0)']",21.903205061003973,3,8a7b07cd-47e8-4ea5-860a-c290f787337b,3,False,,,False,1.4634168240008876,,,1.3665839150053216,33.0,5.3846997616346925e-05,0.0570275639984174,,False,,,,
909d1326-3ff7-44ff-8868-6b25318a4525,"['!(!ack_ver_hor_0 & !color_1)', '!(!ack_ver_hor_0 & !color_2)', 'G(!(!color_2 & !ack_ver_hor_0))']",21.903222331005963,3,8a7b07cd-47e8-4ea5-860a-c290f787337b,1,False,,,False,1.5414333940061624,,,1.3747457040008155,33.0,7.086499681463465e-05,0.0318389629974262,,False,,,,
47edba91-e355-40f1-a645-64a91b82f83f,"['!(!ack_ver_hor_0 & !color_1)', '!(!ack_ver_hor_0 & !color_2)', 'G((!ack_ver_hor_0 & haltButton_0) -> X(!(!color_2 & !ack_ver_hor_0)))']",21.90322719100368,3,8a7b07cd-47e8-4ea5-860a-c290f787337b,3,False,,,False,1.5129076800003531,,,1.455780060001416,34.0,6.300999666564167e-05,0.0367680579947773,,False,,,,
0ff62763-3b8a-4dce-9d82-a051abe1e31f,"['!(!ack_ver_hor_0 & !color_1)', '!(!ack_ver_hor_0 & !color_2)', '!(!ack_ver_hor_0 & haltButton_0)', 'G(!(!ack_ver_hor_0 & !color_2))']",32.256120683006884,4,845ef80f-ba78-471c-a1a4-7e3240451c7b,1,False,,,False,1.5953053119956166,,,1.3822798979963409,33.0,7.753499812679365e-05,0.0327414959974703,,False,,,,
855a7f74-06e3-4fa4-8a88-52b7d48a2fbf,"['!(!ack_ver_hor_0 & !color_1)', '!(!ack_ver_hor_0 & !color_2)', '!(!ack_ver_hor_0 & haltButton_0)', 'G((haltButton_0 & color_2 & color_1 & ((!color_0 | !color_2) | !color_1)) -> X(!(!ack_ver_hor_0 & !color_2)))']",32.25613545500528,4,845ef80f-ba78-471c-a1a4-7e3240451c7b,3,False,,,False,1.5107609380065696,,,1.540323026005353,34.0,8.247200457844883e-05,0.0399688270044862,,False,,,,
ec60dd56-798e-4efe-900b-a6dba6cf792b,"['!(!ack_ver_hor_0 & !color_1)', '!(!ack_ver_hor_0 & !color_2)', '!(!ack_ver_hor_0 & haltButton_0)', '!(haltButton_0 & color_2 & color_1 & ((!color_0 | !color_2) | !color_1))']",32.25614278700232,4,845ef80f-ba78-471c-a1a4-7e3240451c7b,3,False,,,False,1.4747736209974391,,,1.4244206240036874,65.0,6.842700531706214e-05,0.0385295849991962,,False,,,,
