Id,UniqueRefinement,Timestamp,TimestampRealizabilityCheck,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
b56fc30f-291c-40a9-bb37-08c50711df4b,[],0,0,0,N/A,3,False,N/A,N/A,False,0.16046536387875676,N/A,N/A,0.01716301403939724,2,6.628106348216534e-05,0.03696293313987553
bd1c9463-7228-4870-a31d-67777e7f98a9,['!(handle_up & handle_down)'],0.06623005215078592,0.08269603503867984,1,b56fc30f-291c-40a9-bb37-08c50711df4b,4,False,N/A,N/A,False,0.010978468926623464,N/A,N/A,0.010683391010388732,3,7.052510045468807e-05,0.06357966200448573
56b76b47-73e8-4bab-837a-d4c935665f23,['G(!(handle_up & handle_down))'],0.06624247413128614,0.18066986207850277,1,b56fc30f-291c-40a9-bb37-08c50711df4b,0,True,True,False,True,0.00859193503856659,0.003771215910091996,0.003702386049553752,N/A,N/A,N/A,N/A
2cd84191-0f3f-4c98-bb0c-c1906472f601,['G((handle_up & handle_down) -> X(!(handle_up & handle_down)))'],0.06624865811318159,0.20120605803094804,1,b56fc30f-291c-40a9-bb37-08c50711df4b,0,True,True,True,True,0.0074927001260221004,0.001537670148536563,0.0015514700207859278,N/A,N/A,N/A,N/A
5fe402b9-50cc-45ad-b113-52e8cf93f5c4,"['!(handle_up & handle_down)', 'G((!(handle_down & handle_up) & !handle_down & !handle_up) -> X(!(handle_down & handle_up)))']",0.16586969699710608,0.21709963493049145,2,bd1c9463-7228-4870-a31d-67777e7f98a9,0,False,N/A,N/A,False,0.007382062030956149,N/A,N/A,0.011050414992496371,3,2.2095628082752228e-07,0.06326781609095633
c81ff1c9-6817-45ac-a681-2fb61ed3c50a,"['!(handle_up & handle_down)', 'G(!(handle_up & handle_down))']",0.16588212014175951,0.3153562359511852,2,bd1c9463-7228-4870-a31d-67777e7f98a9,0,True,True,False,True,0.007876107934862375,0.0014040858950465918,0.0014146650210022926,N/A,N/A,N/A,N/A
6754245f-6376-4d69-843b-100b964a7f61,"['!(handle_up & handle_down)', 'G((handle_down & handle_up) -> X(!(handle_up & handle_down)))']",0.16588833392597735,0.3302836320362985,2,bd1c9463-7228-4870-a31d-67777e7f98a9,0,True,True,True,True,0.006595900049433112,0.0012092050164937973,0.0011959790717810392,N/A,N/A,N/A,N/A
689c425d-cd74-4880-a96d-8334f1afd554,"['!(!(handle_down & handle_up) & !handle_down & !handle_up)', '!(handle_up & handle_down)']",0.16589480102993548,0.3442492501344532,2,bd1c9463-7228-4870-a31d-67777e7f98a9,4,False,N/A,N/A,False,0.006237722933292389,N/A,N/A,0.00867737689986825,3,8.963607251644135e-05,0.04599998495541513
8a5016d8-a66a-4251-9810-d53e6e2dea1f,"['!(!(handle_down & handle_up) & !(!handle_up & !handle_down & !(handle_down & handle_up)) & handle_down & !handle_up)', '!(!(handle_down & handle_up) & !handle_down & !handle_up)', '!(handle_up & handle_down)']",0.4067659170832485,0.42309957812540233,3,689c425d-cd74-4880-a96d-8334f1afd554,4,False,N/A,N/A,False,0.010491104098036885,N/A,N/A,0.011711552971974015,3,7.662107236683369e-05,0.06195750483311713
67040bf5-3b00-4012-ae79-06a39dc81854,"['!(!(handle_down & handle_up) & !handle_down & !handle_up)', '!(handle_up & handle_down)', 'G(!(handle_up & handle_down))']",0.4067804189398885,0.5189305990934372,3,689c425d-cd74-4880-a96d-8334f1afd554,0,True,True,False,True,0.007670253049582243,0.0016960040666162968,0.00234747095964849,N/A,N/A,N/A,N/A
15474ce9-112e-4e57-8101-1280c913ad83,"['!(!(handle_down & handle_up) & !handle_down & !handle_up)', '!(handle_up & handle_down)', 'G((!(handle_down & handle_up) & !(!handle_up & !handle_down & !(handle_down & handle_up)) & handle_down & !handle_up) -> X(!(handle_down & handle_up)))']",0.4067878520581871,0.53609274700284,3,689c425d-cd74-4880-a96d-8334f1afd554,0,False,N/A,N/A,False,0.007778258994221687,N/A,N/A,0.011265098117291927,3,1.939479261636734e-07,0.09053293708711863
6e721ec7-30d4-48f8-b396-692a550aa27c,"['!(!(handle_down & handle_up) & !handle_down & !handle_up)', '!(handle_up & handle_down)', 'G((handle_down & handle_up) -> X(!(handle_up & handle_down)))']",0.4067931280005723,0.6610095901414752,3,689c425d-cd74-4880-a96d-8334f1afd554,0,True,True,True,True,0.00872736587189138,0.0015524830669164658,0.0016127009876072407,N/A,N/A,N/A,N/A
b2d24a99-954e-4cfd-bb27-bf13eadc24d7,"['!(!(handle_down & handle_up) & !(!handle_up & !handle_down & !(handle_down & handle_up)) & handle_down & !handle_up)', '!(!(handle_down & handle_up) & !handle_down & !handle_up)', '!(handle_up & handle_down)', 'G((!(handle_down & handle_up) & !handle_down & handle_up & !(!handle_up & !handle_down & !(handle_down & handle_up)) & !(!(!handle_up & !handle_down & !(handle_down & handle_up)) & !(handle_down & handle_up) & handle_down & !handle_up)) -> X(!(handle_down & handle_up)))']",0.5052394610829651,0.6775444489903748,4,8a5016d8-a66a-4251-9810-d53e6e2dea1f,0,False,N/A,N/A,False,0.007669833954423666,N/A,N/A,0.013470300007611513,4,2.009328454732895e-07,0.24441462918184698
37389563-e26d-403d-ba55-2f81dbbbdd86,"['!(!(handle_down & handle_up) & !(!handle_up & !handle_down & !(handle_down & handle_up)) & handle_down & !handle_up)', '!(!(handle_down & handle_up) & !handle_down & !handle_up)', '!(handle_up & handle_down)', 'G(!(handle_up & handle_down))']",0.5052529450040311,0.9574179309420288,4,8a5016d8-a66a-4251-9810-d53e6e2dea1f,0,True,True,False,True,0.007581006968393922,0.0011333071161061525,0.0010541239753365517,N/A,N/A,N/A,N/A
8aa9e045-ef51-4cff-b56d-ce8599c7f759,"['!(!(handle_down & handle_up) & !(!handle_up & !handle_down & !(handle_down & handle_up)) & handle_down & !handle_up)', '!(!(handle_down & handle_up) & !handle_down & !handle_up)', '!(!(handle_down & handle_up) & !handle_down & handle_up & !(!handle_up & !handle_down & !(handle_down & handle_up)) & !(!(!handle_up & !handle_down & !(handle_down & handle_up)) & !(handle_down & handle_up) & handle_down & !handle_up))', '!(handle_up & handle_down)']",0.5052596081513911,0.9727943760808557,4,8a5016d8-a66a-4251-9810-d53e6e2dea1f,0,True,False,N/A,False,0.007480850908905268,0.0012331991456449032,N/A,N/A,N/A,N/A,N/A
e3b76be8-4b17-46a1-8e8b-b1a324b7cc7e,"['!(!(handle_down & handle_up) & !(!handle_up & !handle_down & !(handle_down & handle_up)) & handle_down & !handle_up)', '!(!(handle_down & handle_up) & !handle_down & !handle_up)', '!(handle_up & handle_down)', 'G((handle_down & handle_up) -> X(!(handle_up & handle_down)))']",0.5052649250719696,0.9841320249252021,4,8a5016d8-a66a-4251-9810-d53e6e2dea1f,0,True,True,True,True,0.005645464872941375,0.001041668001562357,0.001102647976949811,N/A,N/A,N/A,N/A
